,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.169047906315659,0,0,0,0,0,0.389393626108962,0,0.0120388959874488,0.0259036807612678,0,0.251031637296248,0,0,0,0,0,0,0.00347274945651807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328725716245741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.215466100752225,0,0,0,0,0,0,0,0,0.00421420061852105,0.0678073979468723,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945269854399153,0,0.0692754507260581,0,0.233433504810339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824514343726713
X600000.CH.EQUITY,0,0,0,0.321000026214021,0.390980952242056,0,0,0,0,0,0.128082861019612,0,0,0,6.93889390390723e-18,0,0,0,0.0739471371971135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.228888969367493,0,-3.46944695195361e-18,0,0,0.352115937856387,0,0,0,0,0.049633221611397,0.0220030617527074,0,0.137014194815752,0,0,0,0,0,0,0,0,0,0,0.0482936779581486,0,0,0,0,0,0,0,0,0.0800059562117275,0,0,0,0,0.0495446772187317,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.286599168587602,0,0,0.16500439194742,0,0,0.141171755513523,0.178351080867685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103296858070958,0,0,0.0528744464173491,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0609807010523994,0,0,0,0,0
X600036.CH.EQUITY,0,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0,0.0713624513221965,0,0,0.0407680047472239,0,0.120643167232439,0.08820693737326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908868475417657,0,0,0,0,0.0931302961218201,0,0.00317506656391537,0.0766688693455447,0,0,0,0,0,0.21164836014808,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.231318065273986,0,0,0.0504291419812047,0,0.163795600588437,0,0.040975353545268,0,4.33680868994202e-19,0.368468455558866,0.0668155729937257,0,0,0,0,0,0,0,0,0,0.0948828288313349,-0.0872209197748904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451465097207403,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.191937791751187,0.34714589827846,-4.33680868994202e-19,0,0,0,0.0742804574247036,0,0,0,0,0,0.067015260670328,0.149128735260916,0,0,0,0,0,0,0.0664061734060935,0,0,0.0413635553102575,0,0,0,0,0,0,0.0328263453129115,0,0,0,0,0,0,0,0,0.0157280293667326,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.175644818577928,0.184385849830489,0,0.269714064707751,0,0,0,0,0,0,0,0.0446610593077407,0.087279735221724,0,0,0.0325900980952417,0,0,0,0,0,0,0,0,0,0.0969443188072951,0,0,0.0829341104462211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399132766253327,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111465280558589,0.377895247616797,0,0.0839457234924552,0.313275537673753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478465188711717,0,0,0,0,0,0,-1.73472347597681e-18,0.0153765315621172,0,0,0,0,0,0,0,0,0,0,0,0,0
