,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.250552408893748,0.00702778580410971,0,0,0,0,0,-0.07022881451641,0,0,0.00722331200182416,0,0,0,0,0.0109036054881874,0,0,0,0,0,-0.0442970180949115,0.0869332482778461,0,0,0,0,0,0.0200059860052982,0,0,0,0,0,-0.179253380431166,0.0852540246662926,0,0,0.265242223702418,0,0.0640442542167152,0,0,0,0,0.144768325183405,0
X002142.CH.EQUITY,0.169996345142651,0,0,0,0,0.159113863152801,0,0.095048104417494,0,0,0,0,0,0,0,0.0520773941120912,0,0,0,0,0.06349105191164,0,0.266770938105856,0,0,0,0,0.0203080654480612,0,0,0.118857247524646,0,0,0,0,0,0,-0.0588213453674031,0.0662606927460105,-0.0131450394730466,0,0,0.173017412800532,0,0,0,0,0,-0.0505201056531914,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0941813559778086,0,0,0,0,-0.0382550894452815,0,0,-0.0974913614386317,0,0,0.741330788825762,0.0328976625363358,0,0,0,0,-0.000542001080570668,0,0,0,0.045821588933815,0,0,-0.162031706686372,-0.0132706183410447,0,-0.0177948470415668,0,0,0,0.0280863220401601,0,0,0,0,0.0362021609446316,0,0,0.121955851139364,0.0799477490052723,0,0,0,0,0,0.100211125564239
X600015.CH.EQUITY,0,0.121591790528784,0,0,0,0,0,0.146004829079284,0,0,0.0423573753241878,0.502730711122987,0,0,0,0,0.123136552702775,0.101305405833838,0,0.080500879629649,0,0.126494234282056,0,0,0,0,0,0,0,0,0,0,-0.00438248140799669,0,0,0,0,0,0,0.628685238007866,0,0,0,0,-0.294872440334803,0,0,0,0,0,0.0867219273390189,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.285693851887073,0.279230871756565,0,0,0.130726081897608,0,0,0,0,0.0518711417680944,0.0184084779299278,0,0,0.174731228021542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635933799806361,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.50315341229325,0,0,0,0,0,0,0.236155315043276,0,0,0,0,0,0,0.112472196965754,0,0,0,0,0,0,0,0.096810523026862,0.0167984815745725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019389336423966,0,0,0,0
X600919.CH.EQUITY,0.231903089035522,-0.0434987831126561,0,0,0,0,0,0.0383076629572316,0,0,0.00754307075448861,0,0,0,0,0.00268921707035069,0,0.0787528500249643,0.0642401993065118,0,0,0,0,0,0,0.22950792833586,0,0,0,0,0,0,0.0348171803674944,0.104433959379881,0,0,-0.0770343070197435,0.277795999949733,0,0,0,0,0,0.117586099247074,0,0,0,0,0,0.26512823711317,-0.070149649923697,0
X600926.CH.EQUITY,0,0.0881878133160273,0,0,0,0,0.389426778930615,0,0.133502813260594,0,0,0,0,0,0.213634235718042,0.0327763889711905,0,0.10823141642503,0,0,0,0,0,0,0,0,0,0.0383917781932919,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385356353509428,0,0,0,0,0,0,0,-0.193344376128293,0.083074379389551,0,0
X601009.CH.EQUITY,0,0,0,0.0652149315011945,0,0.00224655958664362,0,0,0,0.0324129488847471,0,0.0320542394350838,0,0,0,0,0,0.268906374230284,0,0,0.18855659738618,0.0272140202586282,0.00148725856088563,0,0,0,0,0,0,0,0,0.0964869597290235,0,0,0,0,0.146472790069264,0,0,0,0,0.22001617384541,0,0,0,0,0,0.010386199011295,0,0,0,0
X601166.CH.EQUITY,0,0,0.0288859455142564,0,0,0.164660247223439,0,0,0,0,0,0.0370941443606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163636409320916,0.0540694175401927,0.129910456062005,0,0,0,0,0,0.146652206292601,0,0.0513636247367195,0.0754439062107826,0,0.00771814945755823,0,0,0,0,0
