,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.148083501011006,0.314816281053916,0,0,0,0.265756171538965,0,0,0,0,0,0,0,0,0,0.041100431638616,0,0,-0.0680782261491816,0,0,0,0,0,0,0,0,0.126753223618334,0,0,0.0783846409909875,0,0,0,0,0,0,0.000687349826428991,0,-0.0452307230629431,0,0,0.0231003688800432,0,0,0.179364899936342,0,0,0,0,-0.00776155720490455
X002142.CH.EQUITY,0.423137843190847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311455991124215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971922870541631,0.0905300389508799,0.0886168760730576,0,0.0239844856277319,0,0,0,0,0,0,0,0,0,0,-0.113000325590367,0.218558839929619
X600000.CH.EQUITY,0,0,0,0,0.47032198749057,0,0,0.152981198104598,0.0810113439110065,0,0,0,0,0,0,0.0574782299445629,0,0,0,0,0,0.0507916321340202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459076976826629,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0211279088535179,0,0,0,0,0,0.120957300863496,0,0,0,0.273156381492667,0.397993057732771,0,0,0,0,0,0,-0.111469743080722,0.0767435944556552,0,0,0,-0.0404187825952731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278598583441265,0,0,-0.0438304444655851,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.202781741513478,0,0,0.251583280880977,0,0,0.116549241942028,0.288188563453319,0.0937871033208872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464410320464284,0,0,0,0.0137191980824819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.132105835941903,0,0,0,0,0.328477105378634,0,0,0,0,0,0,0,0,0,0,0.0249456208169734,0,0.0498768693934941,0.27174590170564,0,0,0,0.0731716593685296,0,0,0,0.0930781704318483,0,0,0,0.0288535411169438,0,0,0,0,0,0,0,0,0.00154258588938823,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00113338058739527,0,0.0745511044886761,0,0,0.162779656762272,0,0.251448922082934,9.25556023913408e-05,0.069468556077112,0,0,0.327421333246247,0,0,0,0,0,0,0,0.0939013745840999,0,0,0,0,-0.016413347647228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728788371361678,0,0
X601169.CH.EQUITY,0,0.0217735507070912,0.217301289689582,0.279500483363405,0,0,0,0,0,0,0,0,0,0.0553007410115234,0,0.110122262468642,0,0,0,0,0,0,0,0,0,0,0.0984886328527596,0,0,0,0,0,0,0.0323416912240574,0.159408197913035,0,0,0,0,0,0.0427708067738172,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,1.0842021724855e-19,0.123290633598317,0,0,0,0,0,0,0.0251343992829546,0.150696445117815,0,0.196318135188336,0,0.122606029879311,0.0797624292114589,0.111864709230999,0,0,0,0,0,0,0,0,0,0,0.0170231097519738,0,0.161352510376152,0,0,0,0,0,0,0,0,0,0,0.00864009604983468,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0540935240376918,0.394097018333585,0.0342529953494045,0,0.415652143313952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860377261819829,0,0,0,0,0,0,0,0,0,0,0,-0.0134103152045396,0,0,0,0,0,0,0,0
