,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.125380136178948,0,0,0.650017829066327,0,0.0255128381423073,0,0,0,0,0,0,0.0700169969479691,0,0,0,0,0,0,0,0,0,0.0461160475930788,0,0,0,0,0,0.0962654912416512,0,0,0,0,0.0558994769000556,0,0,0,0,0,0,0,0,0,0,0,-0.244545367591554,0,-0.138451255586654,0,0,0.00468557049377128
X002142.CH.EQUITY,0,0,0.0727754923907623,0,0.438892409995037,0,0,-1.73472347597681e-18,-0.0808911477320674,0,0,0.0434017265459571,0,0,0,0,0,0,0,0,0,0.11850137406554,0,0,0,0,0,0,0,0,0,0,0.28063148333598,0,0,-0.195441738360767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201154711150319,0,-0.0219225297953559,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.00696095489491976,0,0.375908568205636,0,0,0,0,0.0503495672426965,0.00625458018118483,0,0.0292511987659117,0,0,0,0,0,0,0,0,0,0,0,0,0.213070006119624,0,0,0,0,0,0,0,0,0,0.0456458575769771,0,0,0.0475555426232198,0,0,0,2.16840434497101e-19,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.214817668004347,0,0,0,-0.0523978638039348,0,0,-0.33266485274068,0,0,0,0,0,0,0,0,0.770517643568228,0,0,0,0,0,0,0,0,0,0,0.368499731728264,0.0654621322470875,0,0,0,1.38777878078145e-17,0,0.079668163594091,0,0,0,-1.73472347597681e-18,0
X600036.CH.EQUITY,0.196486084289362,0.259766487136667,0,0,0,0,0,0,0,0,0,0,0,0.136722222425058,0,0,0,0,0,0,0,0,0,0,0,0,0.0375207252185304,0,0,0,0.199313419803174,0,0,0,0,0,0,0,0,0,0.0305311561922437,0.0549117955176167,0,0.0117441334697882,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.152839070543275,0.162796340401447,0,0,0,0,0,0,0,0,0,0.419396971365988,0.0963901046360505,0,0,0.0565723075784121,0,0,0,0,0,0,0,0,0,0,0,0,0.0647766495924821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581556158510277
X601169.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.0400428686489692,0,0.283727219268094,0,0.259583358028901,0.0423528337332231,0.0158884607134614,0,0,0.0705896612536492,0.0776193232271462,0,0,0,0.0919889757067282,0,0,0.0247355853129711,0,0,0.0646842834345987,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561520033324841,0,0,0,0,0,0,0,0,0,0,0,0,0.00273553705695544
X601229.CH.EQUITY,0,0,0,0,0,0.121265005550955,0.294884998157259,0,0,0,0,0.458510781223386,0,0,0,0,0,0,0.118117218212728,0,0,0,0,0,0,0.260182292602289,0.0381870064572124,0,0,-0.253187019671297,0,0.161159599623822,0,-0.278762436976413,0,0,0,-0.263320896486361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.141530992697828,0,0.0967524866669462,0.410179267232159,0,0,0,0,0,0,0,0,0.0208663826389441,0,0,0,0,0,0,0,0,0,0,0,0.0356273352192549,0,0,0,-0.00580855765449357,0.207750934537972,0,0,0,0,0,0,0,0,0,0,0.132778020053527,-0.0280156345506642
X601328.CH.EQUITY,0,0,0.436546062087437,0.0666054447498979,0,0,0.0514861693224419,0,0.062126145664558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.203125101333207,0,0,0,0.0294541316698045,0,0.0537622984530175,0.122668359849184,0,0,0,0,0,0,0,0.063834158522206,0,0,0
X601398.CH.EQUITY,0,0.0790310916074871,0.091961539741935,0,0,0,0.217644587743093,0,0.413763445719701,0,0,0,0,0,0,0,0,-0.037695636994042,0,0,0,0,0,0,0.0274569390906657,0,0,0,0,0,0,0,0,0,0.106684296533194,0.0768568644636929,0,0.101415956058224,0,0,0,0.0291389251018491,0,0,0,0,0,0,0,0.0379164697229289,-0.100857350772826,0
X601818.CH.EQUITY,0,0,0,0.119596908778622,0,0.255142511457546,0.0621565038964729,0.115959305403589,0,0,0.00376670832683616,0,0.00613316359462106,0,0,0.217013600632118,0,0,0,0,0,0.09731522057218,0,0,0,0,0,0,0.065113752646032,0,0.105773046441716,0,0,0,0,0,0,0,0,0.0413101261671119,0,0,0,0,0,-0.0297614904913759,0,0,0,0,0.0390613273579108,0
X601939.CH.EQUITY,0,0,0,0.220901913599073,0,0,0,0,0.138078269847697,0,0.264861927918813,0,0,0,0.269530053399809,0.105519329082087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036372034575212,0,0,0,0,0,0,0,0,0.0653244010405602,0,0,0,0,0,0.0977096557474427,0,0.00376795880353597,0,0,0,0,0
X601988.CH.EQUITY,0,0.119449658477532,0.327549182273983,0,0.168684765655655,0,0,0,0.148359309354747,0,0,0,0.0862174791354903,0,0,0,0.261274701139609,0,0,0,0,0,0,0,0,-0.04630468587837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469843629566963,0,0,-0.0858322439782835,0,0.0268147861992419,0,0.165760534908085,0.00734989907249515,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0300111058407634,0,0,0,0.140373775167307,0.280003787050198,0.251928151684981,0,0,0,0,0,0,0,0,0,0.072691321564536,0,0,0,0,0,0,0.251376529982715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0579875322549296
X601658.CH.Equity,-2.77555756156289e-17,0,0,0,0.137933476972779,0.317807111921707,0,0,0,0,0.208718109941762,0.134519579144109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619482709482518,0,0,0,0,0,0,0.0759332655940856,0,0.0615095067310177,-0.113091968747716,0.107361177441874,0,0,0,-0.0211894260631257,0,0,0,0,0,0,-0.0347024623926923
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638422599061485,0,-0.0616903068484238,0,0.379006601952422,0.398414088436335,0,0,0,0,0,0,0,0,0,0,0.0748193705802054,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0837209551802748,0.183062031762426,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.11010989987993,0,0,0,0,0,0.29983871365998,0,0,0,0,0.195668470319049,0,0.17024852377438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139274585824341,0,0,0,0,0.154790308438973,0,0,0,0,0,0.0347866632776955,0,-0.177159979288863,0,0.14297653509363,0.0370398621067856,0,0,0.10856431572383
X5.HK.EQUITY,0,0,0,0.0745380664170182,0,0,0,0,0,0,0,0,0,0.187248880869091,0,0,0.372022049564441,0.0472232626597522,0,0,0,-0.0315887699524929,0.225693005829114,-0.211073230718089,0,0,0,0,0,0,0,0,0,-0.0402275112126634,0,0,0,0.363525842743152,0.0528456422460313,0,0,0,0.217837566928333,0,0,0,0,0.0284583789836909,0,0,0,-0.00386092587913463
X000166.CH.EQUITY,0,0,0,0,0,-0.0531519407484723,0.39427122845471,0,0,0,0,-0.0716456781822253,0,0,0,0.00587062394241561,0,0,0.0289901223802561,0,0.0567197407358034,0.294966867391021,0.231015128430527,0,0.066321084144733,0.00254758651004874,0,0.145212338642206,0,0,0,0,0,0,0,0.150396724661472,0,0,0,0,-0.118599140880134,0,0,0,0,0.0419662437033118,0,0,0,0,-0.0163668207030359,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682969041012556,0.334551119918074,0,0.105894147949057,0.0306863345151198,0.171978614508481,0.222166955157985,0,0,0,0,0,0,0,0,-0.0650697994976034,0,0,0,0,0,-0.0671984242126942,0,0,0,0,0,-0.0203829724850541,0,0.0291477945023659,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407095149054221,0,-0.215832147754112,0.657875316237917,0,0,0,0,0,0,0.114613665534403,0,0,0.0232952831003525,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.145645511990069,0.0898672423340709,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00146323105380623,0,0,0,0,0,0,-0.162941902126404,0,0.0610820522819415,0.023899642255424,0.31186791417916,0,0,1.38777878078145e-17,0.313278025177902,0.0962842524205035,0,0,0.156271539932368,0,0,0,0.00280522878065618,0,0,0.0163998082731159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00989109793364226,0,0,0,0,0,0,0,0,0,0,0.116307110288974,0,0.0574223428518412,0.0887554034247833,0,0.138075738760035,0.041775926787934,0.315135700658097,0,0.0491683749409472,0,0,0.313546357025259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979707969353288
X600837.CH.EQUITY,0,0,0,0,0.0120169141251177,0,0.0311896620930948,0.0300391973855297,0,0.100920506991998,0,0,0,0,0,0,0,0,0,0.00632381873218857,0.120818620502476,0,0.190060092005886,0,0,0.141131170696489,0,0,0.140996242408346,0,0.111243875143724,0,0,0.0616004896846752,0,0.0576250326691943,0,0,0,0,0,-0.0703711003021,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.101710833914573,0,0.00417571958873305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693998669824607,0,0.245284235204597,0.362176219515814,0,0.0236562539688289,0,0,0.137033498136209,0,0,0,0,0,0.138497152199526,-0.0396161031938043,0,0,0,0,0.0213080090984612,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00213858980646451,0,0,-4.33680868994202e-19,0,0,0,-0.0355275972652733,0,0,0,0,0.214298967395642,0,0.554084981516003,0,0.0742037674299815,0,0,0,0,0,-0.0780579927280786,0,0,0,0,-6.7762635780344e-21,0,0.0498740778304338,0,-0.0232814298011281,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0672660255597707,0.149522317920471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325620112252444,0,0.102070439073191,0,0.121936465956038,0,0,0,0,0.258619987456364,0.0503072199272706,0,0.10902780515707,0,0,0,0.0905621004933339,0,0,0,0.0258394374209505,0,0.0642142739898934,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,-0.0402997979638619,0.307914570200766,-0.0743156841031388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215244488725963,0.013663844849662,0,0.0459273081348506,0.372293345280098,0,0,0,0,0.138716546142129,0,0,0,-0.035425430557749,-0.011085767439417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0867900734418204,0,0,-0.147167715011239,0,0,0,0,-0.108225257719559,0,0,0,0,0,0,0,0.0273210708725991,0.328760129798105,0.351458744697347,0.031578847657253,0,0.137366701176726,0,0,0,0,0,0,0,0,0,0.185540977202323,0,0.0797302326861648,0,0,0,0,0,0,-0.101142120693672,0.125806612605269,0,0,0,0,0.0347840691176524,0
X601318.CH.EQUITY,0.0583871365548849,0,0.158966317332947,0,6.93889390390723e-18,0,0,0,0,0,0,0.043345318059938,0,0,0,0,0,0,0.142428824197853,0,0,0,0.0722523498243158,0,0,0,0,0,0,0,0,0.0857056394253642,0,-8.67361737988404e-19,0,0,0,0,0,0.0558871804634785,0,0,0,0,0,0,0.105490414757811,0.12615879759818,0,0,0,-0.0197971187085791
X601319.CH.EQUITY,0.108335919022386,0,0,0,0,0,0,0.0628103802791268,0,0.0286989564926353,0,0.0654266108317565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492297272103445,0,0,0,0,0,0,0.257978881598184,0,0,0,-0.0488170980660726,0,0,0,0.216498177352574,0,0,-0.144494126283261,0,-0.0129224735597089,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733270778354787,0,0,0,0.132738877847843,0,0,0,0,0.0522584632579779,0,0,0.0491049786126226,0,-3.46944695195361e-18,0.417222844384629,0,0,0,0,0.273633739660154,0,-0.0690768730946231,0,0,0,0,0,0.0307692634580249,0,0,-0.186664311104157,0
X601601.CH.EQUITY,0.0655869625197444,0.0386220009741715,0.236518460723859,0,0,0.0854145100116955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557502297300253,0,0,0,0,0,0,0,-0.1276272597762,0.341234849157724,0.232171672335632,0.110996738091683,0,0.122836375897111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623062638402859,0.0793242681805964
X601628.CH.EQUITY,0,-0.108863630262254,0,0,0,0,0,0,0,0,0.079839489600056,0,0,0,0,0,-0.0401564806642979,0,0,0,0,0,0.141267922925951,0,0.0512391544465671,0.18266860846765,-0.0183586956343091,0,0,0,0,0,0.55248041215172,0.150466625984078,0,0,0,0.0897003565890606,0,0,0,0,0,-0.039860562562297,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0746454473218856,0,0,0,0,0,0,0,0.0213693822965531,0,0,0.217550115480824,0,0,0,0,0,0,0,0,0,0.0710826316360487,0,0,0,0,0,0,0,0.282398609090303,0,0,0,0,0.0266936780565495,0.339130445339859,0,0.305471680010588,0,0.0138021682393309,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176813595397181,0,0,0,0.0107386365632952,0,0,0,0,0,0,0.0614415839720751,0,0,0,0,0,0,0,0,0.0667619928685475,0,0.443117343604039,-0.0554130560633631,-0.0929355861706801,0,0,0,0,0,0.0215302472522345,0,0.171095641763514,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.3991765083527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599744345232073,0.0906670261164904,0,-0.0869672368951921,-0.226771064450173,0,0,0.0956283078628595,0.647182383797946,0,0.00853909626210292,0,0,0,0,-0.0645987327807368,0,0,0,0,0,0.240934096850881,0,-0.0555004627336525
X000002.CH.EQUITY,0,0,0,0,0,0.0275133466471535,0,0,0,0,0,0,0.216610488433221,0,0,0.0822545319880639,0,0,0.0766745285737088,0,0,0,0,0,0,0,0,0,0,0.052796243938896,0,0,0,0,-0.241772124568823,0,0,0,0,0,0,0,0,0,0,-0.0411558215497301,0.0778646232601997,0,0,0,0.129589234702361,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.12947251753498,0,0,0,0.159913114683882,0,-0.105016090733422,0,0,0,0,0,0,0.170337842131618,0.0217599701232723,0,0,0,0,0,0,0,0,0,0.289594814908009,0,0,-0.0334289402029203,-0.161822041276326,0,0,0.181511293619605,0,0,0,0.0496158651093973,0,0,0,0,0,0,0.0385259012322605
X600048.CH.EQUITY,0,0,6.93889390390723e-18,0,0.214227073272353,0,0,0,0,0,0.093668364728387,0,0,0,0,-0.00520132496542021,0,0,0,0,0,0,0,0,0,0,-0.230034889029641,0,-0.0291034616598808,0.0842764551172545,0,0.030277281034549,0,0,0,0,0,0,0.381001809627703,0.200214392969562,0,0,0,0,-0.151656869088366,0,0.128460745336095,0.200493676034686,0,0.0992506667098303,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744676390581038,0,0,0,0,0,0,0,0,0,0,0,0.0151362159094714,0,0,0,0,0.0984464154360484,0,0,0,-0.118439346205168,0,0,0,0,0,0.0239625718355966,0,0,0,0.299993181394345,0.172400935668151,0.0257712285682317,0.0553425040054695
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212510207733018,0.156441176462582,-0.0795938887391276,0,0,0,0,0,0,-0.00592067363105169,0,0,0,0,0,0,-0.137237632619172,0,0.263879753092769,0,0,-0.0482979615304495,0,0,0,0,0,0,0,0,0.185802101372465,0.0146598637893098,0.0990721388030984,0,0
X12.HK.EQUITY,0,0,0.120326683441649,0,0,-0.0293122477916638,0,0,0.0258747593782738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09651129821673,0,0.0617804141681694,0,0,0,0,0,0,0,-0.0695359606678362,0.215046810806054,0,0,0,0,0,0,0.526812136289364,0,0.0857456278461767,0,0.056918437792278,0,0,-0.131665754910706,0,0.215349069884878
X16.HK.EQUITY,0,0,0,0.0619005583176966,0,0,0,0,0,0.0157608503375799,0,0,0,0,0,0,0,0,0,0,-0.610319098421905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174441781565736,0,-0.0872762700912658,0.0236879739328623,-0.176665797084853,0,0,0.141035403763737,0,0.297647715918892,0,0,0,0.104256143845286,0.067178938964734,0.261268326884856,0.0314594743820888,-0.0679663562640754
X1997.HK.EQUITY,0.216401041013684,0,0,0,0.00786125668803522,0,0,0,0,0,0,-0.0104798302426994,-0.270255197341123,0,0,0,0,-0.0243533315814628,0,0,0,0,0,0,0,0,0.0216774631882574,0,0,8.67361737988404e-19,0,-0.108098120033084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419141352402665,0.00743743749965947,0,0.242302329990425,0,0.131986163961166
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.543023650872523,0,0,0,0,0,0,0,0,0,0,0,-0.158966679936225,0,0,0,0,0,0,0,0,0.297380125005847,0,0,0,0,0,0,0,0,0.264913238008183,0.142297753128651,0,0,0,0,0,0,0.341072631219841,0.350441919366788,-0.16529089634858,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.158829040405854,0,0,0,0,0,0.209949477420752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0332781608001208,0,0,0.0475064185378324,0.106867662855938,0,0,0.0688430676902049,0,0.269998774661281,0,0,0.103120658129408,0,0,0
X688.HK.EQUITY,0,0.0503027071365578,0,-0.28932026201254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173117240355866,0,0,0,0,0.217347388521346,0,0,0,0,0,-0.174774810271278,0,0,0,0,0,0.150026817476577,0,0,0,-0.169856872437544,0.64631573991225,0,0,0.311714614553953,0,0.258661324728547,0,0,-0.214218073111674,0,-0.120752711375623
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158581290632459,0,0,0,0,0,0,0,0,0,0.114215363686268,0,0,0.00779906331647885,0,0,0.177717221439708,0,0,0.0247521198269017,0,0,0,0,0.524917288853565,-0.00576842789803873,0,-0.0651879028909966,0,0,0.0151875173083575
MKRturn,0.248979762697618,0,0,0,0,0,0,0,0,0,0,0,0,0.0832557951192707,0,0,0,0,0,0,0,0,0.211845504305255,0,0,0,0,0,-0.144996962773793,0,0,0,0,0,0,0,0,0,0,0.128226293765258,0,0,0,0,0,0.347313641405348,0,0,0.0497651565199955,0,0,0
RealEstateDiff,0.287782534453218,0,0,0,-0.166573920261542,0,0,0,0,0,0,0,-0.0961208433558637,0,0,0,0,0,-0.281205494949213,0,0,0,0.0811655991059733,0,0,-0.355151775853716,0,0,0,0,0,0,0,0.0793346177500718,0,0,0,0,0,0,0,0,0,0.313708936487934,0,0,-0.0354048248926421,0,0,0,0.307804492860403,0
