,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.109163891136113,0.134763939151915,0,0,0.0136648767519475,0.117890752600481,0,0,0,0,0,0.01248555176783,0,0.0202860271690378,0,0,0.011499719478701,0,0.200638597700388,0,0,0,0,0,0,0,0.0489466819747108,0,0.0142039519677391,0.0370432164316766,0,0,0,0,0,0,0,0.0415239312934746,0.144019851068727,0,0,0,0,0.0284865474801864,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0744410056157639,0,0.0083352021474546,0,0.337456788541018,0,0,0.0397875043806937,0,0,0,0.00558796925462237,0.223000257775145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138856471843193,-0.02676197936095,0,0,0,0,0,0,0,0,0.147612434659046,0,0,0.0817961058391076,0,0,0.275272840847181,0,-0.0813629167411588,0,0
X600000.CH.EQUITY,0,0,0,0.067248894783734,0,0,0,0,0,0,0,0.44145369802841,0,0.00242883480922725,0.219494150508368,0,0,0.0208898883043245,0,0,0,0,0,0,0,0,0,0,0,0,0.11886490993937,0,0,0,0,0,0,0,0,0,0,0,0,0.0334152230684413,0,0,0.00693984689461762,0,0.0599941101293746,0,0,0
X600015.CH.EQUITY,0,0,0.00325419337166502,0,0,0,0.0794707284928262,0,0,0,0.283815787643297,0.26188889615251,0,0,0,0,0,0,0,0.035068585371249,0,0,0,0,0.241796916306064,0,0.179305993229488,0.00943626043696171,0,0,0,-0.0502978135951467,0,0,0,0,0,0,0,0,0.0864462847984874,0,0,0.106632045927908,0,0,0,-0.130135659467734,0,0,0,0
X600016.CH.EQUITY,0.0259463640870812,0,0,0,0,0.0823652466442631,0,0,0,0,0,0,0,0.0524236170230406,0,0.292277618319343,0.028249019444074,0,0,0,0,0,0,0.257173251350067,0,0,0,0,0,0,0,0,0,0.101834548412859,0,0,0,0.0848856730545866,0,0.0830560395223439,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.488979690246468,0.0784552067399903,0,0,0,0,0,0,-0.0387687854187691,0,0,0,0,0,-0.085007295473867,0,0.196956752290542,0,0,0,0.0108244893433198,0,0.27571096197401,0,0,0,0.0477998259071885,0,0,0,0.157584109917943,0,0,0,0,0,0.00466043203888168,0,-0.0544560997999883,0,-0.117990415743652,0,0,0,0,0,0,0,0,0.0933582518007098,0,0
X600919.CH.EQUITY,0,0,0,0.0230953553316935,0,0,0,0.423617309127684,0.207414604775543,0,0,0,0,0.110380849109966,0.0163179511495615,0,0,0,0,0.148011947246514,0,0,0,0,0,0,0,0,0.124102829764242,0,0,0,-0.0524710734949934,0,0.0711371411396718,0,0,0,0,0,-0.0659508301179997,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.236007781639738,0,0,0,0,0.461471836179588,0,0,0,0,0,0,0.1096599548568,0,0,0,0.196433322245752,0,0,0,0,0,0,0,0,0,0.000975102967148275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370334327276298,0,0,0,-0.0135316391356737,-0.0790493598161353,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,-0.0816199751030715,0,0,0.474927169455974,0,0,0,0,0.00651852754153534,0,0,0,0,0,0.353765752762956,0,0,0,0,0,0,0,0,0.0402553812294739,0.34654102413432,0,0,0,-0.123625439176904,0,0,0,0,0,0,0,0.360318305142438,0,0,0,0,0,0,0,0,0,-0.255716476208367,0
X601166.CH.EQUITY,0.0014737408553891,0.288159034906068,0.20758022430433,0.0588618417814795,0,0,0,0,0.0307068858406668,0,0,0,0,0,0,0,0,0,0,0,0.128845139689125,0,0,0,0,0,0,0,0,0.0668085000981938,0,0,0,0,0.183337285116006,0,0,0,0,0,0,0.0303695026702459,0,0.0766307237016935,0,0,0,0.0569161128709597,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.101272601939403,0,0,0,0,0,0,0,0,0,0,0,0.270900412540804,0,0,0,0.146050406753781,0,0,0,0.41312592232865,0,0,0,0,0,-0.0714972371999262,0,0,0,0,0,0,0,0,0,0.0308244970726798,0,0,0,0,0,0,0,0,0,0,-0.061787583635052
X601229.CH.EQUITY,0,0,0.351503977568097,0.0349553042493409,0,0,0,0,0,0,0.25643885983621,0,0,0,0,0,0.0401376414013816,0,0,0,0.00690958166756836,0,0,0,0,0,0.0726720592397928,0.0524657831720234,0,0,0,0,0,0,0,0.0697237039132265,0,0.103169820996555,0,0,0,0.0580301008729494,0,0,0,0,0,0,0.0264059615038989,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113724113880851,0,-0.026168652397719,0,0,0.643760567519234,0.174435876004899,0,0,0,0,0,0,0.104581152805167,0,0,0,-0.087780529063523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14256708592871,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0450977385206578,0.22426846177218,0,0,0,0.226200996047888,0.428488076534946,0,0,0,0.106258365690422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181274203174896,-0.0659194468953714,0.0158905172233434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872345594301984
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.302554526344772,0,0,0,0.0950145462360112,0.146700311459336,0.607523538002793,0,0,0.016163021884328,0,0,0,0.0437660461406318,0.0265760271402198,0,0,0,0,0,0,0,0,0,0.0390991349069125,0,0,0,0,-0.0729107074727303,-0.178350230652687,0,0,0,0,0,3.46944695195361e-18,0.0785426466426814,0,-0.0634980999232657
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213735728601321,0,0,0,0,0,0,0,0,0.253902442508496,0,0.109615202536348,0,0.243872899841607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411875958374633,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.44355359850324,0,0,0,0,0,0.1206023275469,0.190504043992386,0,0.00160722762309859,0,0,0,0,0.0954416051889619,0,0,0,0,0,0.0792514114843244,0,0,0.0476499190841154,0,0,0,0,0,0,0,0,0,0,0.109437485034397,0,0,0,0,0,0,0,0,0,0,0,0.0555224759059181,0
X601838.CH.EQUITY,0,0.279584286997896,0,0,0,0,0,0.0839226835484472,0.0596241701702812,0.0341551368358311,0,0,0,0,0.240740572759755,0,0,0,0,0,0,0,0,0,0,0,-0.0908626882757102,0,0,0,0,0,0,0,0,0,0,0.0152004291745285,0,0,0,0,0,0.0118700399807184,0,0,0,0.1404701947647,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.00306690675852716,0,0,0,0,0,0,0,0,0.213073603822046,0,0.265069309329738,0,0.231874009987499,0,0,0.15225164485259,0,0,0.132183529812346,0,0,0,0,0,0,0.0903524969966896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-0.00115006972530174,0,0,0,0,0.0363218870405888,0,0.0198020654437914,0,0,0,0.316017816187172,0,0.351395544620411,0,0,0,0,0,0.119037053969013,0,0.257786609896088,0,0,0,0.0207080779505459,0,0,0,0,0,0,0,0,0,0,-0.113572482417177,0,0,0.0212195319956951,0,0,0,0,-0.0631095550267398,0,0,0,8.67361737988404e-19,-0.226064544381147,0.196295643945372
X601997.CH.EQUITY,0,0,0,0.279918344273885,0,0.091678162202717,0,0,0,0,0.0529147230267543,0,0,0,0,0.146475490393998,0,0,0,0,0,0,0,0,0,0,0,0,0.0512651014802534,0,0,0,0.144560780495344,0,0,0,0,0.182804855184979,0,0,0.0824162004724812,0,0,0,0.0257959979415245,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0276738726797248,0,0,0,0.106124295901428,0,0,0,0,0.393541474551494,0.0391182270665026,0.128921716548815,0,-0.071561223080975,0,0,0,-0.0147230565974678,0,0,0,0,0,0,-0.0161490751762042,0,0,0,0,0.157702519374125,0,0,-0.0422514905724942,0,0,0,0,0
X601658.CH.Equity,0.431537955093105,0,0,0,0,0.374895531414136,0,0.116512981935547,0,0,0,0,-0.00228691149346762,0,0,0,0,0,0,0,0,0,0,0,-0.0976850456816312,0,0,0,0,0,0,0,0.0172532591066517,0,0,0,0,0,0,0,0,0,0,0,-0.224399556096455,0,0,0,0,0,0,-0.098692772055146
X601916.CH.Equity,0,0,0,0,0.104738018071553,0,0,0.0261466467307213,0,0,0,0,-0.0781164298070706,0,0,0,0.124780177535471,0.0122332931436857,0,0,0,0.236633969808898,0,0,0,0,0.0929506170526296,0,0,0,0,0,0,0,0,0,0.125975052388347,0.14964102747464,0,0,0,0,0,0,0,0,0,0,0.253866572344531,-0.0554737976888533,0,-0.164905141119892
X601077.CH.Equity,0,0,0,0.00613554233674553,0,0,0,0,0.0965420806182724,0,0.343407428705011,0.102760800243988,0,0,0,0,0,0,0,0,0,0,-0.0480238337502496,0,0,0,0,0.00360128075386479,0,0,0,0,0,0,0.0616171907643595,0,0,0,0,0,0.180523293845126,0,0,0,0.0299056624446314,0.0277820521659751,0,0,0,0,0,-0.0823050391599581
X11.HK.EQUITY,0,0,0,0,0,-0.0169959996104261,0,0,0,-0.208478939310445,0,0,0,0,0.138878195333405,0,0,0,0,0.124844464917764,0,0.028323391195789,0,0,0,0,0.50312329851892,0.187622294802382,0,0,0,0,0,0,0,0,0,0.00144989945715159,0,0,0,0,0,0,0.317817063687694,0.0192145818528819,0,-0.0623611785560381,0,0.185919488041182,0,-0.0140007649799105
X2388.HK.EQUITY,0,0,0,0.259438175254788,0.395148333746204,-0.104375401584933,0,0,0,0,-0.388840924510587,0.871453150049325,0.405087891915084,0,0,0,0,-0.480007712954385,0,0,0,0,0,0,0,0,0,0.298684665425871,0,0,-0.163938320653576,0.202833166131961,0,0,0,0,-0.219927764084244,0,0,0,-0.33287081960365,0,0,-0.112108685060516,0,0,1.73472347597681e-18,0,0,0,0,-0.0171616655153424
X5.HK.EQUITY,0,0,0,0.0308303523757306,0,0,-0.337086881665948,0,0.338106385559919,0,0,0.020569055535729,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.164537126757323,0,0,0.187342253593855,0.179261270838856,0,0,0,0.0705463651021037,0,0,0.18629841965924,0,0,0,-0.132685317080853,-4.33680868994202e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.296157320485464,0
X2880.TT.EQUITY,0,0,0,0,0,0,0.0271898260050856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114016369721158,0,0,0,0,0,0,0,0,0.348458730484412,0,0.374398301865634,0,0,0,0,0,0,0.0479613399704696,0,0,0,0,0,0.0709456463889733,0.119378513549708,0,0,0,0,0,0
X2884.TT.EQUITY,0,0.223883088000856,0,0,0,0,0,-0.0692012789733785,-0.0232754221501929,0,0.11857100985256,-0.124725398997187,0,-0.164133136248421,0,0,0,0.210267450409745,0,0,0,0.0170077714634988,0,0,0,0,0,0,0.465613964141835,0,0.0699960657814119,0,0,0,0,-0.0652608064757697,0,0,0.102302795265847,0,0,0,0,0,0,0,0.0642901460599385,0,-0.0502506031784151,0,0,0
X2887.TT.EQUITY,0,0,0,0,0,0.217159753770752,0,0,0.0247579411301268,0,-0.0925190925081108,0,0,-0.0850461433406519,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883084768933254,0,0.15888600149826,0,0,0.205624959608271,0.0453669411599369,0.00666243216600394,0,0,0,0,0.256995975257723,0,0,0,0,0,0,0.132353570191035,-8.67361737988404e-19,0,0,0.124312868876267,0.124841091644403,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0.0404493295672529,0,0,0,0,0,0,0,-0.0147831580883449,0,0,0,0,0,-0.180077060158569,0,0,0,0.00222209654475171,0,0.442351926635074,0.033639736642458,0,0,0,0,0,0,0.0083725526463709,0,0.313236148225289,0,0,0,0,0,0,0,0,0,0,0,-0.0830322826562184,0
X000166.CH.EQUITY,0,0,0,0,0.116275612359931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920929459471361,0,0.0697639281982389,0,0,0,-0.0602033082032284,0,0,0,0,0,0,0.292453216039288,0,0.274375789209644,0,0.0331577179685242,0,0,0,0.14061316946028,0,0,0,0,0,0.0467186356908273,0,0,0,-0.0494577427993317
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0687912546105451,0,0,0,0,0,0,0,0,0,0,0.0942663412012117,0,0,0.00113164527572013,0,0,0,0,0,0,0.191912233209838,0,0,0.0585009025846121,0,0,0,0,0,0.230111851521385,0.0376938188656622,0.13494694867456,0.0473154735038948,0,0,0,0,0,0,0
X600837.CH.EQUITY,0.0596432905706329,1.6940658945086e-21,0.0778222858098202,0,0,0.0131025273799975,0.123452113505173,0,0.00928784372917443,0,0,0,0,0,0,0,0,0,0,0,0.0688479067347257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689707991077961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384069466679024
X601211.CH.EQUITY,0,0,0.039884762948495,0,0,0,0,0,0,0,-3.46944695195361e-18,0.254293528604104,0,0,0,-0.0317763461874314,0,0.110485047872782,0,0,0,0,0.00790262161585342,0,0,0,0,0,0,0,0,0,0.0940558687187665,0,0.318105515783805,0,0.00844309447796673,0.12920253605479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506548360457761
X601688.CH.EQUITY,-0.0993132458286041,0,0,0,0,0,0,0,0,0,0,0,-0.0678626016870128,0,0,0.131371109216054,0,0,0,-0.0253233432546753,0,0,0,0.163540215381259,0,0,0,0,-0.0611682098530998,0,0,0,0,0,0,0.582540865950445,0,0,0,0,0,0,0,0.192211958515121,0,0,0.0232377921784071,0,-0.0749108108370419,0,0.0864793424164884,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0247185068646669,0,0,0.255698602113151,0,0,0,0,0,0,0,-0.0380810719812332,0,0,0,0.102961419415196,0,0.131048876098008,0,0,0,0,0,0,0.240921594434567,3.46944695195361e-18,0,0.0831250945708175,0.00937980061747724,0,0,0.18940091628546,0,0,0,0,0,0.0267488444022631,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379298201935767,0.0453302865667713,0,0,0,0,0,0,0,0,0,-0.0792882999741447,0,0,0,0.223511018308496,0.16653491013699,0,0.234440865143463,0,0,0,0,0,0,0.041906768671742,0,0,0,0,0,0.0781278736802205,0,0,0,0,0
X601318.CH.EQUITY,0.165004318079954,0.0693507419224849,0,0,0.0778062833834066,0,0,0,0.0325504668484063,0.2189257571821,0,0.0682010040656922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354121081196763,0.0701082739103929,0.136286275570665,0.100591243760891,0,-0.10769266022357,0,0,0,0.256614939352465,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.136867532038829,0.204007889922396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125779495403093,0.202733335099926,0,0,0,0,0,0,0.15163931003209,0,0,0,0.0977423709226913,0,0,0,0.120707449957889,0,0,0.0190088798950586,0,0,0,0,0,0
X601336.CH.EQUITY,0.0164002557580043,0.287046570591469,0,0,0.0418982851815425,0,0,0,0,0,0,0.0916632720683625,0,0,0,0,0,0.060678093665605,0,0.0579705905482751,0,0,0,0,0,0,0,0.0127451583635748,-0.0945142996218011,0,0,0,0,0.151207608723911,0,0,0,0,0,0,0,0,0.243825517947944,0,0,0,0,0,0,0,0.130119651996445,0
X601601.CH.EQUITY,0,0,0,0,0.200850311397298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.029740964512931,0,0,0,0,0,0,0,0,-0.0806797169307871,0,0,0,0,0,0.105168339643444,0.0320402110848775,3.46944695195361e-18,0,0,0.535303946086282,0,0.0314212874443142,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.115631003315719,0,0,0,0,0,0,0,0,0.13859154908149,0,0,0,0,0,0.0150079352804866,0,0,0,0,0.176834492331184,0,0,0,-0.0899257010836457,-0.410950029391277,0,0.137876500319829,-0.045214573005352,0,0,0,0,0,0,0.0698458803914364,0,0,0,0.246384292025919,0.352926971330313,0,0,0,0,0,0.0225895777928536,0,0,0
X1299.HK.EQUITY,0,0.0805324285672823,0,0,0,0,0,0.291379529717728,0,0.228110232184286,0,0,0,-0.0371989377409494,-0.102868132460232,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.319784396097139,0,0,0,0,0,-0.20422644807846,0,0,0,0,0,0,0,0.201779185253506,0,0,0,0,0,0,0,0,0,0,0,-0.0183113664511307
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810460885760762,0,0,0,-0.245253652828982,0,0,0,0,-0.0323249964735369,0,0,0,-0.0773389264283283,0.0213486652911836,0,0,0,0.152528905122577,0,-0.135239306237599,0,0,0,0,0,6.93889390390723e-18,0.482553419924309,0,0,0,0,0,0,0.689397364542348,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0.304310098323936,0,0,0,-0.041435899281521,0,0.15538323669397,0,-0.130910370322877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197444805512199,0,0,0.412767059292199,0,0,-0.203576064136469,0,0,0,0,0,0,0,0,0,0,0,0.107319504933228,0.597734245351433,0,0,-0.00842098080518938,0,0,0.0686424341235908
X000002.CH.EQUITY,0,0,0,0,0,0.10840239858925,0.1193319022032,0,0,0,0,0,0.119737414033733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225386923735034,0,0,0.050006732123941,0,0.01977981147345,-0.0565653585922281,0,0,0,0,0,0,0,0,0,0.135399640309171,4.33680868994202e-19,0.130413570117214,0,0,0,0.400540806577293,0,0.0347832681903785,0
X600048.CH.EQUITY,0,0.10508151956168,0,-0.068582871251917,-0.0404205891784082,0,0,0,0,0,0,0.274395816283589,0,0.0319582074567794,0.214557286908733,-0.182744861825138,0,0.1948007598591,0,0,-0.0429231996060476,0,0,0.108352528568476,0,0,0,-0.112759851705293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16429062066284,0,0,0.105390865905602,0,0.351563923522852,0,0,0,-0.241669679195074
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113130434395817,0,-0.083934268136843,0.0257956788625208,0.0330234517198813,0,0.175571477547053,0,0,0,0,0,0.103053144667221,0,0.242555050621859,0.0566620122719176,0,-1.73472347597681e-18,0.268182603847598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224932045926286,0,0,0
MKRturn,0,0,0,0,0,0,-0.161615802128645,0,0,0,0,0.0391735783831176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220060456128627,0.313439832298144,0,0.0242836066909527,0,0,0,0,0,0,0,-0.206826086346753,0,0.179446304979086,0,0.0543758277926997,0,0,0,0,0,0,0,0,0,0.257463553003129
RealEstateDiff,0,0,-0.0643357697781955,0.0261466638690191,0.112573979969924,0,0,0,0,0,-0.388288464984926,0,0,0,0,0,0,0,-0.0582424709062099,0.271882584438682,0.0590807727512176,0,0,0,0,0,0,0,0.0951246597396085,0,0,0,0,0,-1.38777878078145e-17,0.114414057822378,0,0,0,0,-0.123667940190097,0,-0.186430237484806,0,0,0,0,2.16840434497101e-19,0,0,0.124955227617035,0
