,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.114847814313189,0.11305988992659,0,0.132079117483929,0.130052522235206,0,0,0,0,0,0,0,0,0,0.0964665372827214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668022624947326,0,0.0694905077328505,0.094835635020358,0,0,0.0157094406267485,0.00389070810055013,0,0.0325643544758463,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.22642989745948,0,0,0.182606124726126,0.404485292218549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374735025568801,-0.0184837866357112,0,0,0,0,0,0.0379743637673305,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.200057823617249,0,0,-0.0280163528761941,0,-0.172976921215723,-0.125677443430856,0,0,0,-0.0305495515280151
X600000.CH.EQUITY,0,0,0,0,0.145574145885903,0,0,0.2009449512385,0,0,-4.33680868994202e-19,0.140787518909561,0.00687957167353247,0,0,0,0,0,0,0,0,0,0,0,0,0.264366726517014,0,0,0,0,-0.0268542987457939,0,0,0,0,0,0,0.0940544252782787,-6.93889390390723e-18,0,0.698847136994311,0,-0.0856698625448484,0,0,0,-0.054786417939327,0,0,0,0,0
X600016.CH.EQUITY,0,0.137518529182605,0,0,0,0.200834176302484,0,0,0.146232825690586,0,0.0189372498725106,0,0,0,0,0,0.0639380767998118,0,0,0,0.370968114019445,-0.359874229875058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409694677724038,0,0,0.0378686033495341,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.203209996288908,0.137569862268634,0,0,0,0,0,0,0,0,0.37690110361714,0,0,0,0,0.14596767870738,0.0159844007009816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202072146175348,0,0,0,0.0128963961493813,0,0,0.0172985468873418,0,0,0,0,0,0,0,0,0.0813116231153207,0,0,0,0.0708218638892762,0
X601166.CH.EQUITY,0.0605517778909437,0.00799358876154327,0.0736286188388399,0.0592567302189067,0,0,0,0,0,0,-6.93889390390723e-18,-3.46944695195361e-18,0.540157746475708,0.0610585463900544,0.0628858965974978,0,0,0,0,0,0,0,0,0,0,0.01837220942569,0,0,0,-0.037609255190097,0.0134631301000166,0.0616711145469346,0,0,0,0,0,0,0,0.0456249466826438,0,0,0.0713063505535444,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0038283877386497,0,0,0,0,0,0,0.727492361988044,0,0,0,0,0,0,0,0.486917123226264,0,0,0,0,0,0,0,0,0,0,0.132220654003242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260023707862167,0,0,0,0,-0.156021976956531,0,0,0.0721499520919394,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.922613474015216,0,0,0,0,0.0589702108039219,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.116168717572093,0,0,-0.0678448202200042,0,0,0,0,-0.104347680273884,0,-0.0148237504648846,0,0,0,0,0,0,0,-0.0476854122185533,0
X601328.CH.EQUITY,0,0,0,0.327670728134141,0,0,0.248314779007107,0.21281939714932,0,0,0,0,0.010552780875375,0,0,0,0.00468154159969058,0,0,0,0,0.0473782200252275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260255073904288,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0844075215549415,0,0,0,0,0,0,0,0,0,0,0,0.7122671977642,0,0,0,0,0,0,0,0,-0.122886834733599,0,0,-0.341847187948572,0,0,0,0,-0.149659314775667,0,0,0,0,0,0,0,0,0,-0.124083456294043,-0.0921361941505777,0.0417510057948534,0,0,-0.11549982891226,0,0,0.486173220533087,0,0,0
X601818.CH.EQUITY,0,0,0.073645886205607,0,0,0,0,0.0225668752588915,0.0219588061587716,0,0,0.275041236385246,0.0387196383665814,0,0,0,0,0,0,0.175876356961449,0,0,0,0,0,0,0,0,0,0,-0.0271667891276921,0.0225358947813494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0593506356326131,0.0456740137524902,0.000662787808895848,0,0.0159218683962806,0,0,0.819844558338057,0,0,0.0164117088452661,0,0.02388068601056,0,0,0,0,0,0.0229492315712608,0,0,0,0,0,0,0,0,0,0,0.0671265439271525,0,0,0,0.00528834860196975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-0.184056928328622,0,0,0,1.27810430084636,0.0347188014998571,0,0,0.0956066104747154,0,0,0,0,0,0,0.101277049102577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183950853636039,0,0,0,0.00173445051201873,0,-0.0387014365601834,0,0,-0.230481443371089,0,0,-0.12117619733959,0,0,0,0,0
X601998.CH.EQUITY,0,-0.00471228540001836,0,0,-0.149942459249835,0.493011680116062,0,0,0,0.218397596188296,0,0,0.134584497142856,0,0,0,0,0,0,0,0.311410577761913,0,0,0,0,0,-0.0778623019724993,0,0,0,-0.044477456266018,0,0,0,0,0,0,-0.0709982210779809,0,0,0.0517874699108969,0,0,0,0.12180983038022,0,0,0,0,0.00895366691507265,-0.084491589563078,0
X601658.CH.Equity,0,0,0,0,0,0.00187442069304987,0,0.22519147032284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287384097698725,0,0,0,0,0,0,0,0,0.0596111069215042,-0.0745246845861842,0,0.343168219325428,-0.106999516535275,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.121208356207205,0,0,0,0,0,0,0.215942629367953,0.365012577265648,0.0104226485626512,0,0,0,0,0,0,0,0,0,0,0,-0.172954317536681,0,0,0.0522035152501876,0.127298704581741,0.041209383143964,0.0662446796367218,0,0,0,0,0,0,0.00324944670524126,0,0.131645588225839,0,0,0,0,0.0904430243570769,0
