,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.232751273721796,0,0,0.556158005510985,0,0.0175468759689585,0,0,0,0,0,0.0665516365501548,0.0170210177011759,0,0,0.0619067478249535,0.0602593400653285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0729875863387345,0,0.45225682257386,0,0,0.0704340924000583,-0.195588944521056,0,0,-3.46944695195361e-18,-0.0301090759969371,0,0,0,0,0,0,0,-0.0973819046256732,0.117221241107041,0,0,0,0,0,0,0,0,0.0558118502398473,0,0,0.470763572545815,0,0,-0.257631086733568,0.0423191276286127,0,0,0,0,0,0,0,0,0,0,-0.037544984180768,0,0,0.01451568129989
X600000.CH.EQUITY,0,0,0,0,0.0261375443499675,0.0161234894281979,0,0.033870761260416,0,0.395989260155105,0,0.0566638312653835,0,0,0,0,0,0,0,0,0.0471642952487727,0,0,0,0,0,0,0,0,0,0,0.126670511716077,0,0,0,0,0,0,0,0,0,0.0195727228472601,0,0,0.0317172720360538,0,0,0.0154053017839185,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0606193659355781,0,0.0264177928207463,0.121620435856149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608032512658372,-0.439859793586867,0,0,0.011616068491578,0,0,0.222064886083487,0,0,0.0371684401889349,0,0.207994992651433,0.230423059949936,0.0382884310919673,0,0,0.15463924026592,0,0,0,0,0.0271805531404029,0
X600036.CH.EQUITY,0.242416722013878,0.298840333946804,0,0,0,0,0,0.0161001100930884,0,0,0,0,0,0.0781728151731816,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0,0,0,0,0,0.179246824985486,0,0,0,0.10465030739336,0.0430697643545067,-0.0520881253858725,0,0,0,0,0,0,0,0,0,0,0.111595117474693,0.0489503023723864,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.244026118324376,0,0,0,0.346271088112041,0.0390295678320724,0,0,0,0,0,0,0,0.186328600195913,0,0.0744460736359427,0,0,0.00827216978383316,0,0,0,0,0,0,0,0,0.0592911126161731,0,0,0,0,0,0,0,0.00649848411067436,0,0,0,0,0,0,0,0.0109825326818107,0
X601169.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0.00129656316358347,0,0.306709414276299,0,0.181332539824547,0.0264708545815657,0,0,0,0.115334374397853,0.0977352383203141,0,0,0,0.00176242343031471,0.179461448583419,0.0245103553174905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060840975475624,0,0,0,0,0,0,0,0,0,-0.00192923996417842,0,0
X601229.CH.EQUITY,0,0.0463093617480502,0,0,0,0.462509425085223,0.356134200463835,0,0,0,0,0.227514360634042,0,0,0,0,0,0,0.127339914821999,0,0,0,0,0,0,0,0.165509795795379,0,0,0,-0.183340309636185,0,0.0564683840858421,0,-0.146960175397483,0,0,0,-0.154368336196679,0,0,0,0,0,0,0.0369859765612426,0,-0.299253878478658,0,0,0.079081926203441,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0486187603315059,0.115423840953286,0,0.0740063408515815,0.421775436678985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860399322127088,0,0,0,0,0.192539599188937,0,0,0,0,0,0,0,0,0,0.108804322375614,0
X601328.CH.EQUITY,0,0,0.337276073803197,0.0574256554990471,0,0,0,0,0,0,0,0,0,0.0759904462239099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333850346795,0,0,0,0.0737560978550507,0,0,0.0211293285781121,0,0,0,0,0,0,0.204024343487726,0,0,0,0,0,0,0,0,0,0
