,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.372058416861263,0,0,0.307594288791948,0,0.0295898942436057,0,0.11131628503759,0,0,0,0,-0.0422609503460242,0.0427766806457488,0,0,-0.00699818043570836,0,0,0,0,0,0,0,0,0,0,-0.127052101180187,0,0,0,0,0,0,0,0.0450171422643602,0.109312925034832,0,0,-0.213692966153275,0,0,0,0,0,0,0,-0.0220191253550497,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.093095824871223,0,0.265450449818409,0,0,0,0.0949818739570169,1.38777878078145e-17,0,0,0,0,-0.269600359976119,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.050580939100187,0,0,0,0.0149106931553607,0,0.193817254796016,0,0,0,0,0,0,0.190240879187399,0,0,0,0,0,0,0.107807674043358,0,0,0
X600000.CH.EQUITY,0.142064072680942,0.138935400953418,0,0,0.22991946748244,0,0,0.0662191484169881,0,0,0.0324243464671414,0,0,-0.12282434906963,0,0.027239817073447,0,0,0,0,0.16313194520255,0,0,0,0,0,0.141687460871353,0,0,0,0,0,0,0,0,0,0,0,0.1311413933507,0.011973258489892,0,0,0,0,0,0,0,0,0,0,-0.0748666721574335,0
X600015.CH.EQUITY,0.00391292847365012,0,0.118348430148542,0,0.0656311810520357,0,0,0,0,0,0.196223625757927,0.0500179814343117,0,0,0,0.0476233916423822,0.259687019394219,0,-0.0905791243767492,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168687736138921,0,0,0,0,0,0,0,0,0,0,0,0,0.0376511458282965,-0.0712553468046965,0
X600016.CH.EQUITY,0,0,0.234510365580851,0,0,0,0,0,0,0,0,0,0,0,0.220210636987763,0,0,0,0,0.362383176884374,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00124437911312415,0.297458489346084,0,0,0,0,0,0.047984334736746,0,0,0
X600036.CH.EQUITY,0,0,0.1839944471926,0,0,0,0.0493853598707216,0,0.0465450389690769,0.317489283682569,0,0.0114880551169119,0,-0.0195105102864468,0,0,0,0.0582930910330878,0,0,0.056133589518902,0,0.0224508130127508,0,0,0,0,0,0,0,0,0,0,0,0.0523779495014174,0.0618362243182673,0,0,0,0,0,0.100411904295029,0.202973656547424,0,0,0,0,0,0,0,0.021104546800639,0
X600919.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0.264203346304527,0,0,0.0763534733485101,0,0,0.0102279363275383,0,0,-6.93889390390723e-18,0,0,0,0,0,0.151109142848283,0.0995801274771236,0,0.208254595810586,0.0419825732491062,0,0,0,0,0,0,0.0176045675107318,0,0.0674175647088564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356562970136321,0
X600926.CH.EQUITY,-8.67361737988404e-19,0.254627327965962,0,-0.0605521810072631,0,0,0,0,0,0.485119022663183,-0.139942085745351,0,0,0,-0.00370411328401842,0.163197067857582,0,0.0646105739367027,-0.0338665562796765,0,0,0,0.0473899629000961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0997327441064499,0,0,0.104514833003673,0,0.194032854974406,0,0,0,0,0,0,0,0,0,0.00346362074308594,0,0,0,0,0,0,0,0,0,0.175574927227592,0,0,0,0,0,0,0,0,0,0.0405508289928077,0.065442226809976,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.347918716945833,0,0,0,0.0228569645492774,0.117783567455186,0,0.271105802925461,0,0,0,-0.0272967656349715,0,0,0.0282461996472324,0,0,0,0,0,0,0,0.191625060900656,0,0,0,-0.175068682193613,0.0923815330798106,0,0.0279201077138716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140136991408866,0,0.0409036778039034,0,0,0,0
