,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0264028710569774,0,0,0,0.650697181700824,0,0,0,0,0,0,0,0,0.0839292183279143,0,0,0,0,0,0,0.0567111495434178,0,0,0,0,0,0,0,0,0,0,0,0,0.142283780413971,0,0,0,0,0,0,0,0,0,0,-0.0140005389196895,0
X002142.CH.EQUITY,0,0,0,0.14162009680187,0.151983159103233,0,0.0722517828455124,0,0.0746628440628178,0.0406161282264189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119473392582091,-0.0848841820820998,0,0,-0.0780141850512755,0,3.46944695195361e-18,-0.0590688577423248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702695267422544,0.105756693500759,0,0,0,-0.0414238033303858,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.109171222404679,0,3.46944695195361e-18,0,0,0,0.26648153530672,0,0,0,0,0.303628419487726,0,0,0.136784839977663,0.196872078458591,0,0,-0.146147389955718,0,0,0,0,0,0,-0.00127084688966365,0,0,0,0,0,0,0,0.0639116531619618,0,0,0,0,0,0,0,0.0172791516501107
X600000.CH.EQUITY,0,0,0,0,0,0,0.158359712541849,-0.002991249584593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68197458741194,0,0,0,0,0.0148583857226705,0,0,0,0,0,0,0,0,0,0,-0.0618187859797357,0,0.11274460790877,0,0,0,0,0,0,0.00976786732204443,0,0.0301848280387738,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0350130081255497,0,0,0,0,0,0.0810805558677638,0.227279742342532,0.0151596017157687,0,0,0,0.0881664216721725,0,0,0.13396586756741,0.059783848072343,0,0,0.0692410564297532,0,0.122342809304879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181748629291071,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.242527885841391,0,0,0,0,0,0,0.0213685534789186,0.25513643099937,0.297067374405901,0,0,0,0,0,0,0.0380209741332226,0,0.140324607044817,0,0,0,0,0,0,0,0,0,0.0382398680025523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.14377997348387,0,0.185032038039908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134528332042528,0,0,0,0,0,0,0.32777353222799,0,0,0,0,0,0.113900819555554,0,0,0,0,0,0,0.173566092168387,0,0,0.0965762293777321,0.0603200750777733,0.103483496536078,0,0,0
X600919.CH.EQUITY,0,0.0271403189538548,0,0,0,0,0,0,0,0.545108503309168,0,0,0,0,0,0.00331448768702693,0,0,0.172828372197251,0,0.249527212269307,0,0,0.341688683824037,0,0,0,0,0.116837762222677,0,0,0.0086503133136958,0,0,0,0,0.170143159230078,0,0,0,0,0,-0.0266640757906356,0,-0.397548847594807,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0109589585626764,0,0,0.136255224319595,0.171038285246724,0.102732982481987,0,0,0,0.466187521057966,0,0,0,0,0,0,0,-0.0113593707055242,0,0,-0.0275231337865576,0,0,0,0,0,0,0,0,0,0.0930632574912307,0,0,0,-0.342747541406392,0,-0.0150099267166064,0,0,0.0994270204935385,0,0,0
X601009.CH.EQUITY,0.197031035539412,0,0,0,0,0,0,0,0,0,0.192224824324429,0,0,0,0,0,0,0.262390626874076,0,0,0,0,0,0,0,0,0,0.023229760891716,-0.0134132264803023,0,-0.16732068895116,0.0983945254864804,0,0,0,0,0,-0.0160443872829682,0,0,0,0,0.231970337692792,0,0,0,0.0268898436346152,0,0,0,-0.107490850246451,0.0566232109433443
X601166.CH.EQUITY,0.0757085077107326,0,0,0,0,0,0,0,0,0.273202839217182,0,0,0,0,0,0.0297642168452995,0,0.0566989896116827,0,0,0,0.146154050767732,0,0,0,0,0,0,0,0,0.112247342917307,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0576851096908738,0,0,0,0.0888537408473536,0,0
X601169.CH.EQUITY,0.0433185486857232,0,0,0,0,0,0,0.0931373850870961,0,0,0,0,0,0.266539269768442,0.0182780788087942,0,0,0.0801710475899248,0,0,0,0.206915440694297,0.15648229847201,0.0277047174004448,0,0.0917301590315809,0,0,0,0,0,0.0117797225697301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0124677073181728,0,0.17722837207962,0,0,0,0.0930181330416799,0,0,0,0,0,0,0.218522172260068,0.21585474317841,0,0,0,0,0,0.0830663682907695,0,0.0496537123938635,0.103418757140749,0,0.110929890284672,0,0,0,0,0,0,0,0,0,0,0,0,0.0874293738006447,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.413613462017593,0,0,0,-0.00910716774675802,0,0.300749541123043,0,0,0,0,0,0,0,0,0.144519428187375,0,0,0,-0.0911390901131247,0,0,0,0,0,0,0,0,0,0.0614417978835534,0,0,0,0.0108786184339721,0,0,0,0,0,0,0,-0.0224119371525409,-0.0384703777773794,0,0,0,-0.0287457533154079
X601328.CH.EQUITY,0.133719873036583,0,0,0,0,0,0.0464196670086138,0,0,0.0630012296403805,0,0,0,0.0307526499067486,0,0.149596185209814,0,0.326891962332042,0.139106886548374,0,0,0,0.00739237253222603,0,0,0,0,0,0,0,0,0,0.0485219652238032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453286756492401,-0.0847082156830409,0.00145512484293137,0,0
X601398.CH.EQUITY,0,0,0,0,0.320172323593714,0.107235108457213,0,0,0,0,0,0,0.135475179936224,0,0,0,0,0,0.0495274166514868,0.268446673050153,0.114660665764792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153390029208868,0,0,0,0,0,0.0980934088860527,0,0,0,0,0,0.00347597029176566,0,0,0,0.0114161781144042,0,0.116060577141248
X601577.CH.EQUITY,0,0,0,0,0.23932595634083,0,0,0,0,0,0,0,0.300942805221169,0,0,0,0,0,0,0.0290066853523186,0,0.317343235602669,0,0,0,0.088361968057808,0,0,0.0709821511489117,0,0,0,0,0,0,0,0,-0.0817327259267117,0,0,0,0,0,-0.0383051858230622,0,0.0576724107300617,0,0,0,0,0,0
X601818.CH.EQUITY,-1.73472347597681e-18,0.0629067182095956,0,0,0.262167985815108,0.276277049063496,0,0,0,0.0474116408887848,0,0,0,0.0348189650063493,0.166845589373582,0,0.029757803353963,0,0,0,0,0,0.0745298558423107,0.0760375455782122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165801171724995,0,0
X601838.CH.EQUITY,0,0,0,0.112221841420628,-0.144023308170666,0,0,0.173633497586309,0.121560207413606,0,0.209253356370736,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183483762517683,-0.0892487982750811,0,0,0,0,0.0524693746916633,0,0,0,0,0,0.117732866029705,0,0,0,0,0.0538977290166885,0
X601939.CH.EQUITY,0.0986144434892554,0,0,0,0,0,0,0,0,0,0,0,0,0.129766358249346,0,0.0959165619345057,0.0802923348237832,0,0,0,0,0,0.0440389816964054,0.0408193698996724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843244595749891,0,0,0,0,0,0,0,0,0,0,0,0.0569721462786617
X601988.CH.EQUITY,0,0.0504291455319915,0,0,0,0.110504125227363,6.93889390390723e-18,0,0,0,0,0,0,0.296545382768879,0,0,0,0,0,0.220990679917549,0,0,0,0,0,0,0,0,-0.0491024600012903,0,0,0.235682604822732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531943319519667,0.0350045493174931
X601997.CH.EQUITY,0,-0.121691204506247,0.167681327472241,0.452835064277929,0.147425867768776,0,0,0,0,0,0,0,0,0,-0.109753010400069,0,0.30816823909118,0,0,0,0,0,0,0,0.166554989957935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337742388530096,0,0,0,0,0,0,0,0,0,0,0,0
