,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.012344878817314,0,0,0.115431618717945,0.033964727355311,0.0325194257655473,0,0.00459799406806244,0.422167360484611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020533709211726,0,0,0.0679183842488431,0,0,0,0,0,0,0.0531103883008961,0,0,0.0884487744111393,0,0,0.0043151395336041,0,0.0379584041434133,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0722274680365488,0,0,0,0.331488149391983,0,0,0.044429898468722,0,0,0,0.00640797837467665,0.215489462118418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216256632885243,-0.00573207669633595,0,0,0,0,0,0,0,0,0,0.11043764513358,0,0,0.09550237951176,-0.000109818188655597,0,0.318936378300696,-0.0914608973931479,0.011466935171261,0
X600000.CH.EQUITY,0,0,0,0.0179373231817577,0,0.126634168421112,3.46944695195361e-18,0,0,0,0,0.463129851225253,0,0.0497512080776399,0.240459807113238,0,0,0,0.0136715254576953,0.0755916324107403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132494697051895
X600015.CH.EQUITY,0,0,0.126113346382691,0,0,0,0,0,0,0,0.137477841705067,0.173399412413347,0,0,0,0,0,0,0,0.0136388363502119,0,0,0,0,0.450332121655424,0,0.199295964762998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630672270433358,0,0,0,0,0,0,-0.0339796387755917,0,-0.0213598908000993,0
X600016.CH.EQUITY,0.0594018870704521,0,0,0,0,0.0373310061406086,0,0,0,0,0,0,0,0,0.00486718293150446,0.349330456905425,0.058058342130441,0,0,0,0,0,0,0.298426056445514,4.33680868994202e-19,0,0,0,0,0,0,0,0.085706571053826,0,0.0167968278624706,0,0,0,0,0,0.0530745585066804,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.492897533578683,0.131392811632191,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.108916142440563,0,0,0,0,0,0,0,0,0,0.147768069434331,0,0,0.00370004108122586,0.0474852124546663,0,-0.0129480811565373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143419833646613,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.0215983070746916,0,0.501215136483571,0.122991264669526,0,0,0,0,0.0944016186797998,0,0,0,0,0,0.0953572198027379,0,0,0,0,0,0,0,-0.0425362495502338,0.0958969582247331,0,0,0,-0.132725339234908,0,0,0.0525575567705792,0,0,0,0,0,0,0,0,0,0,0,0.0461010362639381,0,0,-0.0477018838736397,0
X600926.CH.EQUITY,0,0.266643730397286,0,0,0,0,0.431215620944742,0,0.00401013974311344,0,0,0,0,0.103334873565291,0,0,0,0.216999065274289,0,0,0,0,0,0,0,0,0,0,0.136630697801694,0,-0.0310552506867258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462069104303617,-0.0279769970523078,-0.163042482971355,0,0,0,0.0177589773281485
X601009.CH.EQUITY,0.206149809803474,0,0,0,-0.122363615864662,0,0.12454690758118,0.141871359709201,0,0,0,0,0,0,0,0,0,0,0.31627251892306,0,0,0,0,0,0,0,0,0.0363681618903485,0.307876945796971,0,0,0,0,0,0,0,0,0,0,0,0,0.315867271803543,0,0,0,0,0,0,0,0,-0.197636464994542,0
X601166.CH.EQUITY,0,0.255070985944632,0.233672883405039,6.93889390390723e-18,0,0.00237177716999166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267491205353317,0,0,0,0,0,0,0,0,0.0319027532115106,0,0,0,0,0,0.168411804156891,0,0,0,0,0,0,0,0,0.100144192226133,0,0,0,0.0298818537793506,0,0,0
