,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.273741455388097,0,0,0,0,0,0,0,0,0,0,0.19351105155471,0.0506821204665216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112435085950171,0,0,0.183483901732351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676624141843182,0.0889844820152566,0
X002142.CH.EQUITY,0,0,0,0,0.327068039152266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109018771069394,0,0,0.191290159203521,0.0954124604030901,0.0901319107800273,0,0,0,0,0,0.026066535390838,0,0,0,0,0,0,0,-0.176479500160869,0
X600000.CH.EQUITY,0,0,0,0.0802331214948172,0.0516991444425712,0.610435580725074,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0423261655080586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711468069243753,0,0,0,0,0,0.00737558048703266,0,0,0,0,0,0,0,0,0.0109021076085123,-8.67361737988404e-19,0,0,0,0
X600016.CH.EQUITY,0,0,0.0525545528380727,0,0,0,0,0.0977657849041061,0.267747853821647,0,0,0,0.105809207666313,0.0160989442583599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651253384588379,0,0,0,0,0,0,0,0,0,-0.0109794202792396,0,0,0.00342089951722635,0,0,0,0.206982698810191,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.246473627727565,0.109086852076751,0,0,0,0,0.164947226214821,0,0,0,0.280575713160368,0,0,0,0,0.0189663447774914,0.0608863707841613,0,0,0,-0.00620789389093832,0,0,0,0,0,-0.0136167798051083,0,0,-0.0997878281438822,-0.0712894485025279,0,0,0,0.0303618564455821,0,0.0805381256812412,0,0,0,0,0,0.0551843475552711,0,0,0,0,0,0.0552234878142147,0.0864557765294844,0
X601166.CH.EQUITY,0.111026042773576,0,0.467495039181343,0,0,0,0,0.0668115084668346,0,0,0,0,0.0504964583784326,0.0386227903159263,0.00981836322290839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114443324177668,0,0.12505149202209,0,0,0,0,0,0,0.0111212357733584,0,0,0,0,0,0,0.0117217671973976,0,0,0,-0.00279271957885076,0
X601229.CH.EQUITY,0,0.134797942947089,0,0,0,0,0,0,0,0,0,0.419335139525874,0,0,0,0,0,0.139493986672854,0,0,0,0,-0.00857573694680621,0,0,0,0,0,-0.116523518706311,0,0,-0.126543354864552,0,0,0,0,-0.52312588311373,0,0,0.199054379779108,0.0214411775531041,0,0,0,0,0.0469970371682049,0,-0.0377223473243803,0,0,0,-0.00131182674678429
X601288.CH.EQUITY,-0.00453918465725355,-0.00667602266936493,0,0,0,0,0,0,0.27444273996811,0,0,0.750995603600747,0,0,0,0,0.0437708882115616,0,0,0,0,0,-0.0483742247405314,0,-0.050516827013893,0,0,0,0,0,-0.028757436137709,0,0,0.133224017672244,0,0,-0.0247335804575878,0,0,0.0171166954047554,-0.107059757275816,0,-0.0941943260603608,0,0,0,0,0,0,0,-0.0151453409658567,-0.00988667606805428
X601328.CH.EQUITY,0,0,0.0364481419810877,0.330712342058559,0,0,0.0356591336167562,0.181768874379253,0,0.264590217903824,0,0,0,0,0,0,0,0,0,0,0,0,0.0663696034734294,0,0.00987381700056043,0,0,0,-0.0156894365355215,0.046208882649736,0,-0.00323857895176654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.190902958080884,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.152700899243156,0,0.358698845554566,0,0,0,0,0,0,0,-0.111934534743336,0,0,-0.205999705619891,0,0,0,-0.170010342107386,0,0,0,0,0,0,0,0.0038629686091378,0,0,0,0,0,0.089226938090821,0,0,0,0,0,0.0994331658781866,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.368645106881509,0,0,0,0,0,0,0.0118749962236009,0,0,0,0.083819426432116,0,0,0.0354173912651729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298313086489217,0,0,0,0,0,0,0.0487845573510677,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.877993194102026,0,0,0,0,0,0.0264827404883071,0,0,0,0,0,0,0.0455737216261826,0,0,0,0,0,0,0,0,0,0.0525981210658776,0,0,0,0,0.061036194270278,0,0,-0.0651491275685971,0,0,-0.105900723165038,0,-0.0166822747106076,0,0,0,0.0923570805271427,0,0,0.0687069093388429,0
X601988.CH.EQUITY,0,0,0,0.0103193770991336,0,0.296346778423243,0.0496002229395301,-8.67361737988404e-19,0,0,0,0,0,0,0.653102189159986,0,0,0,0,0,0,0,0,0,0,0.112439389342136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834952449474196,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.0924132545186481,0,0,0,0,0,0,4.33680868994202e-19,0,0.222948017002048,0,0,0,0,0,0,-0.0199839322080946,0,0,0.325363061813905,0,0,0,0,0,0,0,0,-0.105549473211342,0,0,0,0,0.172342974066062,0,0,0,0,0,0.0352511010832627,0.0195710946702796,0,0,0,0,0,0,0,0.0368767858354628,0,-0.126592373010745,0
X601658.CH.Equity,0.203480703135602,0,0,0,0,0,0,0.185317801218524,0,0,0,0.0599862578862592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045548628112045,0,0,0,0,0.162393849238186,0,3.46944695195361e-18,0,0,0,0,0.0378957670961799,3.46944695195361e-18,-0.134403781851248,0,0.421001894902275,-0.156907217191996,0,0,-0.0624783707647708,0,0.029124967576489,0
X11.HK.EQUITY,0,0.0468970577300732,-0.062757637353551,0,0,0,0,0,0,-0.104460052897363,0,0,0,0,0,0,0.17193502074592,0.371398958435461,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107859569016829,0,0,0.167592635959063,0,0.0304405142601967,0.0261497469554194,0,0,0,0,0,0.0462660148379429,0,0.184747866033189,0,0,0,0,0.030750995602663,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0164075982149905,0.0724815439504738,0,0,0,0,0,0,0.226000725889376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217061781987002,0.0240438830337992,0,0,0,0,0,0,0,0.048658127952267,0.0419197957862412,0,-0.0104516123159307,0,0,0.0996445674625476,0,0,0,0,0,0.391823468188405,0,0.0684333480516142
