,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.118676118363226,0.0691162446016877,0,0,0.0382810767893918,0.330885046276449,0,0,0,0,0,0,0,0,0,0,0,0,0.0484187739407079,0,0,0,0,0,0.0612230888053965,0,0,0,0.00893347133655711,0,0,0,0,0,0,0.0755454243850498,0.0870880534324728,0,0,0.0492211029914617,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.191778289907828,0,0,0,0.323415317884083,0,0,0.0205676700235242,0,0,0,0.0311864021647136,0.19715220547488,0,0,0,0,0,0,0,0,0,0,-0.0878747705078486,0,0,0,-0.0204273413521429,0,0,0,0,0,0,0.228627966471308,0,0,0.0363771057393007,0.138014932755195,0,0,0,0.0163320733732829,-0.0272709689874437,0,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0270412138716592,0,0,0,0,0,0,0.445017644561814,0,0,0,0,0,0,0,0.0276476683521084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307831617048251,0,-2.16840434497101e-19,0.119197675876117,0,0.203186185454946,0,0.187451039235302,0,0,0,-0.0324423230351112,0.0264354454474862,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0776314067141712,0,0,0,0,0,0.473531760726313,0.0782087216648051,0.155997109275251,0.147314297766226,0,0.0370235611487853,0,0,0.00317478383649555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124367778276477
X600015.CH.EQUITY,0,0,0,0,0,0.0138138836653127,0,0,0,0,0,0.222916450185986,0.182775415875204,0,0,0,0,0,0,0.0561591350448626,0,0.114399263579328,0,0,0,0.230819218112929,0,0.160447917229299,0,0,0,0,0,0,0,0,0,0,0,0.100637342493663,0.127821398508364,0,0,0,0,0,0,0,-0.113014052418761,-0.0658113497422171,-0.0506083512466171,0
X600016.CH.EQUITY,0.0767236477671254,0,0,1.73472347597681e-18,0.176017978458026,0,0,0,0,0,0,0,0,0,0,0.0602362723605648,0.357089855070902,0,0,0,0,0,0,0,0.213051872372826,0,0,0,0,0.0507596160411211,0,0,0,0,0,0,0,0,0.0547927565007915,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.409600869581638,0.0543212646969475,0,8.67361737988404e-19,0,0.0639437100404643,0,0,0,0,0.230330322088475,0,0,0,-0.114481490316972,0,0,0.156283632687959,0,0,0,0,0,0,0,0,0,0.104657392225448,-0.0365496168937349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293952896674013,0.0399084860105768
X600919.CH.EQUITY,0,0,0,0,0.128189559272437,0,0,0,0.436317547368157,0.0628866688177787,0.0977668357076455,0,0,0,0.139590738346602,0,0,-0.0199039290581816,0,0.0782690092769704,0.0196736030339285,0,0,0,0,0,0,0.0121083429724732,-0.0791297280803628,0,0,0,0,0,-0.0114069205900173,0,0,0,0,-0.0868073984043295,0,0,0,0,0,0.155359302904558,0,-0.0167735930643471,0,0,-0.0693997370138222,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.399760259937183,0,0.0373300826108836,0,0,0,0,0.161887629933875,0.047699605582569,0,0,0.129176805983612,0,0,0,0.00611806265368859,0,0,0,0,0,0.0585360612598353,0,0.027924566625315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263331935570006,0.0782729303128199,0,0,0
X601009.CH.EQUITY,0.177447516871967,0,0,0,0,-0.345598372939545,0,0.70724363294153,0.0547272277886646,0,0,0,0,0,0,0,0,0,0,0,0.0582935753339306,0,0,0,0,0,0,-0.0967591349779111,0.289751090266567,0,0,0,0,0,0,0,0,0,0.0805362784256339,0.208298912355696,0,0,0,0,0,0,0,0,0,0,-0.222328559459002,0
