,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.213118376156514,0,0.0536669987114879,3.85146581638749e-05,0,0,0,0,0,0,0,0,0,0.104930813385533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157618058373755,0.121943531147351,0,0.188223465915299,0.150582440677452,0.0520624486114375,0,0,0,0,0,0,0,0,0,0.00303223429100456,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.370925508057783,0,0,0.191872491586375,0,0,0,0,0,0,0,0,0,0,0,0,-0.052665879988719,0,0,0,0,0,0,0.199649438353965,0.0928964644498913,0,0,0,0,0,0.0148274623586006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741015628843652
X600000.CH.EQUITY,0,0.0128523210466428,0,0,0,0.181499532609282,0.26133924202698,0,0.279580897382625,0,0,0,0,0,0.0667994890628036,0,0.104790742486839,0.0573409540838883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705523265273222,0.00223249305220172,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0094109712531561
X600015.CH.EQUITY,0,0,0,0,0,0.0935369900419428,0,0,0,0,0,0,0,0,3.3881317890172e-21,0.386650822955835,0,0,0,0,0,0,0.0298037584642469,0,0,0.218396458730866,0.007440017684466,0,0,0,0,0.154096171351459,0,0,0,0,0,0,0,0,0,0.15032031460448,0,0,0,0,0,0,0.0505376007234541,0,0.123578624215892
X600016.CH.EQUITY,0,0.0161439935639807,0,0.344701146716161,0,0,0.278848000229246,0,0.0192336461782288,0,0.141889212793459,0,0.0872691354947979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298678766199144,0,0.0710975860381153,0,0,0,0.0209491151991256
X600036.CH.EQUITY,0.716667006923081,0,0,0.0270367774584107,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256549292171271,0,0,0,0.0456801991664874,1.73472347597681e-18,0,0.0528011785252273,0,0,0,0,0,0.108635613942052,-0.00700108197088541,0,0,0,0,0,0,0,0.0142097685548226
X601166.CH.EQUITY,-1.73472347597681e-18,0.148920621234139,0.122946545967392,0,0,0.126391530886993,0,0,0,0,0,0.220574052988313,0,0.167437586684927,0,0,0.0331766653240501,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0248029431643859,0,0,0,0,0,0,0,0,0.0300656560209948,0,0,0,0,0,0,0,0,0,0,0.0435910872957168,0.0155786739847301
X601169.CH.EQUITY,0,0,0,0.0937348680242068,0,0.0492767284302444,0,0,0.320962661398605,0.0877283963253642,0.100017738596406,0,0,0,0.117009227188202,0.0534853669375422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319451856114913,0,0,0,0.134655769018939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.385983404908187,0.333668643109008,0,0,0,0,0,0,0,0.126132871934264,0,0,0,0,0,0.0340123203879424,0,0,0,0,0,0,0,0,0.164504812426157,0,0,0.0451064833559952,0,0,0,0,0,0,0,0,0,0,0,0,0.0267536028554238,0,0,0,0,0,0.0174682954806561,0,0
X601288.CH.EQUITY,0.171997460332116,0.108892340841132,0,0,0,0,0,0,0,0,0.124841509831413,0.251022654251672,-3.46944695195361e-18,0,0.0376714850489213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483054259525588,0,0,0,0,0,0,0.00842455292304145,0,0.133133689208146,0,0,0,0.0556987354201291,0,0,0,0,0
