,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.121641155802077,0,0,0.638996470764835,0,0.0253734155412353,0,0,0,0,0,0,0.0685158252525312,0,0,0,0,0,0,0,0,0,0.0452351493406601,0,0,0,0,0,0.0948437455832862,0,0,0,0,0.0518775280116978,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.241855076302569,0,-0.137006362468781,0,0,0.00474270268521961
X002142.CH.EQUITY,0,0,0.103926968606686,0,0.555959420259559,0,0,-1.73472347597681e-18,-0.126243007192067,0,0,0.0650579906173113,-0.101846487785348,0,0,-0.0169495619799133,0,0,0,0,0,0.11651361924504,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.253560936718768,0.0446677607405671,0,-0.236924917994792,0,-0.00902451126707775,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0463517027557294,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.373290123010979,8.67361737988404e-19,0,0,0,0.0417968315500713,0.0157438863653782,0,0.0162110191459289,0,0,0,0,0,0,0,0,0,0,0,0,0.1926140106525,0,0,0,0,0,0,0,0,0,0.0513839544749849,0,0,0.0484117815446274,0,0,0,0.00147024232637816,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.191156223616899,0,0,0,-0.086920546521406,0,0,-0.348931721924389,0,0,0,0,0,0,0,0,0.750798041869107,0,0,0,0,0,0,0,0,0,0,0.297509934743482,0.0906093359669124,0.0510901328450821,0,0,0.0464969311712528,0,0.074857775611424,0,0,0,0.0382965212146907,0
X600036.CH.EQUITY,0.17398347094084,0.290600916503387,0,0,0,0,0,0,0,0,0,0,0,0.111536255071707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0,0,0.117214226487143,0,0.00870095036559775,0,0,0.130523654365408,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.132439906021235,0.134860835311514,0,0,0,0,0,0,0,0,0,0.38607272295956,0.0855353132171908,0,0,0.0458632162255597,0,0,0,0,0,0,0,0,0,0,0,0,0.0553330803101575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503339078933771
X601169.CH.EQUITY,1.73472347597681e-18,0,0,0,0,0.0964738727464028,0,0.273899480435197,0,0.264507650667525,0.0115740001839708,0.012455145279393,0,0,0.0636619024872082,0.0595650253463976,0,0,0,0.126478729082202,0,0,0,0,0,0.050913027982464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479560889106028,0,0,0,0,0,0,0,0,0,0,-0.00915538986856731,0,0.013714793356435
X601229.CH.EQUITY,0,0.152669603169543,0,0,0,0.053059503601719,0.478797050719806,0,0,0,0,0.272527278681774,0,0,0,0,0,0,0.219743594093848,0,0,0,0,0,0,0.168202462949266,0.0992189641640138,0,0,-0.208411795065741,0,0.108367328520514,0,-0.103247385113701,0,0,0,-0.355811201290063,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0613872359715375
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.138182572027074,0,0.0972315249411457,0.399464193565482,0,0,0,0,0,0,0,0,0.0205394172680297,0,0,0,0,0,0,0,0,0,0,0,0.0328998707354212,0,0,0,-0.0055911032644036,0.201279876308635,0,0,0,0,0,0,0,0,0,0,0.130046087487126,-0.0282052362212132
X601328.CH.EQUITY,0,0,0.443750145986635,0.116315193653339,0,0,0,0,0,0,0.0424937862185119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02972281395941,0,0,0.0149560862682996,0,0,-3.46944695195361e-18,0,0,0,0,0.0178525569719749,0,0,0,0.0832671768676222,0.116375243000266,0,0,0,0,0,0,0.0913817949185999,0,0,0,0
X601398.CH.EQUITY,0,0.0822990593550788,0.120895717642788,0,0,0,0.198466045158405,0.0178976069401063,0.448446933502677,0,0,0,0,0,0,0,0,-0.0512627373249519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982366690404509,0.0875256807178881,0,0.078743294223286,0,0,0,0.0420586072021924,0,0,0,0.0292259238734861,0,0,0,0.0120901461101727,-0.105425804749874,-0.0211665127972337
