,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.348780837217836,0,0,0.308600372442727,0,0.0310808299372518,0,0.134506021282027,0,0,0,0,-0.0553311876166925,0.0360633941663654,0,0,-0.00590403633426296,0,0,0,0,0,0,0,0,0,0,-0.147545640515173,0,-0.000425333317863503,0,0,0,0,0,0.0674532635176197,0.115511355318814,0,0,-0.22395622524055,0,0,0,0,0,0,0,-0.00159134604863077,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.660836718457761,0,0.193074750357978,0,0,0,0,-0.149117430176809,0,0,0,0,-0.0922668758909068,0.0271307317284383,0,0,0,0,0,0,0,0,-0.150574415313306,0,0,0,0,0.00807885899485416,0,0.112849532514177,0,0,0,0,0,0,0.0866333160680706,0,0,0,0,0,0,0.0327209260307696,0,0,0
X600000.CH.EQUITY,0.261999615996733,0.145037679105004,0,0.0833984690186641,0.118584703675391,6.93889390390723e-18,0,0.0600585388769156,0,0,0.149488649307877,0,0,0,0,0.0971299165044436,0,0,0,0,0.0340012975258349,0,0,0,0,0,0.170627128505549,0,0,0,0.0167968578762351,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-2.16840434497101e-19,-0.0656086555841303,0
X600015.CH.EQUITY,0,0,0.234524206498967,0,0,0,0,0,0,0,0.123677764216339,0,0,0,0,0.0451154012267329,0.318414227065224,0,-0.0999929221779758,0,0,0,0,0.007616574243479,0,0,0,0,0,0,0,0,0,0,0,0,0.0351382277672473,0,0,0,0,0,0,0,0,0,0,0,0,0.0372520762718552,-0.0256655420352898,0
X600016.CH.EQUITY,0.0588217589790738,0,0.203867621073794,0,0,0,0,0,0,0,0,0,0,0,0.260745596510015,0,0,0,0,0.339366491007058,0,0,0,0,0,0,0,0,0,0,0,0,0.046400134067381,0,0,0,0,0,0,0,0,0,0.263443963819269,0,0,0,-0.0728436423693414,0,0.114048804051843,0,0,0
X600036.CH.EQUITY,0,0.0493620490215643,0,0,0.135645451714766,0,0,0,0.0182845941697493,0.240706140633646,0,0.131787482563717,0,0,0,0,0,0.0823698687722832,0.0316416537081397,0,0.0735789788554615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390845384451877,0.0235034277079793,0,0,0,0,0,0,0.248708277127296,0,0,0,0,0,0,0,0.0249602757678525,0
X600919.CH.EQUITY,0,0,0.0499470440998076,0,0,-1.73472347597681e-18,0,0,0.115915540912865,0,0,0,0.0722037473671528,0.00891226355166973,0,0,0,0,0,0,0.421165814783465,0,0.15587946395619,0,0,0,0,0,0,0,0,0.0887040882665179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593963030053158,-4.33680868994202e-19
X600926.CH.EQUITY,0.0336342658382523,0.0606099338657628,0,-0.0311905727775892,0,0.03585600716464,0,0,0,0.431267353193142,0,0,0,-0.194193753113558,-0.034313836677565,0.220204935781706,0,0.0511031363684746,0,0,0,0,0.059194661489358,0,0,-0.0597824083502476,0,0,0,0,0,0,0,0,0,0.172074793399622,0,0,0,0,0,0,0,-0.0351542967821555,0.0482983788658376,0,0,0,0.0645855633898324,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-4.33680868994202e-19,0.0844600683892713,0,0,0.130917600335352,0,0.208926348819027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182378228574008,0,0,0,0,0,0,0,0.0267216267520797,0,0,0.0352602643347487,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.359687010251702,0,0,0,0,0.130640402116253,0,0.289572936966842,0,0,0,-0.0706171733950334,0,0,0.0723478997703259,0,0,0.00392925036149774,0,0,0,0,0.224953667399389,0,0,0,-0.134528143930316,0.057872507295261,0,0.0794012012287858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903134125266758,0,0.0374693819890909,0,0,0,-0.0141075576397513
