,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.300791406309869,0,0,0.157077633197897,0.421256846507449,0,0,0,0,0,0,0,0,0.0135484922445063,0,0.00206512221542008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146420815155792,0,0,0,0,0,0,0,-0.132843937950886,0,0,0,0,1.73472347597681e-18,-0.0304097775211137,0,0,0,0.194865707347442
X002142.CH.EQUITY,0.199069071920676,0,0.0207625769866804,0,0.0479847299829029,0.114317706189555,0,0,0,0,0.0172306812173139,0,0,0.0133607224747136,0,0,0,-0.0327106492516309,0,0,0,0,0,0.0494194918691573,0.142941560885125,0,0,0,0,0,0,0,0.214288095228141,0,0,0,0,-0.0250735817386639,0,0,0,0,0,0,0,0,0,0,0.00627247248458049,0,-0.0414305484910675,0
X600000.CH.EQUITY,0,0,0,0,0.105755958170778,0,0.0158038471640116,0,0.456662929311211,0,0,0,0,0.0729220638227603,0.00373865752295373,0,0,0,0,0,0.0594877967622686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297440922069946,0.0262832548815683,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.0955132624121936,0,0,0,0.331403022029572,0,0.0953425263549522,0.142898711075937,0,0,-0.185500666203221,-0.155191229005808,0.0984856651572032,0,-0.118721771807153,0,0,0,0,0,0,0,0,0.4431958900128,0,0,0.0243470579521686,0.150083262622481,0,0,0,0,-0.0641235214184508,0,0,0.030180002640522,0,0,0,0,0,0,0,0,0,0.0649571014940511,0,0
X600036.CH.EQUITY,0.0102789313952235,0,0.0799274929114108,0.479231690641285,0,0,0,0,0,0,0.197632486948504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122176904294708,0.00669416273826568,0,0,0,0,0.1265746415714,0,0,0.0446173862273406,0,0,0,0,-0.118092630212491,0,0,-8.67361737988404e-19,0,0,0,0,0
X601166.CH.EQUITY,0.454432196952057,0,0,0,0.178947971637476,0,0,0,0,0,0.205474588664237,0,0,0,0.0928618209166039,-0.0637807775358541,0,0,0,0,0,-0.11694970793263,0,0,0,0,0,0,0,-0.030297534530878,0,0,0.0548861757794324,-0.0463730051990284,0,0,0.0211333471526827,0,0,0,0.0686665605680176,0,0,0,-0.109868795360027,0,0,0,0.110364842488283,0,0,0
X601229.CH.EQUITY,0,0.220016357653228,0,0,0,0,0,0,0,0,0.614262233834275,0,0,0,0,0,0.0369968887038445,0,0,0,0,0.137186433182425,0,0,0.124326724905988,0,0,0,0,0,0,0.161514544964161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165095729456917,-0.121727729167743,0
X601288.CH.EQUITY,0,0,0.0442953584034708,0,0,0,0,0,0,0,0.11506611531502,0.0377877284695362,0.497258940557772,0.125748643277706,0.0212976334807354,0.0726007494807424,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535209185752959,0,0,0,0,0,0,0.0159476261649194,0,0,0.0418337785998449,0,0,0,0,0,0.02495794722233,0,0,0.0357430430201833,0,0.0321771761942048,0
X601328.CH.EQUITY,0,0,0.334768776576421,0.123130272996918,0,0,0,0,0,0,0,0,0.133258966034781,0.0549658402870907,0.0997091319977909,0.111208170535483,0,0,0.0291998667987764,0,0,0,0,0.0280785683196197,0,0,0.0417087728028821,0,0,0,0,0,0,0,0.0507614806379598,0,0,0.0514841110679078,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.00640007276203505,0,0.117765059177307,0.0494208463778514
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0408878667963787,0,0,0,0.337119875559738,0.20246079199195,0.260326079130537,0.0397861459818385,-0.0215762862262518,0,0,0,0,0,0,0,0,0,-0.00147356104538564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404952540720907,0,0.125420557617167,0.0556763717659024,0,0,0
