,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0544610283711119,0.022072624216846,0.312846705423863,0,0,0.0300729017859019,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0617849813336067,0,0,0,0,0.261714506508631,0,0,0,0.0429269286190654,0.0262882425163348,0,0,0,0,0,0,0,0,0,0,0,0.0952216358232585,0,0,0.0816860846531505,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.29491976635425,0,0,0.0799527377294565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410368682190026,0,0,0,0,0,0,0,-0.0414965376355576,0,0.0376179524336207,0,0,0.0207439400014583,0,0.228303551602866,-0.285561318644918,0.0929225100943229,0,0,0.531264898053466,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.106674983446638,0,0,0,0,0,0.00765762673091389,0,0.385524863485353,0,0,0,0,0.0168380496437635,0,0,0,0,0,0,0,0.279799473559441,0,0,0,0,0,-0.0196277228506406,0,0,0,0,0,0,0.0809158449939768,0,0.697153037740816,0,-0.0961302412906021,0,0,0,-0.0751323546189704,0,0,0.0819597406340159,0,0
X600016.CH.EQUITY,0,0.102144014642269,0,0,0,0.102611236880219,0,0,0.0573994694280351,0.110575386013918,0,0.101120675849368,0,0,0,0,0,0.0527658448460124,0,0,0.0780067036293405,0,0,0,0,0.058862589513898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485400464555255,0,0,0.0242761763056681,0,0
X600036.CH.EQUITY,0.0529112476190316,0.128314308950725,0.137349030851541,0,0,0,0,0.0115768974692652,0.353540210942774,0,0,0,0,0,0,0,0,0.096187385260098,0.0530344337260896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161314759518016,4.33680868994202e-19,0,0,0.00681467458587652,0,0,0,0,0,0,0,0,0.0445777308816192,0,0,0,0
X601166.CH.EQUITY,0,0,0.0508491266344923,0.0740074315862752,0.13068952066786,0,0.246463496163448,0,0.00664254038328334,0,0,0,0,0.363158523667903,0,0.05657605342108,0,0,0,0,0,0,0,0,0,0.0184013288084328,0,0,0,0.0486836300892964,-0.0205348789690959,0,0,0,0,0,0,0,0,0,0,0,0,0.0197768608164053,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0388829544520813,0,0,0,0.0650930451652738,0,0,0,0,0,0,0,0.722946116249591,0.0999819929160303,0,0,0,0,1.73472347597681e-18,0.0245318857066081,0.0273814003483321,0.0489256986641547,0,0,-0.0333829413971663,0,0,0,0,0,0,0,0,0,0,0,0.0427088104273085,0,0.0136998713286336,0,0,0,0,0,0,0,0,0,0,0,-0.0176817193698726
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.2665988927116,0,0,0,0,0,0,0,0.469586023721754,0,0,0,0,0,0,0,0,0,0,-0.0269725562788623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310885060813466,0,0,0.0197130957414225,0,-0.0459303204426977,0,0,0.0718141810122254,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0245760518764822,0,0,0.900414542145934,0,0,0,0,0.0395007249068653,0,0,0,-0.0722282471642368,0,0,0,0,0,0,0,0.0295840570602639,-0.00900244070945828,0,0,0.0987975994069801,0,0,-0.0538804034169218,0,0,0.0304564304766294,-0.123706871584312,0,0,0,0,0,0,0,0,0.0144116738641801,-0.0386318869066751,-1.73472347597681e-18
X601328.CH.EQUITY,0,0,0.148567645592452,0.299499361559861,0,0,0.00736784231023592,0.0960606353376842,0.0666083575445434,0,0.185443490605531,0,0,0,0,0,0,0,0,0,0,0.0174208809897432,0,0.0589575223897281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
