,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.00662275071665392,0,0,0,0,0.0390123173961986,0,0,0,0,0,0,0,0.143423828371245,0,0,0,0,0,0.0467592357193791,0,0,0,0,0,0.201588515000943,0,0,0.266358960418473,0,0,0,0,0,0,0,0,0,0,0,0,0.0338362671522068,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.132984289145254,0,0,0,0,0.0172767262180148,0,0,0.0420697623023144,0,0,0,0,0.230075251676102,0.0413684639815439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460351353971822,0,0.0638319898112318,0,0,0,0,-0.118724097825041,0.0375375547073395,0,0,-0.226830199758178,0,0,0,0,0,-0.0379695956955306,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.264590988208396,0.186310535925812,0,0,0,0.269244746002129,0,0,0,0,0,0,0,0,0,0,0,0,-0.279519840444981,0,0,0,0,-0.167013462053581,0,0,0,0,0,0,0,0,0,0,0,0.161363986832199,0,0,4.33680868994202e-19,0,0,0,0.136032134079903,0,0,0
X600015.CH.EQUITY,0,0,0.0986281501342096,0,0.0693289365648322,0,0,0.43155069554377,0.0287116402466202,0,0,0,0.0765543450993923,0,0,0.0996425235152889,-3.46944695195361e-18,0,0,0,0,0,0.186969991177624,0,0.0495640587809045,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0917739324775017,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0760834383866153,0.505926560007103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205467976724392,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.137332125614479,0,0,0,0,-0.199813038642567,0,0,0.499275953559207,0,0.141977431831044,-0.0305940636030222,0.0242610513198647,0,0.0425816503362436,0,0,0,0,0,0,0,0,0,0,0.00495751015497838,0,0.426807524091818,0,0,0,-0.0261221449385512,0,0,0.0421268435610767,0,-0.147084743210391,0,0,0,0,0,0,0,0.288998735395117,0,0,0,0.190112336590057
X601166.CH.EQUITY,0,0,0.18026425605474,0,0,0,0,0,0,0.218494735410708,0,0.0539202703267002,0,0,-0.0631741882667495,0,0,0,0,0,0,0,0,0,0,-0.249153077504426,0,0,0,0,0,0,0,0.0696270781903892,0,0,0,0.125735483388192,0,0.203202387089982,0,0,0,0,0,0,0,0.104226223013734,0,-0.0817642740046977,-0.084553278005433
X601169.CH.EQUITY,-0.0652591910623385,0,0,0.791119739635924,0,-0.119489786252617,0,0,0,0,0,0,0,0,0,0.0257388862528827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716064300614545,-0.015285919570951,0,0,0,0,0.593638899426926,0,0,0,0,0.0426549281618896,0,0,0,0,0.0462419076953372,0,0
X601229.CH.EQUITY,0,0.116767129338271,0,0,0,0,0,0,0,0,0,0.448037092113365,0,0,0,0.0300331550198474,0,0,-0.0119178806781901,0,0,0,0,0,0.368147277759935,0,0,0,0,0,-0.0200254150466866,0,0.104963535165198,0,0,0.142925550254145,0,0.0594228682479753,0,0,0,0,0,0,0,0,0,0,-0.0982310251177326,0,-0.0462511460806692
X601288.CH.EQUITY,0,0,0,0,0,0,0.686258792367571,0,0,0,0,0,0,0,0,0.0044867086436507,-0.271223155218993,0,0,0,0.162922539271742,0,0,0,0.225898041770598,0,0,-0.239656050236372,0,0,0,0,0,0,-0.23537360812801,0,0,0.0938719249364937,0,0,0,0,0,0.32740902683648,0,0,-0.447701891963208,0,0,0,0.486953047990226
X601328.CH.EQUITY,0,0,0,0,0,0.575895413042642,0,0,-0.0138054151327668,0.0628307170431703,0,0,0,0.0707428455042947,0,0,0,0,0,0,-0.398723174062132,0,0,0,0,0,-0.103532013238122,0,0.0271741743391244,0.111646803471733,0,0,0,0,0,0,0,0,0,0,0.249245376971523,0,0,0,0,0,0.258083296709388,0,0,0,0
X601398.CH.EQUITY,0,0,-0.232891455781505,0,0,0,0,0,0.886689146514007,0,0,0,-0.0829736913297629,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570615277453051,0,0,0,0,0.182884820305486,0,0.0519965437070277,0,0,0,0,0,-0.307994672175523,0,0,0,0,0,-0.173612281611556,0,0.13334193213389,0,6.93889390390723e-18,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0644593360939311,0,0,0,0.503441990781371,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.329108114017964,-0.357717324791746,0.269916853575035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205050420358631,0.196491849301094,0,0.189723832827354,0,0,0,0,-0.119443747092529,2.16840434497101e-19,0
X601939.CH.EQUITY,0,0.655601547437457,0,0,0,0,0,0,0.164357303144008,0,0.0222383439662303,0.317397475216183,0,0,0,0,0,0,0,0,0.0416968926725924,0,0,0,0,0,0,0,0.0463132630096589,-0.261418010456276,0,0,0,0,0,0,0,0,-0.14184809154843,0,-0.0666663755745107,0,0,0,0.167640162724114,0,0,0,0.0339358045725334,0,0
X601988.CH.EQUITY,0.349970145664501,0,0,0,0,0,0,0,0,0,0,-0.240708060038287,0,0,0,0,0,0,0.394794834652092,0,0.0917551152894507,0,0,0,0,-0.0250019525490064,0,0,0,0,0,0,0,0,0,0,0,0.169205006236705,0,0,0,0,0,0,0,0,0,0,-0.3502354301352,0,-0.0706872186176949
X601998.CH.EQUITY,0,0,0.0940895141674434,0,0,0,0,0.164868320205187,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0282618982900919,0.105205620991723,0,0,0.250955624968572,0,0,0,0,0,0,0.11471445020491,0,0.215503888343601,0,0,0,0,0,0,0,0,0,0,0,0,0.10815698899755,0,0,0,6.93889390390723e-18,0,0,-0.185373045768577
X11.HK.EQUITY,0.100238989350702,0,0,-3.46944695195361e-18,0,0.0014897651818043,0,0,0.190197743904864,0,0,0,0,0.0276112828078224,0.0238288625621137,0,0,0.359774842929266,0.175454027619296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169094146195036,0,0,0,0,0,0,0.435094896233761,0,0
X2388.HK.EQUITY,0,0,-0.0499356363190266,0,0,0,0,0,0,-0.146928676148859,0,0,0,0,-0.20491563959054,0,0,0,0.265791631811081,0,0,0,0,0,0,0,0,0,0.453256286735885,0.350821837836302,0,0,0,0,0,0,0,0,-0.0796712757329746,0.126840656854046,0,0,0,0,0,0.154038429455883,0,0.0850145563026865,-0.115903103834579,0,0.491350547327557
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00474230511105031,0,0,0.106749923246836,0,0.224192647065074,0.257738255284912,0,0,0,0,0,0,0,0,0,0,0.243806305991557,-0.439474074793749,0,0.0180412764573918,0,0,0,0.235739131684043,0,0,0.0442686461730849,0,0.0451830262608324,0,0,0,0,0,-0.0586597193864392,0,0,0,0
X000166.CH.EQUITY,0,0,0,0.0134012088778609,0,0,0,0,0,0,0,0,0,0.0315275205970239,0,0,0.0237552350373832,0,0,0,0,0.383558752829719,0,0.00681572922659902,0.24971244001678,0,0.236194466101662,0,0,0,0.126794825340341,0,0,0,0,0,0,0,0,0.0814789356824442,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0.15560313248538,0.0510683933083727,0,0,0,0,0,0,0,0,0,0,0,0,0.0143553561002156,0,0,0,0,0,0.282289340883994,0,0,0,0,0,0.20959168171482,0,0,0,0,0,0,0,0,0.0604517251156472,0,0,0.0796902005746035,0,0,0,0.249573380167725,0,0,0,0,0,0,0
