,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.16479368547936,0,0.0369588930055292,0.0112739128986192,0,0,0,0,0.0333343881457135,0,0,0,0,0.0658039342767273,0,0,0,0,0,0,0,0,0,0,0.0710037641881427,0,0,0.0232080540321294,0,1.73472347597681e-18,0.0989307159030489,0.138153180555567,0,0,0,0,0.158503099569775,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.103375526843171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12360499249156,0,-3.46944695195361e-18,0.104417356121318,0,0,0.138350845093722,0.238783388608066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941823901283514,-0.0102341453727951,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.320368404517391,0,0,0,0,0,0,0.108657197750285,0,0,0,0,0.227603163443882,0,0,0,0,0,-0.103417226969807,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.264376080755184,0,0,0,0,0,0,0.019314183326072,0,0,0
X600015.CH.EQUITY,0,0,-0.347046063241779,0,0,0.130081277396893,0,0,0,0,0,0,0.403941708145975,0.181370320641299,0,0.388437416821248,0,0,-0.0537177990467906,0,0,0,0,0,0,0.159793544123939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410068014318273,0.0200029524104951,0,0,0,0,0,0,0,0,0,0.135475220343837
X600016.CH.EQUITY,0,0.0191551473400373,0,0.161651350512041,0,0,0.137337748313851,0.00981982094197528,0.187841874288005,0.197951592412652,0.128998072754595,0,0.125809864965086,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134341832995579,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172230907934439,0.0713095882678589
X600036.CH.EQUITY,0.79626704002955,0,0,0.0767578401507986,0,0,0,0,0,0,0,0,0.0256172560778369,0,0,0,0,-0.079080059246991,0,0,0,0,-0.000147155864285237,0,0,0,0,0.0407133837174346,0,0,0,0,0,0,0.00753242456744615,0.127587417172006,0,0,0,0,0,0.10948694121907,0,0,0,0,0,0,0,0,0.0950673748120021
X601166.CH.EQUITY,0,0.00932932466069336,0.227133652857329,0,0,0.130456870354925,0,0,0,0,0,0,0,0.345012576779112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445270743365723,0.0756799173914583,0.0167293348635149,0,0,0,0,0,0,0,0,0,0,0.0182991446109729,0
X601169.CH.EQUITY,0,-0.0774420653771661,0,0.176013730047662,0,0.206159493495517,0,0,0.364387191568399,0.257089938561889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548038487814408,0.0251519188930221,0,0.0382636852606993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.407779549298479,0.393385894008804,1.38777878078145e-17,0.0445855192746162,0,0.00732503367077898,0,0,0.0547504826541081,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.114941287551353,0,0,0,0,0,0,0.0900928425358213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.214309055349737,0,0,0.237539172264812,0,0,0,0,-8.67361737988404e-19,0,0,0,0.149404975800341,0.222976362796734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
