,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0527917689112579,0,0,0,0.332346882075055,0,0.0777186938119455,0.0286634782987549,0,0,0,0.142077240500178,0.0790725829282933,0,0,0,0,0,0,0,0,0,0,0,0.166969491325861,0,0,0,0.258494433790092,0,0,0,0,0,0,0,-0.0572597500170451,0,0,0,0.166851260367883,0,-0.203735098097553,0,0,0,0,0,-0.0258397357976112,0,0
X002142.CH.EQUITY,0.518041658024285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162510629870182,0,0,-0.0134252755080294,0,0,0,8.67361737988404e-19,0,0,-0.239280275519613,0,0,0,0.0701694100707945,0.261833731155982,0,0.394774705750964,0,0,0,0,0,-0.0564814424673,-0.018063926676405,0,-0.0183058801550697,0.00957465729784313,0,0,0,-0.00676007722858762,0,0,0.0733391565649812,-0.0871523454967661,-0.063579237976857
X600000.CH.EQUITY,0.125057554486942,0,0,0.0926267730495987,0,0.0791126829760554,0,0,0,0.0749171217048454,0.369081079369192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884285808080638,0,0,0,0,0.101437493704511,0,0,0,0,-0.0659732121572856,0,0,0,0,0,0,0,0,0,0,0,-0.0329453617063544,0,0,0,0.0756004997295073
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.27621565122257,0,0,0,0,0.254530710385144,0.00450114719879943,0,0.0885010314698421,0,0,0,0.00757349623948023,0,0,0.0333116543691494,0,0.0746410721109868,0,0.0237234652037731,0.00447647084938131,0,0,0,0,0.18538115185775,0,0,0,0.0401898314834109,0,0,0,0,-0.0494255637628129,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0555477265950666,0,0.146264833726771,0,0,0.178964251332845,0,0.134480430996405,0,0.183595708113449,0,0,0,0,0,0.0116087265842853,0,0,0,0,0,0,0,-3.46944695195361e-18,0.327041755870567,0,0,0,-0.00810791430562326,0.0873430104989221,0,0,0,0,0,0,0,0,0,0,0,0,0.0516769678575194,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.26330674913364,0.0712478924941636,0.325086493204179,0,0,0,0.0291343468729789,0,0,0,0,0,0,0,-0.0118817224633677,0,-0.0264514335796636,0,0,0.0196902630677159,0,0,0.063861804258845,0,0.0907343028195903,0,0,0,0,0,0,0,0,0,0,0.0968299561768676,0,0.118057235344577,0,0,-0.0550680452495568,0,0.0715871140206781,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.052368425800512,0,0,0,0,0.441892327430192,0,0.0223502281997151,0,0,0,0,0.289831015032108,0.0791430716309449,0,0,0,0,0,0,0,0,0,-0.0309418196680397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138866384507715,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.401909573184247,0.149902868000748,0,0,0,0,0,0,0.439567684589119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384049199104423,0,0,0.0797812168889572,0,0,0,0,0,-0.00665164505430498,0,0,0,-0.124681903446466,0,0,0,0,0,0,-0.0322245578303293,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0877300784896967,0,0.153129713670364,0,0.348113618107865,0,0,0,0,0,0.0399389546686172,0,0,0.530349431094078,0,0,-4.33680868994202e-19,0,0.0861982133824995,0,0,0,0,0,0.0495167462471023,0,0,0,-0.0862955286457009,0,0,0,0.0252698206103895,-0.0791393817128175,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.239018211619913,0,0,0.292014864811953,0,0.117228810326825,0.287554269598063,0,-0.0858580683738166,0.074776975350808,0.000989408821444934,-3.46944695195361e-18,0,0,-0.0288623374775335,0,0,0,0,0,0,0.0792949630882159,0,0,0,0,0,0,0.157308286717203,0,0,0,0,-0.0835325789742896,0,0,3.46944695195361e-18,0,0,0,0.0477458487219142,-0.0143977721309899,0,0.0726810423065078
