,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.295800103858152,0.0113722529609596,0,0,0.29655126717962,0,0,0,0,0,0,0.29149706480064,0,0,0.160307455873524,0,0,0,0,0,0,0,0,0,0.143783813036667,0,0,0,0,0,0.137137296712204,0,0,-0.133324000602486,0,0,0,0,-2.16840434497101e-19,0,0.178157790167269,0,0,0,0,0,0,0,-0.134412543946126,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.609212894624588,0,0,0,0,0,0,0,0.0903040752062099,0,0,0.0239543665075832,0,0,0,0,0,0,0,0,0,0,0,0,0.0370807868097239,0.148884068885786,0,0.0670164524535336,0,0,0,0,-0.270519039308273,0,-0.109231511040286,0,0,0.0701297021274648,0,0,0,0,0,0,0.0224646232528298,0,0,-0.192842603319115
X600000.CH.EQUITY,0.41373280309336,0,0,0,0,0,0,0.248722149273852,0,0,0.348819269111018,0,0,0,0,0,0,0,0,0.00524817906293609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825883481787945,0,-0.034010348225071,6.93889390390723e-18,0.072667711323543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848130796344837,0.0260189798665214
X600015.CH.EQUITY,0,-0.105683773730045,0,0,0.229115372489014,0,0,0.137864162391958,0.0200573532814176,0,0,0,0.237562039997207,0,0,0,0.009723615549368,0,0.0456110400203903,0,0,0,0.0708695481466403,0,0,0,0,0,0,0,0,0,0.193437597779884,0,0,0,0.0876058996363346,0,0,0.0533897596761207,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.150616069221244,0.214199037701648,0,0,0,0,0,0,0.0372681742041508,0,0.00999298623390754,0,0.224162917928542,0,0.0181962383709644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741849972288195,0,0,0,0,0,0,0,0.0367594460547368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.336961779063162,0.104893785695691,0.190992272704181,0,0,0,0.0185421234362188,0,0,0,0,0,0,0,0,0,-0.0367912571322057,0,0,0,0,0,0,0,0,0,0.0487261294611899,0,0.0749137954774048,0,0,0,0,0,0,0.228929604543145,0,0,0,0,0,0,0.0560808212676028,0,0,0,0,0,0.016642043103946,0,0,-0.0430601481275819,-0.00651281199448996
X601166.CH.EQUITY,0,0,0,0,0,0.427730154202105,0,0,0,0.0199209161723618,0,0,0.364607414962649,0.0104401869947396,0,0.0524148283015246,0,0,0,0,0,0,0,0,-0.0159468395578616,0,0,0,0,0,0,0,0,0,0,0.0839797213536326,0,0,0,0,0,0,0,0,0,0,0,0.076517165098559,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.378869617532089,0,0,0,0.0282571100194963,0,0,0,0.415370325588634,0,0,0,0.192865306909288,0,0,0,0,0,0,0,0,0,0.129612469605841,0.0266406342510265,0,0,0,0,0.0424274449535141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114519519028416,0,0
X601229.CH.EQUITY,0,0,0,0.0275236966928634,0,0,0,0,0,0.0482492172830651,0,0,0,0.0656824764816085,0,0,0.090338644547053,0,0,0.256412657969417,0,0,0.574764679833802,0,0,0,0,0.139332908251517,0,0,-0.140745704210626,0,0,0,0,0,0,-0.282771503212988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960007933359431
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.209448999438666,0,0,0.436753018059493,0,0,0.299046243424281,0,0,0,0,0,0,0,0,-0.0103636393103347,0,0,0,0,0,0.109722612898823,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343634242787785,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0493200565256297,0.0181707764404901
X601328.CH.EQUITY,0,0,0.556274408013164,0,0,0.0300874193313022,0,0,0.0797286620322421,0,0,0,0,0.0597876378878912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046989631554678,0,0,0,0,0,0.137835596367304,0,0,0,-0.00255217680092299,0,0,0,0.0221646043392896,0
X601398.CH.EQUITY,0,0,0.166955185919984,0,0,0,0,0,0,0.202887347545837,0.153972568238727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101802131979591,0.238247414529418,0,0.0421734782828088,0,0,0,0.0841446080225552,0,0,0,0,-0.151188561677309,0,0,0,0,0,0,-0.117978900416956,0.0295452769870602,0,0,0
