,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.124841877269262,0,0,0,0,0.189616114873743,0,0,0,0,0,0,0,0,0,0,-0.0456787533524568,0,0,0,0.0687810077639627,0,0,0,0,0,0.102480914919533,0,0,0,0.253315263082241,0,0,0,0,0,0,0.0764580051107178,0.110138286711238,0,0,0,0.115155224087872,0,0,0,0,0,0,0,-0.170424482009707,0
X002142.CH.EQUITY,0.285075614530454,0,0,0,0,0,0,0,0.367944420561753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083337403798016,0,0,0,0,0.0372152078378999,0,0,0,0,0,0.085846505383318,0.0315832695709409,0,0.0034124975162539,0,0,0
X600000.CH.EQUITY,0.0876538015343669,0,0,0,0.157931894037773,0,0,0,0,0.0688287681137747,0,0.0459623440450151,0,0.137476632683898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878332596154334,0,0,0.0841819562302939,0,0,0,0,0.157767982989915,0,0,0,0,0,0,0,0,0.0107244610115562,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0570758098639751,0,0,0,0,0.199004080169856,0.216457196056317,0,0,0,1.38777878078145e-17,0.0487184911963912,0.181312951096604,0,0,0,0,0,-0.0459855342609376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247283734538898,0,0,0,0,0,0,0,0.121047361076923
X600016.CH.EQUITY,0,0,0,0,0,0,0.101026983108286,0.069088781146586,0.128363386405119,0.151937333351822,0.306815227467344,0,0.00250711657511893,0,0.00586632780546534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167794006221714,0,0,0,0.213065450420815,0,0,0,0,0,0,0.061948879341845
X600036.CH.EQUITY,0,0.283075842906975,0,-3.46944695195361e-18,0.00830467236650058,0,0.183981679423756,0,0,0,0,0,0,0.0700868876025461,0,0,0,-2.71050543121376e-20,0,0,0.0947501378553539,0,0,0,0,0.0509413762100693,0,0,0,0,0,0,0,0.0664057843166197,0.283824253809603,0,0,0.0209722057277103,0.00520008720290368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376594676476147,0,0,0.106943059837422,0.0297053011244799,0.376016185279959,0,0,0.0415385377878175,0,0.047733946798262,0,0.243025095291455,0,0,0,0,0,0,0,0.0789311933526077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143908444469364,0,0,0,0.0292367513733362,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.146086808551033,0,0.471067661016489,0.0412113359517687,0,0.146523525008354,0,0,0,0,0,0,0,0,0,0.158793861128003,0,0,0,0.0202132768574953,-0.0588288276952385,0,0,0,0.163930312076419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00842889789122147,0,0,0,0,-0.012826442015956,0,-0.0438655183437203,0
X601229.CH.EQUITY,0,0.0381228988140466,0,0,0,0,0,0,0,0,-0.0224446794942888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252701119533974,0,0,0.263067343629068,0,0,0.0454854192645642,0,0,0,0,0.174038074819965,0,0,0,0,0,0,0.132424466123879,0,0,0,-0.0353566235796781,0
X601288.CH.EQUITY,0,0,0.190622277220225,0,0.0461874227330196,0,0,0,0,0,0.00185201665811939,0.297047762568388,0,0.095431125378692,0.17692388024161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123616754821584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
