,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.195750147935686,0,0,0,0,0,0,0.00436249529592291,0.144718210320903,0,0,0,0,0,0,0,0,0.0738328286623862,0,0,0.184859097279563,0,0,0,0,0,0,0,0.139428185711593,0,0,0,0,0,0.0447963826311569,0,0.138022031644264,0,-0.0864824008216956,0,0,0,0,0,-0.204925199001075,0,0,-0.124453346981098
X002142.CH.EQUITY,0.373818193646264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723271728937446,0,0,-0.0129697845455781,0,0,0,0,0,0,-0.0908089767135621,0,0,0,0,0.261624861600643,0,0.234353395714015,0,0,0,0,-0.0165824813138318,0,-0.106340480580639,0,0,0.12683846259493,0,0,0,0,0,0,0.0363280883172139,0,-8.67361737988404e-19,-0.072673259751859
X600000.CH.EQUITY,0.0572882321844004,0,0,0,0.0229053854007127,0.141467214660583,0,0.046454352976108,0,0,0.408265401078813,0,0.00363919427618996,0,0,0,0,0,0,0,0.163830683326771,0,0,0,0,0.0260553450194286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596607151512074,0,-0.0489541202173402,0,0,0,0,0,0,0,0,0,0.0825912012775163
X600015.CH.EQUITY,0,0,0,0,0.0325929674311261,0,0,0.0488870043889364,0,0,0,0,0.240340599199697,0.0838885836391111,0,0.0998854374324194,0,0,-4.33680868994202e-19,0,0,0,0,0.0649998223418165,0.0776207380881832,0,0.0498075869508057,0,0,0,0,0,0.163089321631987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0647495947702838,0,0,0,0,0,0,0.209035409455187,0,0.30626950332392,0,0,0,0,0,0,0,0,0,0,0.0486904145948165,0,0,0,0.459045872791665,0,0,0,-0.0132532700269219,0.035654886728356,0,0,0,0,0,0,0,0,0,0,0,0,0.0546118276315554,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.326867635025182,0.037622800537658,0.20579537660454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450959317289647,0.125271174541678,0,0,0,0,0,0,0.122533422446237,0,0,0,0,0,0,0,0,0.0589351156850041,0,0.161888235028737,0,0.013297550499546,0,0,0,0,0.09381724312229,0,0,0,0,0,0,0,0,0,-0.02085223963232
X601166.CH.EQUITY,0,0,0,0.195126382774448,0,0.47581255378558,0,-1.38777878078145e-17,0,0,0,0,0.0302285460638837,0.0395937520675393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396183692749767,0.206945678761483,0,0,0.0064516280539364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.273615410607399,0.176970891747116,0,0,0,0,0,0,0.411682338073517,0,0,0,0.0358976416285481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147085128904304,0,0.0337638462935253,0,0.119097425006188,0,0,0,0,0,0,-0.0420902085059494,0,0,0,-0.117146005729089,0,0,0,0,0,0,0,0.0360551123968069,0
X601229.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.159804155852648,0,0,0,0.419574801570116,0,0,0,0,0,0,-0.119236267687027,0,0.486797347247322,0,0,0.0700808431518789,0,0,0,0,0,0,0,0,0,0,0,-0.00683931467912805,0,0,0,0,-0.0756161695824334,0,0,0,0,0,0,0,0,0.0499208038801758,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.01341080803381,0.212570235743653,0,0,0.16784480556237,0,0.150039930282315,0.303554571801563,0,0,0,0,0,0,0,0,0,0,0,0.0269886155262567,0,0,0,0,0,0,0,0.0714570676441386,0,0,0,0,0,0,0,0,0,0.0847710850628928,0.0960220344211429,0,0,0,0,0,0.036943947342618,0.0566542215533956
