,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.166592379317421,0,0,0.0225913000131393,6.93889390390723e-18,0,0,0,0,0,0,0.0985223009711333,0,0,0,0.0881265315074659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228327562757397,0,0.0492837227146924,0.133018427727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.196495683227673,0.365221442622505,0,0,0,0,0,0,0,0,0,0,0.151974086988908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470241698879368,0,0,0.1820226907795,0,0,0,0,0.0864715404876616,0,0,0,0,-0.134255731973805,0,0,0,0,0,0,0.0164035009914212,0
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0.448783545660745,0,0.0338722018566947,0.165285461980534,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694827710507136,0,0,0,0,0.00345861945252651,0,0,0,0,0.00847052282157433,0,0,0,0.0928672265588804,0.0136255843585273,8.67361737988404e-19,0,0,0,0
X600016.CH.EQUITY,0,0.076960477721311,0,0,0,0.157688790525879,0,0,0.139826705166303,0,0,0.0470403736663664,0,0,0,0,0,-0.132770054143636,0,0.245173842983819,-0.237404887929726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687134953424069,0,0,0,0.129488764776462,0.111593143867647,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.254201015351211,0.0470048094167425,0,0,0,0,0.159614629627965,2.16840434497101e-19,0,0,0.306105924930245,0,0,0,0,0.0184044058806516,0.0840547901740415,0,0,0,-0.0188572948872525,0,0,0,0,0,0,0,0,-0.0620468216067121,-0.068079177972151,0,0,0,0.0122010790566409,0,0.101141847751859,0,0,0,0,0,0,0,0,0,0,0,0.0813554454083977,0.0191141167904025,0,0
X601166.CH.EQUITY,0,0.0877257095386053,0.093443932818627,0.0263576382339795,0.00908290044546158,0,0,0,0,0,0,0,0.577560550780085,0,0.0457743006915057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270168136079294,-0.029487918489663,0,0.00525959620667866,0,0,0,0,0,0,0.0761058836595293,0,0,0.0370134459790481,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.295731994069634,0.123639091729454,0,0,0,0,0,0,0,0.0517724156484043,0.136314695983196,0,0,0,0,0,0,0,0,0,0,-0.0886921902751997,0,0,-0.115059721852515,0,0,0,0,-0.473742257098933,0,0,0.276744876532638,0,0,-0.0811793224004234,0,0,0,0,0,0,0,0.0591279469158649,0,-0.0263823209905052
X601288.CH.EQUITY,0,-0.0280681381249205,0,0,0,0,0,0,0.0128813787627219,0.00358667087010475,0,0.883021444192019,0,0,0,0,0.0242442915479981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151644446403619,0,0,-0.105400237269497,0,0,0.0422301123297902,-0.120506283245781,0.0299006003305876,-0.0178773854874408,0,0,0,0,0,0,0,-0.0232500107062023,0,0
X601328.CH.EQUITY,0,0,0.0803002741985685,0.242461072098196,0,0,0,0.13436278611841,0,0.198033989081542,0,0,0.0242090340771163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0173463565712812,0,0,0,0,0,0,0,0,0,0.0358424854450642,0,0.684581472341695,0,0,0,0,0,0,0,-0.0684369173652,0,0,-0.25084446015562,0,0,0,-0.282924787077295,0,0,0,0,0,0,0,0.0946486793685036,0,0,0,0,0,0.151997536986768,0,0,-0.0953676853127188,0,0,0.45301456553698,0,0,0,0
