,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.287887689004754,0,0,0.215156595449092,0,0,0,0.221474241794563,0,0,0,0,0,0.0371742358375179,0,0,-0.0267035288218224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541689638880134,0,0.232736968810971,0,0,0,0,0,0,-0.144454502536255,0,0,-0.118105589829534,0,0,0,0,-0.069964658266955,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0360908808348121,0,0.479041410594283,0.234930172574639,0,0,0,0,0,0,0,0,-0.176108817483601,0,0,0,0.134525790298554,0,-0.168948975211417,0,-0.0153123567210293,0,0,0,0,0,0,0,0,0.187005263319577,0.0906952002332063,0,0,0,0,0,0,0,0,0,0,0,-0.032617483689208,0.087878345899042,-0.118528591063118,0,0,0
X600000.CH.EQUITY,0.129755690587748,0.0853075568396918,0,0,0.211049301813608,0.0135549917946045,0,0,0,0.0583853167534893,0.0455727222517724,0,0,0,0,0.173765023971778,0.0063503448296149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533854239833389,0,0,0,0,0,0,0,0,0,0,0,-0.1517618637538,-0.0405696593363529,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0241137979735411,0,0,0,0,0,0,0,0,0.161590567907162,0,0,0,0,0.282731481601291,0,0,0.136320520867122,0.105014305063906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103499320982585,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0786406765841512,0.456376790455312,0,0,0.169196870857549,0,0.0443844998212957,0.0781541662293426,0,0.0769606961994386,0,0,0,0,0.0753247328078499,0,0,0.0267383568265358,0,-0.0773510912031563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288501512659666,0,0,0,-0.0553208040452272,0,0,0,0,0,0.0207679661876572
X600036.CH.EQUITY,0,0.0322377297443451,0,0,0.0927773509290738,0,0,0,0,0.288485420696231,0.237215801843023,0,0,0,0,0,8.67361737988404e-19,0.0240709043390574,0,0,0,0.14104978458705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199712162027639,0,0,-0.088792511527989,0,0,0,-0.0255942848953744,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0379633774610694,0,0,0,0,0,0,0,0,0,0,0,0.497390388873645,0,0.221972193863034,0,0,0,0,0.0813166660933467,0.278651765807822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971117040475162,0,0,0,0,0.217598287781651,0
X600926.CH.EQUITY,0,0.136668511473268,0,-0.0750246622767099,0,0.0902020047775409,0,0,0,0.570372637413353,0,0,0,0,-0.22173273649471,0.0685257324170492,0,0.0616595174554303,0,0,0,0,0.0372121355524461,0,0,-0.088659239420918,0,0,0,0,0,0,0,0,0,0.0322655483777696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307523980174613,0
X601009.CH.EQUITY,0.154717574933598,0,0,0.261233833733751,0,0,0,0,0,0.0312143483862107,0,0,0,0,0,0,0,0,0.163439932604882,0,0.0788917180157181,0.0622491706350141,0,0,0,-0.0352106003274944,0,0.0666088054537489,0,0,0,0,0,0,0,0,0.0719099945065071,0,0,0,0,0,0,0,0,-0.0500289865415345,0,0,0.0470361947391181,0,0.041264011773257,0,0.02847106227801
X601166.CH.EQUITY,0.455382418546298,0,0,0,0,0.219652719918451,0,0.270338788846488,0,0,0,-0.0842269757314282,0,-0.0508644344650542,0,0,0,0,0,0,0.106502921221093,0,0.0364807053640949,0,0,0,0,0.124491708713689,0,0.0711714793517286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158931639817741,0,0.0892657906238511,0,0,0,-0.0887920914486225,-0.0279527138973322
