,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.154125031516944,0,0,0,0,0,0,0.0802198349111361,0,0,0,0,0,0,0,0,0,0,0.317612373708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195916789606548,-0.0831636596312766,0,0.252276792956866,0,0.120770633603346,0,0,0,0,0,0,0,-0.263401815037949,0,0,-0.00019546279843998
X002142.CH.EQUITY,0.238482330116838,0,0,0,0,0.0142155348376832,0.0737543788204612,0,0,0,0,0.01876253357609,0,0.0411843654588269,0.100998816880778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11089878847705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102163319021116,0,0
X600000.CH.EQUITY,0.0899307143819052,0.0465021426737734,0,0,0.0542890784964192,0.228524216228566,0,0.0283735806045094,0,0,0.372430724641684,0,0.109766448915341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924179004442479,0.068960325648608,0,0,0,0,-1.73472347597681e-18,0.0374596482405677,0,0,0,0,0,0,0,-0.0407171736668292,0,0,0,0,0,0,-0.0633666510278921,-3.46944695195361e-18
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.322082550761673,0,0,0,0,0.257436412728955,0.0347781615564293,0,0,0,0,0.017482846769359,0,0,0,0.0121964977162648,0.0608930930912801,0,0,0,0,0,0,0,0.162326878261911,0.0133202903442119,0,0,0.0634191611135546,0,0,0,0,0,0,0,0,0,-0.0555328965725117,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.384469440942438,0,0,0,0.121410515245712,0,-4.33680868994202e-19,0.114100699812722,0,0,0,0.101845356616093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139865517727184,0.139725420628226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.259315692926802,0.143606948743065,0.00280910204692305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281015613911112,0,0,0,0,0,0,0.0504858813881698,0,0,0,0,0.324838999079788,0,0,0,-0.0172401054420215,0,0,0.0126606289442312,0,0,0,0,0,0,0,0,0,0.0449677460687887,0,0,0.0170790683580395,0.0618945391059005,0
X601166.CH.EQUITY,0,0.425123058911002,0,0,0,0.035417155931197,0,0,0,0,0,0,0,0,0.176176233160694,0,0,0,0,0,0,0,0,0,0,0.154544588909969,0,0,0,0.108039232208219,0,0.205143105414453,0.0813279902692597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.102719887757646,-0.0162623027262269
X601169.CH.EQUITY,0,0,0.084292218356919,0.273973230664854,0,0,0,0,0,0,0.456088227473193,0,0.0891428240422093,0,0,0,0,0,0,0.102626237800558,0,0,0,0,0,0,0,0,0.0950781052828385,0,0,0.0199526582772183,0,0,0,0,0,-0.0706014806606334,0,0,0,0,0,0,0,0,0.10323571806063,0,0,0.0949355338751208,0,0
X601229.CH.EQUITY,0,0.0296163308668949,-0.051160297375911,0.144901211508253,0,0,0,0,0,0.318955659016471,0,0,0,0.359007963189321,0,0,0,0,0.114324617071249,0,0,0.310999509903965,0,0,0,0,0,0,0,0,0,0,0.131650008688593,0,0,0,0,0,0,0,-0.0271834865191236,0,0,0,0.0436457628058714,-0.180541622931926,0,0,0,-0.128821789009408,-0.0830555657148835,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.234671567722705,0.0753509664725668,0,0,0.44105934212821,0,0.127083515331841,0,0,0,0,0.0356344135929364,0,0,0.106830338208423,0,0.0418476377891444,0,0.137604717346537,0,0,0,0.034819964882823,0,0,0,0,0,0,0,0,-0.0367643869490821,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.182864553092047,0,0.187504900243034,0,0.0187297599918428,0.237547973034841,0,0,0,0,0,0.0288757680008493,0.101652366492879,0.184067810948302,0,0,0.0583289763176321,0,0,0,0,0,0,0,0,0,0,0.014940708903542,0.0642341615788508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180296099931906,0.0241900930355742,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0.130606882214086,0,0,0,0,0.240922080484983,0.0713703234276631,0,0.0473596922325815,0.313288514501774,0.168391879651303,0,0.0262658166872572,0,0,-0.0155269609406446,0,0,0,0,0,0,0,0,-0.155840535352344,0,0,0,0,-0.12198302099837,0,-0.00901736950992804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834228974872941,0,0
X601818.CH.EQUITY,0.0926563631303279,0,0,0.293056168690017,0,0,0,0,0,0,0,0,0,0,0,0.185516162246238,0,0,0,0,0,0,0,0,0,0,0,-0.121354192101681,-0.151572393052981,0,0.244097087368333,0.00214670141474731,0,-0.152057980471961,0,0.0187050756670562,-0.101647350595589,0,0,0.154978598991946,0,0,0,0,0,0,0,0,0,0,0,0.0713273472271928
X601939.CH.EQUITY,0.141613751648831,0,0,0,0.012301324647139,0,0,0,0.321649039365435,0.0869118924460991,0,0.425898786246921,0,0,0,0.013698505928083,0,0.030268672155476,0.107531398322379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1709143298445,0,0,0,0,0,0,0,0,0,0,0.128146289595411,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0267015786130839,0,0.112141144177945,0,0,0.229940727959703,0.226933876069133,0,0,0.206436115204337,0,0,0,0,0,0,0.119839234277523,0,0,0,0,0,0,0,0,0,0,0,0,0.0451597953402698,0,0,0,-0.285297662052127,0,0,0,0,0,0,0,0,0,0,0,0.161851766867359,0,0
X601998.CH.EQUITY,0,0,0,0.170970577313992,0,0,0,0.139833845147439,0,0,0.117948664487712,0.0991104813931081,-6.93889390390723e-18,0,0,0,0,0,0.0331624072727904,0,0,0,0,0,0,0,0,0,0,0,0,0.0392758344634265,0,-0.120684492602165,0,0.0259931511632268,0.0334505039957999,0,0.0110686089837294,0.0681329648444217,0,0,0.149114471011026,0,0,0,0,0,0,0,0,0
