,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.158234901430594,0,0,0,0.016394791232523,0,0.391533347932102,0,0.013832351936097,0.0158153277587791,0,0.252036802764504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422492005691615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.16875767541474,0,0,0,0.0795567694137757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353717501012371,0,0.131192135288205,0,0.248421749511986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873731785280875,-0.0853249101767004,-0.122275202137465,0.0759643241139042
X600000.CH.EQUITY,0.091410861400425,0,0,0.251606438918048,0,0,0,0,0.0622699841818064,0,0.441393392051732,0,0,0,0,0,0,0,0.10289684056177,0,0.0502537682778346,0,0,0,0,0,0,0,0,0.0124257315051407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.132977435012266,0,-2.71050543121376e-20,0,0,0.288453817066788,0,0,0,0,0.11312072008467,0,0.136806388698325,0.146115978168119,0,0,0,0,0,0,0,0,0,0,0.102144575135044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593121644903383,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0185998481694867,0,0,0,0.346631886700111,0,0,0.269130243529999,0,0,0.11575182692589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523700332168397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029124244881685,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,3.46944695195361e-18,1.73472347597681e-18,0,0,0,0,0,0.135190374047762,0,0.0319567117439188,0.154222432721327,0,0,0,0,0,0,0,0,0.0183200664958431,0,0,0,0,0,0.0293683044004119,0,0.0740643037405413,0,0,0.0854944605315652,0,0,0,0.105946860491479,0.0411973680447396,0,0,0,0,0,0.175073840256829,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.296078792352959,0,0,0.127894529675087,0,0,0,0.0026260979448355,0,0,0.352214810236299,0.162107104585015,0,0,0,0,0,0,0,0,0,0.0295724307065933,-0.0162170140783413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164097535945587,0,0,0,0,0,0,-0.0330836081469532,0
X601169.CH.EQUITY,0,0,0,0.388743563360233,0.0404819780810641,0,0,0,0,0,0.213206874359387,0,0,0,0.0706884581588193,0.0496352932568867,0,0,0,0,0,0.0425232523546591,0,0,0,0.107703236736379,0,0,0,0,0,0,0,0.0713838114762877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.13947684120415,0.0589669736976423,0,0,0,0,0,0,0,0.240379564554406,0,0.019108857373478,0.335038527686902,0,0,0.0494828987231248,0,0,0,0,0,0,0,0,0,0,0,0,0.183161492782955,-0.0180526902095405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0551733218038469,0.35127505352666,0,0.196636254314685,0.319441597819895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287341130917206,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
