,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.24124020625766,0,0,0,0.100527970077529,0,0,0,0,0,0,0,0,0,0,0,0,0.145943829702328,0,0,0,0,0.0269695371796192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30812820750356,0.0299307806921483,0,0.0181930466658691,0,0,0.0376964196562446,0,0,-0.0430818701741948,-0.0513299230154505
X002142.CH.EQUITY,0,0,0,0,0,0.254959534043622,0,0.215021181838436,0,0,0,0,0.0893423433478652,0,0,0,0,0.0746575473029672,0,0,0,0.0260833764436016,0.0078685501384948,0,0,0,-0.07891683767529,0,0,0,0.0315564374299498,0,0,0,0,0,0,0,0,0,0,0,0,0.0127295057748334,0.0873475176346846,0,0,0,0.0691721532828631,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0111207198793768,0.142709526864215,0,0,0,0,0.561127883624312,0.0864296981121205,0,0.0201766519218751,0,0,0.150312113306603,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262491564082469,0,0,0,0,0,0,0,0,0,0,0,0.00433718790217331,0.0724246593717332,0.0382255651728107,0.00435016528587812
X600015.CH.EQUITY,0,0,0.166896234298043,0,0.0635179258598642,0,0,0,0,0,0.205018668803398,8.67361737988404e-19,0,0.191332872718331,0,0,0,0,0.0244849806309287,0,0.0156365515568536,0,0,0,0.424814017107548,0,0,0,0.0251168430891324,0.0846189472859633,0,0,-0.164127745801865,0,0,0,-0.0436715052074346,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835114187074285,-0.081761575488508,0,0
X600016.CH.EQUITY,0,0,0,0.231734341444129,0,0,0,0,0,0,0,0,0,0,0,0.314724848148367,0,0.127183195264924,0,0,0,0,0,0.230041026600757,0,0,0,0,0,0,0.0370532142681369,0,0.0286682055840641,0,0,0,0,0,0.0519262456058425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.172218801984269,0.363823119967568,0,0,0.0799594865208622,0,0,0,0,0.0471345954821024,0,0,0,0,0,0,0.0382387024805929,0,0,0,0,0,0,0,0,0,0.176907831308222,-0.00895058731525336,0,0,0.124244421954714,0.00260205130449815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.152409997587294,0,0,0,0,0.200826924968387,0.138375568048123,0,0,0.123665600024213,0,0.186208784084398,0,0,0,0,0,0,0,0,-0.0397983349445392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056727163069114,0,0.0193035800946912
X600926.CH.EQUITY,0,0,0.0635670000394584,0,0,0,0.442457592263705,0,0.106523079878799,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0249617294540721,0,0,0,0,0,0,0,0,0,0,0,0.0223730047717513,0.055274848366969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108086382271512,0,0.0323413082030909,0
X601009.CH.EQUITY,0,0,0,0,-0.0222586666515769,0,0.506223222599864,0.0258442022057887,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032975726254716,0.239281957730932,0,0,0,0,0,0,0,0,0,0,0,0,0.39092680913181,0,0,0,0,-0.0503260578206405,0,0,0,0,0.120441944749998,0
X601166.CH.EQUITY,0.00104895062142803,0,0,0,0,0.124828691158879,0,0,0.0125414136942475,0,0,0,0,0.214799742987188,0,0,0,0,-1.73472347597681e-18,0.0516394069593294,0,0,0,0,0,0,0,0,0,0,0.0459125555547125,0,0,0,0,0,0,0,0,0,0.154897531379194,0,0.123064248769408,0,0,0,0,0.0211493525747587,0.143761211065269,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.200567983693846,0,0,0,0,0,0,0.0444304914945265,0,0,0.0342143016811084,0,0.258736222944238,0.0747665886873919,0,0,0.134285037350072,0,0,0,0.264156317223826,0,0,0,0,0,-0.101440684573044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064162301701241,-0.0446567692501149,0
