,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.121641155802077,0,0,0.638996470764835,0,0.0253734155412353,0,0,0,0,0,0,0.0685158252525312,0,0,0,0,0,0,0,0,0,0.0452351493406601,0,0,0,0,0,0.0948437455832862,0,0,0,0,0.0518775280116978,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.241855076302569,0,-0.137006362468781,0,0,0,0.00474270268521961
X002142.CH.EQUITY,0,0,0.108290416713569,0,0.565829454486037,0,0,-1.73472347597681e-18,-0.136666032986332,0,0,0.0724328149621233,-0.0969987167248927,0,0,-0.0322008365542918,0,0,0,0,0,0.113426584514236,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.248654126433623,0.0487249810338611,0,-0.247703686947907,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.00216619474425753,0,-0.0446060005459717,0.00697990427310285,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.373290123010979,8.67361737988404e-19,0,0,0,0.0417968315500713,0.0157438863653782,0,0.0162110191459289,0,0,0,0,0,0,0,0,0,0,0,0,0.1926140106525,0,0,0,0,0,0,0,0,0,0.0513839544749849,0,0,0.0484117815446274,0,0,0,0.00147024232637816,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.191157849782268,0,0,0,-0.0869214905820678,0,0,-0.348928959028447,0,0,0,0,0,0,0,0,0.750808031604415,0,0,0,0,0,0,0,0,0,0,0.29749088984636,0.0906084813494418,0.0511023853820949,0,0,0.0465080838296668,0,0.0748499352787249,0,0,0,0.0382921692331142,0,0
X600036.CH.EQUITY,0.168355668642654,0.2839708059872,0,0,0,0,0,0,0,0,0,0,0,0.112702324071676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117724483191932,0,0,0,0.0554116516252759,0.165051707777042,0,0,0.128945672506305,0,0,6.93889390390723e-18,0,0.130428153494281,0,0,0,0,0,0,0,-0.00655855590440349,0
X601166.CH.EQUITY,0.149193635300992,0.0931087991602452,0,0,0,0,0,0.00857664637400492,0,0,0.00503631355294943,0.405011646288165,0.0949063216505777,0,0,0.00518326043843255,0,0,0,0,0,0,0,0,0,0,0,0,0.0513860275873158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235363987956989,-0.052445464926454
X601169.CH.EQUITY,0,0,0,0,0,0.0964798402552178,0,0.273897343340148,0,0.264505710497293,0.0115670877956629,0.0124590552687307,0,0,0.0636497565331294,0.0595607390164343,0,0,0,0.126484233761764,0,0,0,0,0,0.0509191582641298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479511519633938,0,0,0,0,0,0,0,0,0,0,-0.00915741881666198,0,0,0.0137125215975226
X601229.CH.EQUITY,-1.0842021724855e-19,0.189143694818093,0,0,0,0.0667878902823914,0.23805523981387,0,0,0,0,0.301608961816786,0,0,0,0,0,0,0.255461011868334,0,0,0,0,0,0,0,0.0925534578414872,0,0,-0.0558008222380134,0,0.275037959909167,0,-0.0923185248221201,0,0,0,-0.258204434106098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164119324559561,-0.00559575686751852
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.138152719454593,0,0.0972432886290941,0.399464089383647,6.93889390390723e-18,0,0,0,0,0,0,0,0.020529179833646,0,0,0,0,0,0,0,0,0,0,0,0.0329389695054476,0,0,0,-0.00558874137548837,0.20128601282549,0,0,0,0,0,0,0,0,0,0,0.130042978769978,0,-0.0281893269767223
X601328.CH.EQUITY,0,0,0.443738012034989,0.116315353970432,0,0,0,0,0,0,0.0425121245061689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297280223069342,0,0,0.0149284089309696,0,0,0,0,0,0,0,0.0178474147157829,0,0,0,0.0832635760110989,0.116383964065589,0,0,0,0,0,0,0.0913883754677592,0,0,0,0,0
X601398.CH.EQUITY,0,0,0.270433693864238,0,0.031845073200441,0,0.171806941985268,0,0.339572760582322,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574372124403444,0.0391178841688939,0,0.0880869503080226,0,0.00484565933692035,0,0,0,0,0,0.0333516418875528,0,0.00677687812361248,0,0.0270931048031923,-0.105945089396529,0.0950776526511727,0
X601818.CH.EQUITY,0,0,0,0.0284533147283279,0,0.177767047558294,0.119462055568335,0.121258933942229,0,0,-1.73472347597681e-18,0,0.10515717549419,0,0,0.190026914161388,0,0.0112976081947571,0,0,0,0,0,0,0,0,0,0,0.144874316403283,0,0.0801355416993443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324770136795634,0,0,0,0,0,0.034038856960303,0
X601939.CH.EQUITY,0,0,0,0.114064807765901,0,0,0,0,0.180664180964624,0,0.153448333114499,0.0174417431102645,0,0,0.498929776763118,0,0,0.0507143344042713,0,0,0,-0.128995212727761,-0.00195643292044331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183661174474592,0,0,0,0,0,0,0.2235092009655,0
X601988.CH.EQUITY,0,0.183688212306172,0,0,0,0,0,0,0.322458755068954,0,0,0,0.0686008277253216,0,0.14029372694384,0,0.0912029929049655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182310441785317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720310700082175,0,0,0.135673615601285,0.0138000190910443,0,0,-0.18599975775083,0
X601998.CH.EQUITY,0,0,0.0564298153606657,0.0289152348032521,0,0,0,0.137117295485442,0.233108976784997,0,1.73472347597681e-18,0,0.167557083802302,1.73472347597681e-18,0,0,0,0,0,0.0719989630191106,0,0,0,0,0,0,0.121707487412451,0,0,0,0,0,0.123321037213543,0,0.0297210999145522,0,0.0779373279951341,0,0,0,0,0,0,0,0,0,0.0708933379466004,0.0636185809854491,0,0,0,0.176862659842805,0.0803278714513908
X601658.CH.Equity,0,0,0,0,0.14341068255181,0.393417291739979,0,0,0.066842188711729,0,0.170704537076166,0.0940024070612905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067796413184682,0,0,0,0,0,0,0.0765454881432956,0,0.0848123451782803,-0.109761830230909,0.0865291389317736,0,0,0,-0.0161100733995341,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544500329875873,0,-0.0510616628030129,0,0.333957711046878,0.414953752123739,0,0,0,0,0,0,0,0,0,0,0.0745714502441368,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.114031410582872,0.16481101300405,0,0,-0.0278924608234828,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.420464968554074,0,0,0,-1.73472347597681e-18,0.0888121367811584,0,0.225214538123225,0,0,0,0,0,0,0,0,0,0,0.0120677822136655,0,0,-0.203708117150068,0,0,0,0.113240784962669,0.110423730947466,0,0.0481333542874833,0,0,0,0.0476928925937762,0,-0.235332014271357,0,0.0577977261091996,1.73472347597681e-18,0,0,0,0
X5.HK.EQUITY,0,0,0,0.0955302832318285,0,-0.0199254247673233,0,0,0,0,0,0,0,0.190654895534852,0,0,0.236569807344017,0.138558083150477,0,0,0,-0.0334540062449877,0,-0.00820535800321481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372253159966232,0,0,0,-0.0154689914485069,-1.73472347597681e-18,0,0.0665739126356826,0,0,-0.0881214024086643
X000166.CH.EQUITY,-0.0410141503115547,0,0,0,0,0,0.402205658407731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118115987757707,0.179206801059996,0.345843609460728,0,0,0.146024626095339,0,0.10251596681936,0,0,0,-0.0466216606101489,0,0,0,0.21175024063369,0,0,0,0,-0.0489809046817428,-4.33680868994202e-19,0,-0.019915590821103,0,0,-0.0141410294862075,1.38777878078145e-17,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945896602268519,0,0,0.192503001796821,0.164876943695049,0,0,0.150210297552564,0.247472211286554,0,0.0117930727079624,0,0,0,0,0,0,-0.0748733149011659,0,0,0,0,0,-0.123385208683683,0,0,0,0,0,-0.00299374398969241,0,0.0516283968136009,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689639352190789,0,-0.125232181246303,0.614452597421971,0,0,0,0,0,0,0.178777506353882,0,0,0.0470509596167063,0,0,0,-0.0174841304905322,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.187276590430424,0,0,0,0,0,-0.0675893554167435,0
