,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.152531192505566,0,0.0689604440922583,0,0,0,0,0.0227390834078318,0,0,0,0.035524520192558,0,0.0821758919099614,0,0,0,0,0,0,0,0,0.0472830070268163,0,0,0,0,0,0,0,0.0793820826357527,0.168501259908498,0,0,0,0,0.149864553150253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.15131099574581,0,0,0,0,0,0,0,0,0.0294410098929868,0,0,0,0,0.0327943275300721,0,0,0,0.236971813311456,0,0,0.113237690762276,0,-1.73472347597681e-18,0.106079510377597,0.288649906053728,0,0,0.192794713849557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285970653073229,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0767550239179419,0.623205975828568,0,0,0,0.103111713172733,0,0,0.0780080278519982,0,0,0,0,0.0403483763874002,0,0,0,-0.0113742889862777,0,0,0,-0.190492429391422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540630259429317,0,0,0,0,0,0,0.193345586497364,0,0,0,0
X600015.CH.EQUITY,0,0,-0.384169692973349,0,0,0.133751450812608,0,0,0,0,0,0,0.422653499047454,0.163680265755637,0,0.330812734291043,0,0,-0.0535307968163658,0,0,0,0,0,0,0.199028065091288,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.0544955393529769,0,0,0,0,0,0,0,0,0,0,0,0.158475563405486
X600016.CH.EQUITY,0.00899066975351716,0,0.185881827440148,0.242770983512293,0,0,0.12435523879723,0.0617751074052721,0.189922503306247,0.0649220539950968,0.0466174984632225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106414132547609,0,0,0,0,0,0.0308814274869084,0,0,0,0,0,0,0,0,0,0,0,-0.0141743407152366,-0.0223314480674701,0.0323844550340579
X600036.CH.EQUITY,0.655598428447803,0,0,0.173320862205808,0,0,0,0,0,0,0.0700548061273743,0,0,0,0,0,-0.0246169117733075,-0.139293635221882,0,0,0,0,0,0,0,0,0,0.0457413453613402,0,0.0741546932590779,0.0142613804691495,0,0,0,0,0.115276034401658,0,0,0,0,0,0.0723792685853974,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00903675915958085,0.109437140587602
X601166.CH.EQUITY,0,0,0.295247915519217,0,0,0,0,0,0,0,0.264906604105849,0.0373563062870295,0,0.164265677946288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219095253664143,0,0,0,0,0,0,0,0.0112046145780027,0.0486554002404546,0,0,0,0,0,0,0,0,0,0,0.038553088000094,0,0
X601169.CH.EQUITY,0,-0.0813203582382609,0,0.150749895344865,0,0.227797006832167,0,0,0.348109945323603,0.233338224477685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341964935586322,0,0,0,0,0,0,0.0510300534419331,0.0758857713907334,0,0.0704313056841776,0,0,0,0,0,0,0,0,0,0,0,0,0.0231798386999361,0,0.0590887321597486,0
X601229.CH.EQUITY,0,0,0.366464175573982,0.396314002139202,0,0.248274278990108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253855452533092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778701763270373,0,0,0,0,0
X601288.CH.EQUITY,0.273369927073486,0,0,0.0983404426655848,0,0,0,0,0,0,0,0,0.195446520821724,0.212345280594411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119687600780489,0,0,0,0,0.0476216318462413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.406859830796228,0.132484224737804,0,0.0310105861400933,0,0.0613374420951944,0.00336586191074159,0,0,0.273530460986617,0,0.253257014370965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171513065345183,0,0,0,0,0,0,0.0378274894925364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102675679792065,0
X601398.CH.EQUITY,0,0,0,0.0292806716487709,0,0.0906943815450303,0.06751988056555,0,0,0.014928936137832,0.0829006796038517,0,0,0.477134014635067,0,0,0.174550089260743,0,0,0,0,0,0,0,0,0,0,0,0.0328507553193532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.515825491212631,0.188587591526523,0,0,0,8.67361737988404e-19,0.217606157500516,0,0,0,0,0,-0.0416900815860064,0,0,0,0.109626741695232,0,0,-0.051397880503604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109220859446321,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.486793934375336,0.0574941754201245,0.162825206575189,0.181132457789301,0,0.0934906375788622,0,-0.0318940967440759,0,0.0638558098563768,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203521372131869,0,0,0.00271478965408483,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464695889670011,0,0,0
X601988.CH.EQUITY,0.0877203462902075,0.0795507133927275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258388589320105,0,0,0,0,0,0,0,0,0.110376671250018,0,0,0,0,0.106853485026543,0,0,0,0.0349535791662029,0.0603177070136744,0,0,0,0,0,0,0,0,0,0,-0.190595586805935,0.150413019756946,0,0
