,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.131302981247908,0.0312776744921888,0,0,0.152585245450666,0,0.156477106212538,0,0.0172825407569841,0,0.0365737273947934,0,0,0,0,0.115975293957449,0,0,0,0,0.164782615700438,0.0457028574458005,0,0,0,0,0,0,0,0,0,0,0,0.0965909360167733,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0771794431361464,0,0,0
X002142.CH.EQUITY,0.205366083904682,0,0,0,0,0,0,0,0,0.489612497943227,0,0,0,0.024822213508189,0,0,0.164983045592808,0,0,0,0.0311581212718276,0,0,0,0,0.0850008506730678,-0.309118525936917,0,0,0.101159457905383,0.0544298718364428,0,0,0,0,0,0,0,0,0,-0.00831473039940383,0,0,0,0,0,-0.036251802620573,0,0,0,0,0,0
X600000.CH.EQUITY,0.079429568195263,0,0,0.0865635870204724,0,0,0,0.147267422527195,0.135909276851749,0,0.316486219724267,0,0,0,0,0,0,0.194813352938955,0,0,0,0,0,0,0,0,0,0,0,-0.0658201498931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703103112858238,0,0,0,0,0,0,-0.103661539900528,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0789261814931152,0.0826259556712677,0,0,0.350841783658269,0,0,0,0,0,0,0,0,0,0,0,0.266262185626486,0,0,0,0,0,0,0.0877393750060004,0,-0.148050567800088,0,0.0215528321902448,0,0,0,0,0,0.0749924012996979,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.35895464580697,0.00313218602744805,0,0,-0.0577961034783667,0,0.124566890148373,0,0,0,0,0,0,0,0.334188225988028,0,0,0,0,0,0,0.1154406355542,0,0,0,0,0,0,0.0404994767661036,0.0214763344166896,0,0.136018941272213,0.247554499153748,0,0.117031218206744,0,0,0,0,0,-0.0411244535728091,0.249017295735739,0,-0.0646598119414668,0
X600036.CH.EQUITY,0.101577896990217,0.155832884061421,0,0,-0.0217033314939004,0,0,0.0165085797023446,0.0617878995188706,0,0,0,0,0,0,0,0,0,0,0,0,0.509518747482231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484192215404305,-0.116033340349088,0,0,0,0.119347783041738,0,0,0.164032548212885,0.00973278030444737,0,0
X600919.CH.EQUITY,0,0,0.135168482004475,0,0,0,0,0.0907730653564479,0,0,0.065328514885158,0,0,0,0.0411676212258083,6.93889390390723e-18,0,0.0181631386008788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830075024160821,0.0533744679836083,0,0,0.0480628976807803,0,0,0,0,0,0,0,0,0.318627005127325,0.0107803742468414,0.0982056179734802,0.0230495040282296,0,0,0,0,0
X600926.CH.EQUITY,0.011858442794036,0,0,0,0,0,0,0,0.0849242729407926,0,0,0,0,0,0,0,0,0.493758462748638,0,0,0,0,0,0,-0.0282020676729422,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.134380278701548,0,0,-0.0806369628506556,0,-0.00646891627142585,0
X601009.CH.EQUITY,0,0,0,0.0651930849968329,0,0,0,0.287953583321476,0,0,0,0,0,0.108996616132572,0,0,0,0.0181403574496184,0,0,0,0,0,0,0.153658597246901,0,0,0,0,0,0,0,0,0,0,0,0.193500809371775,0.0044381739976115,0,0,0,0,0,0.171148336917225,0,0,-0.143911363317161,0,0,0,0,0,0
X601166.CH.EQUITY,0.411797396130526,0,0.0289442289514977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203490670052833,0,0,0,0,0.0388719335148837,0,0,0,0,0,0,0.15887385683894,0,0,0,0.0946705451288556,0.142104385296534,0,0,0,0,0
