,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.285236407320703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511337206792699,0.0634172968761993,0,0,0,0.190804216120118,0,0,0,0,0,0,0.0590308331262186,0.157808471484682,0,0.109176744547004,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,2.77555756156289e-17,0,0,0,0.288750041544031,0,0,0.191711978747107,0,-0.125193492167517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210424564687074,2.77555756156289e-17,0,0.290322865005884,0,0,0,0,0,0.129954990416949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.025892060249455,0.00730771040870727,0.350105892646886,0,0,0.180513947397271,0,0,0,0,0,0.0733681218825457,0,0,0,0,0.0183817910677457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159662097788624,0,0,0,0,0,0,0,0,0,0,0,0.163157917046632,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0408813422738298,0,0.0115154549563237,0.0623016375349224,0.0725009210360221,0.121138652979578,0.196494963876187,0.257869168287592,0.0266016525958442,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193238112076242,0,0,0,0.200456214935199,0,0,0,0,0,0,0,0.022528012840568
X600036.CH.EQUITY,0.180119983343782,0.332657635574158,0,0,0,0.183489390163362,0.0270724468930137,0,0,0,0,0,0.118045558309016,0,0,0,0,0,0,0,0,0,0,0.0223978827014496,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0549794229872645,0.0446439374457992,0.109834849838164,0,0.0370813979920891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552234440075303
X601166.CH.EQUITY,0,0,0,0.113555912950594,0.240901041704336,0,0,0,0,0.0373165650662961,0.0381567816887175,0.282530798902438,0,0,0,0.0206474686587547,0,0,0,0.151833063297815,0,0,0,0,0,0,0,0,0,0,0.121825633771715,0,0,0,0,0,0,0,0,0,0,0,0,0.000224245690901868,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.250175555643665,0,0,0.168915742748144,0,0,0,0,0,0,0,0,0,0,0.350217292460917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039822150604853,0,0,0,0.16367094536801,0,0,-0.0191438507817544,0
X601229.CH.EQUITY,0,0.24471783701869,0,0,0,0.15426415950789,0,0,0,-0.101353238835278,0,0,0,0,0,0,0.0546178156322216,0,0,0.0213012697894167,0,0,0,0,0,0,0,0.229760510933698,0,0,0,0,0,0,0,0,0.207052028605069,0,0,3.46944695195361e-18,0,0,0,0,0.211644611298415,0,0,-0.313850343965524,-0.0859546166024007,0,0.00692078867987098,-0.125378158874887,0
X601288.CH.EQUITY,0,0,0,0.0144654604797233,0,0.097571360221918,0,0,0,0.158400762092481,0,0.0522637913777431,0.236473370078763,0.403099385914715,0,0,0,0,0,-0.0381620461386888,0,0,-0.0195588275724722,0,0,0,0,-0.0456370431310777,-0.0723265845043573,0,0.0472540971833594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829508131436003,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0291342963832966,0,0,0,0,0,0,0.185680677618811,0.194207770626917,0.204276732297388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051183438316249,0,0,0,0,0,0,0,0,0.113547101857183,0,0.118634516035725,0,0.102871649748862,0,0,0,0,0,0,0,0,0,0.0439756527443915
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0930421193516289,0.431720719112882,0,0,0,0,0,0,0,0,-0.0812760041101764,0,0,0,0,0,0,0.0428491904875541,0,0,0,0,0,0.152925729598803,0,0.191114500968475,0,0,0,0,0,0,0,-0.0576956546156206,-0.086674353569306,0,0.21240795808522,0,0,0.0334623168819438,0.151073551818639,0.0129878068693597
X601818.CH.EQUITY,0.041034142589748,0,0,0,0,0.252402211292467,0,0,0.195954940426231,0.110708472851975,0.203458323973501,0,0,0,0.05673370103587,0,0,0,0,0,0,0,0,0,0.0359498380176865,0.0150764546993571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738574415645843,0,0
X601939.CH.EQUITY,0,0,0.277522302585419,0.0452484118510761,0,0,3.46944695195361e-18,-0.0742452051474283,0.186541693647204,0,0.114929895557494,0,0,0,0.32803411197594,0,0,0,0,0.126946105947823,0,0,0,0,0,-0.0362715703422706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858911430055397,-0.0631920552952949,0,0,0,0,0,0,0,0,0,0,0,0.0754834705400945
X601988.CH.EQUITY,0.183606744295512,0,0,0,0,0,0,0,0.50284658037434,0,0,0,0,0,0,0.329900952498713,0,0,0,0,0,0,0.0723931191010776,0,0,0,0,0,0,0,0,0.189428735644878,0,0,0,0,0,0,0,-0.563286675290918,0,0,0,0,0,0,0,0,0,0,0,-0.199319267268305,-0.0369441195761519
X601998.CH.EQUITY,0,0,0.175569259642525,0,0,0,0.264590475431468,0,0,0.084278772053459,0,0.0813675017631428,0.313110949140709,0.068080690125479,0,0,0,0,0.0367741490218404,0.120542850772696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777889786907511,0,0,0,0,0,0,0,0,0,0,-0.029095510192505,0
X601658.CH.Equity,0.0655509066725857,0,0.236096303689,0,0,0,0,-0.0854123821345901,0,0,0,0,0.0706722040331195,0.0942600530673836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177996699836319,0,0.252925670077372,-6.93889390390723e-18,0,0,0,0,0,0,0.124692701721152,0,0,0,0.24381307069353,0,0,0,0,0,-0.0378686548656564,0,0.0902039675341406,0
X11.HK.EQUITY,0,0.0614983680193918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122471278144387,0.305694518055535,0,0,0,0,0.108762342109298,0,0,0,0,0,-0.00559496334787904,0,0,0.0234537405609225,0,0.222542988039834,0,0,0,0,0,-0.0197775148316659,0,0.0405093328861666,0,0.12571911871469,0,0,0,0,0,0,0,-0.0651115727654748
