,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.125524041540182,0.121962712115664,0,0.116135322712241,0.12889101503784,0,0,0,0,0,0,0,0,0,0,0.07517566500736,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123653982792529,0,0.04864274736792,0.0685145971688422,0,0,0.0445116539446365,0,0.0332571198129927,0,0,0,0,0,0,0.0142716728463149,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.171308116352063,0.583191789506059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281619348431612,0,0,0,0,0,0,0.059700367100849,0,0,0,0,0.0258485275497159,0,0,0,0,0,0,0,0,0,0.247091570385142,0,0,0,0,-0.0230136646591964,-0.212906690105676,0,0,0,-0.0437000103864178,-0.00967531274255033
X600000.CH.EQUITY,0,0,0,0,0.167858586597147,0,0,0,0.145157674385118,0,0,0,0.176253670664347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265238047819128,0,0,0,0,-0.0141570709932074,0,0,0,0,0,0,0.0787174233094374,0,0.692808912446839,0,-0.122929041033417,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.151824673686269,0,0,0,0.110556834706309,0,0,0.0498445736578558,0.125940025053229,0,0.0423486481703583,0,0,0,0,0,0.184933036655095,0,0,0,0.14517903257046,-0.0672659539612363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117780641326252,0,0,0,0,0,0,0,0,0,0,0,0,0.0221401793095761,0
X600036.CH.EQUITY,0,0.211608723288888,0.139659571080939,0,0,0,0,0,0,0,0,0,0.365962463057516,0,0,0,0,0.135083992808699,0.0310251969290411,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0230150808824407,0,0,0,0.0184741770472936,0,0,0,0,0,0,0,0,0,0,0.075491076876487,0,0,0,0.071790167026122,0,0
X601166.CH.EQUITY,0.0852748413839408,0,0.0671029457599503,0.0561316489068005,0.0249945031338451,0,0,0,0,0,0,0.0244418009487427,0,0.544287105202772,0.0535771110106558,0.0707335861887523,0,0,0,0,0,0,0,0,0,0,0.00466828652666292,0,0,0,-0.0338959887149261,0.0255035422613267,0,0,0,0,0,0,0,0.0210215296447847,0,0,0.0738896040043723,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0226215222138146,0,0,0,0,0,0,0,0,-0.0480854496309078,0,0,0.808308379947489,0.0499713267487096,0,0,0,0,-0.0339177721081326,0,0.0786890558598075,0,0.00351109729972121,0,0,-0.0228159939575645,0,0,0,0.0246637747898249,0,0,0,0,0,0,0,0,0.101345316141387,0,0,0,0,0,0,-0.00842299503107757,0,0,0,-0.0128984936501797,0,-0.0178140069258265
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.932305693438957,0,0,0,0,0,0,0,0.429099982225879,0,0,0,0,0,0,0,0,0,0,0.254973350281272,0,0,0,0,0,0,-0.0538771968517034,0,-0.185182468074071,0,0,0,-0.354675582512248,0,0,0,0,-0.0598659755695893,0,0,0.0845869887864053,0,0.0261953658343518
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0188872760696883,0.0154923659332473,0,0.881814560520896,0,0,0,0,0.0533555909353839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100340853124189,0,0,-0.075332355380445,0,0,0.0454787052568321,-0.148424807886889,0,-0.00923439264266083,0,0,0,0,0,0,0,-0.0408784508337496,0,-0.00538419958043872
X601328.CH.EQUITY,0,0,0.0445959234600938,0.414992704496268,0.0457437776950928,0,0,0.252360714536568,0.0669077694901203,0,0,0,0,0.0211618432294482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763710203116836,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.248818171095894,0,0,0,0,0,0,0,0,0,0,0,0,0.706372264485501,0,0,0,0,0,-0.0480479619691621,0,0,-0.106985892407013,0,0,-0.316825920144884,0,0,0,0,-0.0448001346068445,0,0,0,0,0,0,0,0,-0.0630708666796042,-0.209585803939445,0.00151786411955322,0,0,0,0,0,0.504289070284084,0,0,0,0
X601818.CH.EQUITY,0,0,0.0890463767946425,0,0,0,0,0,0.255017304157509,0.0098382639552847,0,0,0,0.0662022530587674,0,0,0,0,0,0,0.144820025748309,0,0,0,0,0,0,0.0489315427217157,0,0,0.0451376667422506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0349973042043836,0,0.00335426368038007,0,0.0149462948351479,0,0,0.80976409110344,0,0,0.0826031768940182,0,0,0,0,0,0,0,0.0795507978049201,0.0579279231553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670464859520932
X601988.CH.EQUITY,0,0,0,0,0,0.163691311648274,0.902218906489734,0,0.0726116898338599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104162528495145,0,0,0,0,0,0,0,0,0,0,0,-0.0677990844164198,0.0130959256431496,0.0703682009407766,0,-0.0454389959244704,0,0,0,0,-0.0344319300917108,0,0,0,-0.0235139987341567,0,-0.00999941564726802,0.0879675520941002
X601998.CH.EQUITY,0,-0.022320266080142,0.0091500318538649,0,0,0,0.521670208877088,0,0,0,0.256221997448062,0,0,0,0,0,0,0,0,0,0,0.198794233327066,0,0,0,0,0,0,0,0,0,0,0,0.0556409467991083,0,0,0,0,0,0,0.0299881474458427,0,0,0,0,0,0,0,0,0,-0.0802844573590129,0,0
