,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.329439999633226,0,0,0.222688875403829,0,0,0,0.190785773654602,0,0,0,0,-0.017577845091471,0.109034969338904,0,0,-0.0210680369996918,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187252289657167,0,0.0660909461032004,0,0,0,0.10966352529546,0,0,-0.186412763905841,0,0,0,0,0,0,0,-0.0706583375597061,0,0,0
X002142.CH.EQUITY,0.126291973550811,0,0,0,0,0.0460030947029164,0,0.218567975923944,0.225273504265908,0,0,0,6.93889390390723e-18,0,0,0,0,-0.258224715906197,0,0,0,0.0475526260667442,0,0,0,0,0,0,0,0,0,0,0,0,0.0950023518114271,0,0,0,0,0,0,0,0,0.0263474923431003,0,0,0,-0.0205339980361209,0.14605247632254,0,0,-0.224635025001444,0.102302497614698
X600000.CH.EQUITY,0.127017943855384,0,0,0,0.122700094939226,0,0,0,0,0.140055336330274,0.0421972327748659,0,0,0,0,0.175318407094779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818575961150995,0,0,0,0,0,0,0,0,0,0,0,-0.122252904065836,-0.0601835688428775,-0.00534792982947853
X600015.CH.EQUITY,0.0132118806064892,0,0,0,0.0119858464665424,0,0.118249960925941,0,0,0,0,0,0,0,0,0.104798047855799,0,0,-0.023852936289759,0,0.215281674785377,0.119672921446627,0.0459836174525016,0.134105582263897,0.0349581571699565,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.143323643736756,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0970437560477583,0.458673973077669,0,0,0.142153694211385,0,0.112274177573576,0,0,0.113769717334534,0,0,0,0,0.0767229506455478,0,0,0.0431415742739153,0,-0.0431334585311859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681379675566948,0,0,0,0,8.67361737988404e-19,0.013031758326026
X600036.CH.EQUITY,0,0,0,0,0.206634853964727,0,0,0,0,0.212110691034147,0.0089876438820052,0.264949200369709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202885585851658,0.0772426925041121,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.154862014843632,0,0,0,0,0,0.00911212386862949,0,0.554544952271083,0,0.0398194432434639,0,0,0,0,0,0.105403897688871,0,0.191382916040705,0.0970928489444529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572002007219796,0,0,0,0,0.12193788057531,-0.0746462281741131
X600926.CH.EQUITY,0,0.0660932222272812,0.00882475136336717,-0.0398523247157711,0,0.0603021332258072,0,0,0,0.605198566173359,0,0,0,0,-0.223094050089762,0.011032614254275,0,0.0696817501896309,0,0,0,0,0.0348629508527539,0,0,-0.0935954323440346,0,0,0,0,0,0,0,0,0,0.161112524067182,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X601009.CH.EQUITY,0,0.0769491333489156,0,0.195497797922839,0,0.165904117577635,0.0771720794947841,0,0,0.00562523218755143,0.046971327762763,0.0470646502258389,0,0,0,0,0,0,0,0,0,0.0319042649420539,0,0,0,0,0,0,0,0,0,0.0101105774884545,0,0,0,0,0,0,0,0,0,0,0.216193086400906,0,0,0,0,0,0,0,0,-0.083869636121392,0
X601166.CH.EQUITY,0.466748366245847,0,0,0,0,0.128648020134781,0,0.311427385300296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107026753832233,0,0,0,-0.0516644142375659,0.157694209954476,0,0,0,0,0,0,0,-0.031908954566318,0,0,0,0,0,0,0,0,0,0,0,0.101591827780251,-4.33680868994202e-19,0,0,-0.111094702784827,-0.00572778930771558
X601169.CH.EQUITY,0,0,0,0,0.724712840641858,0.0372315912922268,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0267304307846296,0.0545169164281089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136887364384254,0,0,0,0,-0.0891628654216506,0,0,0.0622344656132155,0,-0.214488006698281,0,0.0349421481263352,0
X601229.CH.EQUITY,0,0,0,0.210004169272986,4.33680868994202e-19,0.16470723072249,0.00971775130740939,0.0122080239493356,0.291092604158519,0,0,0,0,0,0,0.0574438430250079,0.140632465364378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251909650112913,0
X601288.CH.EQUITY,0,0,0.0522131489090566,0,0,0,0,0,0,0,0,0,0,0,0.176823497471229,0,0,0,0.16607499844017,0.49445540845217,0,0.0117996611019812,0.0026876678909365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835430345727759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692622210022483,0,-0.0808880096957006
X601328.CH.EQUITY,0,0,0,0,0.1256216866227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206874738741045,0.336894463595828,0,0,0,0,0.146209443124441,0,0,0,0,0.081800704533232,0,0,0,0,0,0.0506717268709111,0.0346686284619732,0,0,0,0,0,0.0341458696072726,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0.038556366634402,3.46944695195361e-18,0,0.0100839002593517,0,0.0236428220223601,0,0,0.237272843174553,0,0,0,0,0,0.347673330232513,0.336572770651132,0,0.0476627763810567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317705093763016,0,0,0
X601577.CH.EQUITY,0.0307621262859729,0.339971077564685,0.0895127835212258,0,0,0,0,0.0970515717453739,0,0,0,0.144448759143845,0,0,-0.0545961749669088,0,0,0.0485081266930389,0,0,0.182793985517757,0,0,0.074076152406134,0,-0.012581869176911,0,-0.127509561652048,0,0,0,0,0.0410485302280078,0,0,0.00215960058277421,0,0,0,0.0583121171146182,0,0,0,0,0,0,0,0,0,-0.011150419734579,0,0,0
X601818.CH.EQUITY,0.0517363265336048,0,0.116900420836471,0.0197052507928401,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.170487179902596,0.254880965387297,0.125789157778536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662746589795273,0,0.160889084487717,0,0,0,0,0,0,0.0279507125038956,0,0,0
X601838.CH.EQUITY,0,0,0,0,0,0.0699374259928325,0,0.2602840519192,-0.357145359660685,0.209289257568724,0,0,0,0,0,0.184617127993664,0,0,0.0218770815262231,0,0.272285483610649,0,0,0,0.0807606356840126,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0808733452381633,0,0,0.132196499148849,0,0,0,0,0,0,0,0,0,0,0,-0.0439857262432778,0.101071625797854
X601939.CH.EQUITY,-0.0373309640271793,0.0792589110403138,0,0,0,0,0,0,0,0,0.084392969887,0,0.100365056069441,0,0.462233818051507,0,0,0,0,0,0,0,0,0,0,0,0,0.0699274277114609,0,0,-0.126571695629043,0,0,0,0,0.0436767771830966,0,0,0,0,0,0,0,0.22619607939988,0,0,0,0.129318503910878,0,0.0382122705271568,0,0,0
