,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.163245874099372,0.118042552857033,0,0.0595840244793856,0.0835923778308622,0,0,0,0,0,0.105549909676065,0,0,0,0,0,0,0,0,0,0.0175366201940733,0,0,0,0.02342888675615,0,0,0,0,0,0.122189451590654,0,0,0.146412883239515,0,0,0.0491604485863155,0,0.042915644404882,0,0,0,0,0,0.000509058383623862,0,-0.0183575215814254,0,0.0832264166289102,0,0,0
X002142.CH.EQUITY,0.305196738378372,0,0,0.167287491362841,0.447970576976279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.373806674034987,0,0,0.203829666734605,0,0,0.0166955720826715,0,0,0,0,0.140417736400167,0,0,0.308253617020775,0,0.00632171931455824,0,0,0,0,0,0,0.0478245335024065,0,0,0,0,-0.237772242253149,0,0,-3.46944695195361e-18,-0.0313487386365787,0
X600000.CH.EQUITY,0,0,0,0,0.332267545583027,0,0,0,0,0,0,0,0.319401675435959,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596647871,0,0,-0.0858229720521473,0,-0.00698259621236657,0,0,0,0,0,0,0.0882910079894903,0,0.678157195873412,0,-0.093084458896058,0,0,0,0,-0.167645426004033,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.20643289759193,0,0,0,0.0573300743980953,0,0,0.0369005524438794,0.106604288553265,0,0.046100457813407,0,0,0,0,0,0.240791792099633,-0.0348551317241502,0,0.160973275750127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125848454138143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.275419855551863,0.146512646126906,0,0,0,0,0.0257727736353297,0,0,0,0,0.366764298372123,0,0,0,0,0.0968686871282907,0.046338914161212,0,0,0,0,0,0,0,0,0,0,0,-0.00593304501083921,0,0,0,0.00358551956097793,0,0,0,0,0,0,0,0,0,0,0.0477366996697171,0,0,0,0,0.0429571065495746,0,0
X601166.CH.EQUITY,0,0,0.0425108878303183,0.0670852497792938,0.0951739410997121,0,0.370756541065706,0,0,0,0,0.136882301854522,6.93889390390723e-18,0.252929250790657,0,0.047844084164806,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0110320592176304,0,0,0,0.020381825486807,0,0,0,0,0,0,0,0,0,0.0274440854534212,0,0,0,0,0,0,0,0.0216307929144748,0
X601169.CH.EQUITY,0,-0.0664800603217412,0,0,0,0,0,0,0,0.00685228888938235,0,0,0,0.785600956088352,0.0759304626813095,0,0,0,0,0,0.0469540154972722,0,0.0441278352274085,0,0,-0.0334039808889613,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0212978999286456,0,0.0711496559516194,0,0,0,0,0,0,0,0,0,0,0,-0.00565852521714229,0.0457012758672666,-0.0284765717231348
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.933003760951705,0,0,0,0,0,0,0,0.327873059092138,0,0,0,0,0,0,0,0,0,0.106992339648392,0,0,0,0,0,0,0,0,-0.0394431161955343,0,0,0,0,-0.0352525366949958,0,0,0,0,-0.216831468025423,0,0,0.0182905518779465,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0306235927965391,0.0767194589646503,0.91961374645208,0,0,0,0.0481424986488781,0,0,0,0,-0.00397436657542416,0,0,0,0,0,0,0,0,0,0,0.0400277884923512,0,0,-0.0374605288758064,0,0,0,-0.0764681593323577,0,-0.0662248003915309,0,0,0,0,0,0,0,0,-0.0486452678280374,0,-0.0280915190343072
X601328.CH.EQUITY,0,0,0.0290694315235095,0.372856767691398,0.112956594445746,0,0,0.24703657087083,0.0462914307727327,0,0,0,0,0.0205461693197659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
