,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0109774346915514,0,0,0,0,0.0767254444278436,0,0,0.349636605234297,0,0,0,0,0,0.110473316573838,0.120820729152631,0,0,0,0,0,0,0,0,0,0,0,0.119378026067821,0,0,0,0,0,0,0,0,0,0,0,0,0.12676901454514,0,0,0.101700130970884,0,0,0,0,0.0399113252831032,0,0.0158615452817578,0
X002142.CH.EQUITY,0,0,0,0,0,0.120840988615157,0.128973259483031,0,0.0897219475054186,0,0,0,0,0,0.306654971311047,0,0,0,0,0,0,0,0.228924469079443,0,0,0,0,0,0,0.123418165804174,0,0,0,0,-0.109117305365176,0,0,0,0,0,0,0,0,0,0,0,-0.0606979555067037,0,0,0,0.388963854040809,-0.00816130290522112,0.00659667426659378
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223747963544254,0,0,0,0.117949500712658,0,0,0.104153980393034,0,0,0,0,0.11835314790778,0,0,0,0,0.0580045238364925,0,0,0,0,-0.0998341083275726,0,0,0,0,0.274889732423833,0.0514284753866457,0,0,0,0,0,0,0.0558872118543237,0,0.11151200907725,0,0,0,0,0.0490418063082009,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658035418457987,0,0,0,0,0,0.132828539368223,0.118118890935217,0,0.0325547402246509,0,0,0.480924018199219,0,0,0,0,0.0359614975325171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144188376869474,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131951318536129,0,0,0,0,0.262793910512347,0,0,0,0.125802613342558,0.464467089994443,0,0,-0.123634035824627,0,-0.0694189999181401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180295249905565,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.0573571630048301,0.394954322391566,0,0,0,0,0,0,0.0300588420711253,0,0,0,0,0.0680239390211041,0,0,0,0,0,0.41352412318195,0,0,0,0,0,0,0,0.0738218610694123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184041357525213,0,0,0,0.0112349931041495,0,0.060955571210447,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.177762159085427,0,0,0,0.0476539035202173,0,0,0,0,0.125588601385897,0,0,0,0,0.339625457463572,0,0,0,-0.0390060439255776,0,0,0,0,0,0,0,0.222808012402837,0,0,0,0.11389289854765,0,0,0,0.0961229452048619,0,0,0,0,0,0,0,-0.0264541880193181,0,0.00957037926979207
X601009.CH.EQUITY,0,0,0,0,-0.111021892856266,0,0.459724285402679,0.282017251340787,0,0.152257417599779,0,0,0,0,0.0816697382930373,0,0,0.0296751815381135,0,0,0,0,0,0,0.0330794666579727,0.070552367187447,0.0347506702711161,0.0221986859541742,0,0,0,0,-0.0561839599629895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18738502686288,0,0,0,-0.240104980770272,0,0
X601166.CH.EQUITY,0.325970515063405,0,0.0117820427780655,0,0,0,0,0,0.101741661877578,0,0,0,0,0,0,0,0,0.239390179416657,0,0.0975414795361909,0,0,8.67361737988404e-19,0,0,-0.0574205522912131,0,-0.0826345796750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980733847416048,0.27840698344685,0,0,-0.0466437528063215
X601169.CH.EQUITY,0,0,0,0.166545857209192,0,0,0,0,0,0,0,0.0665703174885211,0,0,0,0.048179522659683,0,0,0.131597190058982,0,0.237352770414866,0.102937989306755,0,0,0.00375498858826688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14484770070404,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.203537653738025,-0.0230630865497787,0,0,0,0,0,0,0,0,0.301318692882564,0,0,0,-6.93889390390723e-18,0,0,-0.148930081085736,0,0,0.354115243173493,-0.00895479615150444,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496022422963932,0,0,0,-0.0613053579061012,0,0,3.46944695195361e-18,0.289806770455339,0,0,0,0,0,0,0.10801929592724,0,-0.0351659953116139,0
X601288.CH.EQUITY,0,-0.0245658180329909,0,0,-6.93889390390723e-18,0,0,0.0807160432329194,0,0,1.73472347597681e-18,0,0,0,0.35120303192361,0,0,0.0236166027366118,0.247043908262764,0,0.0263406618016143,0,0,0,0,0,0,0.0847988095989347,0,0,0,0,0,0,0,0.0519248831732718,0,0,0,0,0,0,0,0,0.0447546738469505,0,0.166058163030825,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.074384738832422,0,0,0,0,0,0,0.302802898542842,0,0,0,0,0,0.284520302850926,0,0,0,0,0.048456461420169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957968156840713,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0300242653208693,0,-0.0411481745649501,0,0
