,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.190411159993048,0,-0.0179102538700181,0,0.137635576441951,0,0.386973512270294,0,0,0,0,0,0,0.0787806058787539,0,0,0,-0.174656753984376,0,0,0,0,0,0,0,-0.0341001016721726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411606692819102,0,0,0,0.207469657736961,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.0149064454266041,0,0,0.186678321053315,0.220845584308073,0,0,0,0.2237244069196,0,0,0,0,0.0341012072188474,0,0,0,0,0,0.003450781807624,0,0,0,0,0,0.0689797968102961,-0.21764729273549,0,0,0,0,0,0,0,-0.0218349681899785,0,0,0,0.0309099666767244,0,-0.0839232040744963,0,0,0,-0.0201501226836738,0,0,-0.0165596822049791,0
X600000.CH.EQUITY,0.530411518612954,0,0,0.0645521411267134,0,0.376527766098564,-0.261334699438855,0,0,0,0,0,0,-0.353294117734167,0,0,0.175162530657621,0,0,0,0.0460750293752475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063103914252006,0,0,0,0,0,0,-0.042608477684423,0,0.0278897548115339,0,0,0
X600015.CH.EQUITY,0,0,0.0121972437708673,0,0,0,-0.0343563510418966,0,0,0,0.191349100722157,0,0,0,0,0,0.0504163496872467,0,0,0,0.126633401368545,0,0.156944710516052,0.4165141332694,0,0,0,0,0,0,0,0,-0.00974175573209626,0,0,0,0,0,0,0,0,0,0,-0.0725028504051108,0,0,0,-0.0145119838199926,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0906233780555877,0.153547142576121,0,0,0.0707535597733871,0.392005523207426,0,0,0,0.0833865230765804,0,0,0.285896295697137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161986376481424,0.0880144613829049,0,0,0,0,0,0
X600036.CH.EQUITY,0.221462277590366,0.112672894073394,0.0871271033524994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0606650213747431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340998175914237,0.104223458104522,0,0.0618862512172923,0,0,0.00898255232826755,-0.0880284383128755,-0.0826838907394385,0
X600919.CH.EQUITY,0.610401294879384,0,0,0,0.103369168654623,0,0,0,0,0,0,0,0.121195133263043,0,0,0,0,0,0,0,0,0.104595112799741,0,0,0.0017792425379162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223581110450483,0,0,0,0,0.0719088166553291,0,0
X600926.CH.EQUITY,0,0.307388852075448,0,0,0,0,0.0217464828757599,0,0.122740356032118,0,0,0,0,0,0,0,0,0.34688316654848,0,0,0,0,0,0,-0.198072499067939,0,-0.00458529360603082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214301385832765,0,0,0,-0.140422912002785,0,0,0,0,0,0.0180697016212171,-0.0255971638786343,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.380505312068928,0,0,0,0,0,0,0.204194286109448,0.18589204014089,0,0,0,0,0.0362706232801409,0,0,0,0,0,0,0,0.0929619983174592,0,0,0,0,0,0,0,0,0,0,0.0050490000978207,0,0.0204717893500073,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0515088584337173,0,0,0,0,0.400714367363097,0,0,0.0729160664461351,0,0,0,0,0,0.0570570041511182,0,0,0,0,0,0.114694097949025,0.0184708912696405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128472988921235,0,0,0,0,0.0202629868064197,0.0158692200519332,0,0,0,0,0,0,0,-0.273097692090493,0,0
X601169.CH.EQUITY,0,0,0.0210270120106628,0.114233837755315,0.194973115311815,0.0297103688604789,0,0.0562745095246669,0,0.0659797786945515,0,0.0592746984069922,0.0735497343126146,0,0,0,0.149260476847079,0,0,0.107781720734291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561176611444462,0,0,0
X601229.CH.EQUITY,0,0,0,0.00465011557585685,0,0,0.0123935538642836,0.0573796953477651,0,0,0,0,0,0,0.159599957791808,0.373895822609533,0,0,0,0,0.237206112555172,0,0,0,0,0,0,0,0,0,0,0,0.107499030734603,0,0,0.0557586592066546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524649322122767
X601288.CH.EQUITY,0,0.0221917423436098,0,0,0.212114347423016,0,0,0,0,0,0,0,0,0,0.0714412802240916,0.0853166379310443,0,0,0,0.307010083080986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806450365476274,0,0,0,0,0,0,0,0,-0.0541867520231752,0
X601328.CH.EQUITY,0,0,0.104193374302302,0,0,0,0,0,0,0.124327490239315,0,0,-1.0842021724855e-19,0,0.516698294566935,0,0.0485573666016154,0,0,0,0,0,0,0,0,0,0,-0.0813346857657749,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114912124912678,0,0,0
X601398.CH.EQUITY,0.0700592287137305,0,0,0.099987238015739,0,0,0.134122890253938,0,0,0,0,0.236101229208683,0,0.177313766113966,0,0,0.156483538308823,0,0,0.0950246608324292,0,0,0.0990261422552154,0,0,0,0,0,0.0374788254718715,0,0,0,0,0,0,0,0,0,0,0,0.0113784747866001,0,0,0,0,-0.0112843460891278,0,0,0,0,0.019288888075393,0,0
X601577.CH.EQUITY,0.102496701643905,0,0,0,0,0,0,0,0,0.0469794801749307,0,0.113911281829619,0,0,0,0,0,0,0,0,0,0,0.340991541388846,0,0,0,-0.115486014953487,0,0,0,0.159499499285032,0,0,0,0,0.282180958037034,0,0,0,0.171344986541212,0,0,0,0,0,0,0.013538137388794,0,0,-0.0431785195883277,0.0182253163459334,0.248317378021926,0.0876436755326898
X601818.CH.EQUITY,0,0,0.0785206774241813,0.0152877371936432,0,0,0,0,0,0,0.0304996941893557,0,0.306994473125775,0.314107353922402,0,0,0,0,0,0,0.0149261661754878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437827022550769,0,0,0
