,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0372295757214759,0,0,0,0.150490583571888,0,0,0.0275594137840827,0,0,0,0,0,0,0.13320781387152,0,0,0,0,0,0,0,0,0.159640504177224,0,0,0,0.029095351310687,0,0,0,0.226673632357161,-0.0196432904779094,0,0,0,0,0,0,0.0664657335357199,0,0,0,0,0,0,0.100770744333597,-0.310812812482998,0,0,-0.144387610713801
X002142.CH.EQUITY,0.236488227042705,0,0,0,0,0.167216830452556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981690363556675,0.0781983024341288,0.0851505729183922,0,0.15592330379205,0,0.0266779496587183,0,0,-0.0225419465046008,-0.0316176887082869,0,0,0,0,0,0,0,0,0,0,0,-0.18766539380643,-0.139686380334923,-0.232119370487858
X600000.CH.EQUITY,0.0671001357123743,0,0,0,0,0.112987178026761,0,0,0,0,0.43160801443349,0,0.0361913951735759,0,0,0,0,0,0,0.209625695221389,0,0,0,0,0.0138717552564989,0,0,0,0,0.0493180276609781,0,0,-0.0524646844514516,0,-0.0110079554972928,0,0,0,0,0.112012944186358,0,0,0,0,0,0,0,0,0,0,0,0.119067730426451
X600015.CH.EQUITY,0,0,0,0,0.00988371350282142,0,0,0.0385874845548533,0,0,0,0,0.150072172236851,0.149619731733946,0,0.0732509779610358,0,0,0.0190299479792766,0,0,0.0117150298135494,0,0.0909851245475914,0,0.105923703461627,0.00312119475172123,0,0,0,0,0.276958512383736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0245757547801488,0.150776592348119,0,0.36277023638464,0,0,0,0,0,0,0,0,0,0.11388662543736,3.46944695195361e-18,0,0,0.365830237071185,0,0,0,0,0,0,0.0171406062585467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.274274350197746,0.132222154006142,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0278848688392976,0,0.0526834974598317,0,0,0,-2.16840434497101e-19,0,0.124640384120568,-0.00312180689318166,0,0,0,0.0634827544529949,0,0,0.137678529513876,0,0.137893249955574,0,0,0,0,0,0,0,0,0,0.106737489716875,0,0,0,0,0.00889585817967057,0.0166627057695963,0
X601166.CH.EQUITY,0,-6.93889390390723e-18,0,0.163514446034268,0,0.543937181733594,0,0,0,0,0,0.000757352724260087,0.0364756518414564,0,0,0.0404123726093434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11802055265318,0,0.10181669792918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0310292546973997,0.263512360054728,0.449746110216938,0,0,0.0804209766583458,0,0,0,0.160547922090231,0,0,0,0.140924462000861,0,0,0,0,0,-0.0690561258349306,0,0,0,0,0,0,0.0466043098268191,0,0.0197759862690594,0,0.052461696822477,0,0,0,0,0,0,-0.0371034303555793,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0397791969756362,0,0,0,0,0,0.23687061988403,0,0,0,0.15878839978346,0,0,0,0,0,-0.107432384755246,0,0,0.109218043012228,0,0,0.338539016047092,0,0,0,0,0,0,0.138278136791195,0,0,0,-0.126631566880392,0,0,0.0682689728534646,0,0,0,0,0,0,0,0,0,0,0.128858724578448,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.192334192689943,0,0,0.558815131723977,0,0,0.157013675837742,0,0,0,0.0307614603188976,0,0,0.216253667817915,0,0,0,0.011271485125261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497203491315156
