,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.229803444797724,0,0,0.125953338049601,0,0,0,0,0,0,0,0,0,0.0294925733858475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634845998357388,0,0.106463145881945,0.181820017586913,0,0,0,0.0164474471427158,0,0,0,0,1.38777878078145e-17,0,0,0.189901980310742,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.649081968891808,0,0,0.235232377520865,0,-0.278074299877639,0.0208446075895735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102125691849072,0.115901954245842,0,0,0,0,-6.93889390390723e-18,0,-0.124051540130626,0,0.251932944594063,0,0,0,0,-0.0820520887356398,0,0,0.159468292542871,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0503220524856348,0.00847697291436871,0.291709234386244,0.125697588526322,0,0.224138287612254,0,0,0,0,0.0343606340698754,0,0,0,0,0.08110970905009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.000318811415221925,0,0.109305942818918,0.181740843432524,0,0,0,0.210117452123221,0.124761545805931,0.00901212957462703,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593327084544016,0,0,0,0.376781890309883,0,0,0,0,0,0,0,0.0336403311390855
X600036.CH.EQUITY,0.0401904568968416,0.105913930969065,0,0,0,0,0,0,0.0455510227392248,0,0,0,0.0650159415636179,0,0,0,0,0.0314498082966489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188514690663251,0.0618042350604447,0.0149985397104511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159089219854721,0,0,0
X601166.CH.EQUITY,0.0397787039514855,0.061148060182372,0.406570879009082,0,0.0148287098368864,0,0,0,0.100141880202329,0,0,0,0.128386172856238,0,0,0.0274297616448597,-0.0016654305357666,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0873701973357947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0309837272066961,0.252082069627655,0,0,0,0,0,0,0,0,0,0.222427795572525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301249337834288,0,0,0,0,0,0,0,0,-0.0383024971278105,-0.000474889082042995,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.210325226730792,0,0,-0.174528727984344,0
X601229.CH.EQUITY,0,0.0584125797064312,0,0,0,0,0,0,0,0,0,0,0,0,0.138713991361178,0,0,0,-0.0505551396616987,0,0,0,0,0,0,0,0,0,0,0,0,0.112331972474476,0,0,0.132138831323377,0,0,-0.035596414854954,0,0,0,0,-0.0752778292585436,0,0,0,0,-0.238994801030785,0,0.430780076580081,0.0795065992916131,-0.117705058183888,0
X601288.CH.EQUITY,0,-0.018379742791468,0,0.123293497322851,0,0.141870466436433,0,-0.0872621623428534,0,0.25848309024685,0,0,0.471145114466476,0,0,0,0,0,0,-0.103216490941536,0,0,0,0,0,0,0,0.0251207776492412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141762777021969,0,0,0,-0.0414296700766719,0,0,0,0,0,0,-0.0889954101119068
X601328.CH.EQUITY,0,0,0.108578719807959,0,0,0,0,0,0,0,0,0,0.266459546765594,0,0.200062672259555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757200308254403,0.103438762040369,0,0.0409637741214799,0,0.199948790962758,0,0,0,0,0,0,0,0,0,0,-0.0171432985035947,0
