,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.132851465342152,0.125361913484639,0,0.111628190931313,0.125520843209691,0,0,0,0,0,0,0,0,0,0,0.0726082345595182,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.143560441296877,0,0.0242791048180408,0.0690009865213335,0,0,0.0433009642629959,0,0.033380026463881,0,4.33680868994202e-19,0,0,0,0,0.0184654119149686,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.181209625432293,0.816334395253607,0,0,0,0,-0.116759577214668,0,0,0,0,0,0,0,0,0,0.26943694482543,-0.129650861075604,0,0,0,0,0,0.113329652579739,0,0,0,0,0.078891639382587,0,0,0,0,0,0,0,0,0,0.135606066748129,0,-0.097746001845271,0,0,-0.0394637770857898,-0.159307830094384,0,0,0,-0.0806910351552254,-0.014400702303186
X600000.CH.EQUITY,0,0,0,0,0.168470411171987,0,0,0,0.145196168126119,0,0,0,0.175903637264423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267759068978752,0,0,0,0,-0.0139324378504615,0,0,0,0,0,0,0.0789590385342731,0,0.695189475339786,0,-0.122463500160947,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.163301914868593,0,0,0,0.154549699065878,0,0,0.0358890632226179,0.141369032409432,0,0,0,-8.67361737988404e-19,0,0,0,0.164829868460573,0,0,0,0.255113413206122,-0.180348869390052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114299886347251,0,0,0,0,0,0,0,0,0,0,0,0,0.00507222138144015,0
X600036.CH.EQUITY,0,0.141503587961941,0.116489695009791,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.394227724812543,0,0,0,0,0.184100939964646,0.0216195137323371,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110854640580736,0,0,0,0.0092906497734872,0,0,0,0,0,0,0,0,0,0,0.0278496538099124,0,0,0,0.0186809364014659,0,0
X601166.CH.EQUITY,0,0,0.00664204708436942,0.0595740906732958,0.203599815030286,0,0.490965624920841,0,0,0,0,0.0281009261168014,0,0.146166232866219,0,0.0491627645217961,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0112283329753804,0,0,0,0,0,0,0,0.0104688516185838,0,0,0,0,0,0,0,0,0.00533143425231259,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0271031257474383,-0.0248099953337755,0,0,0,0,0,0,0,0,0,0,0,0.805505832755286,0.0509634328757155,0,0,0,0,-0.0350557894142838,0,0.0753414362553042,0,0.0213708505537276,0,0,-0.0100257862239114,0,0,0,0.0303003530620648,0,0,0,0,0,0,0,0,0.1107139977047,0,0,0,0,0,0,-0.0238391743086522,0,0,0,-0.0100387293069148,0,-0.0376287226134563
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.990696362174482,0.0539029598012207,0,0,0,0,0,0,0.387659422521887,0,0,0,0,0,0,0,0,0,0,0.354280598307983,0,0,-0.127459456262181,0,0,0,-0.0515258293397063,0,-0.215335591396705,0,0,0,-0.401280973531676,0,0,0,0,-0.0188730169563959,0,0,0.0867432561368744,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0109273139902428,0.0384309873532079,0,0.880007711287961,0,0,0,0,0.0382707094649977,0,0,0,0,-0.0476042167937383,0,0,0,0,0,0,0,0,0,0,0.137673810780404,0,0,-0.0605707694719898,0,0,0.0273553160217681,-0.116410553514959,0,0,0,0,0,0,0,0,0,-0.0474325298821971,0,0
X601328.CH.EQUITY,0,0,0.044649095681432,0.414637726907764,0.045966517609933,0,0,0.25219880282311,0.0670067897346581,0,0,0,0,0.0211698538548892,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763108317040881,0,0,0,0,0,0,0,0,0,0,0
