,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.221310377470059,0,0,0.104643034444612,0,0,0,0,0,0,0,0.116709693375974,0,0,0,0,0.0248035319804264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120583982361714,0,0.08115139086499,0.0918455607958581,0,0,0,0,0,0,0,0.0810799900064778,0,0.0442604525697508,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.13191030829468,0.664229564537595,0,-0.104605326935719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794899274766878,0,0,0,0,0,0,0,0.190080444600033,0,0.0475808302760828,3.46944695195361e-18,-0.0277927980753053,0,0,0,0,0,0,0,0.0614452717006071,-0.128229987679761
X600000.CH.EQUITY,0,0,0,0,0.0856820876991253,0.484433153388884,0,0.0179349776331582,0.170681440965542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415348726877521,0,0,0,0,0.0451972301576462,0,0,0,0,0.0236727632722789,0,0.0189297423683871,-0.0153587212234993,0,0
X600016.CH.EQUITY,0,0.0555372994955158,0,0,0,0.196358730947834,0,0.0102123753102239,0.160831312642533,0,0.0573189423436698,0,0,0,0,0,0,-0.167855745942037,0,0,0.176461223480359,-0.419261695052845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168236642557354,0.0789748077070104,0,0,0.00725314804767019,0.217908210761066,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.43858460086398,0,0,0,0,0.0590282572225404,0.0739312412851572,0,0,0,0.300551414843342,0,0,0,0,0.021362698156081,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661070644585642,0,0,0.0658707991935042,0.0344745047749546,0,0
X601166.CH.EQUITY,0,0.0444429982870865,0.122474837956106,0.0475787293137996,0,0,0,0,0,0,0,3.46944695195361e-18,0.52058050611303,0.0828893821926184,0.0560128794398732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389289829228837,-0.0297983246406225,0,0.0123166774172982,0,0.012717686691564,0,0,0,0,0.0263111117006672,0,0,0.0684041793244513,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.90794864292912,0,0,0,0,0,0,0,0.257071852559508,0,0,0,0,0,0,0,0.00694193681649426,0,0,0.30578053956149,-0.343626096809606,0,0,0,0,0,0,0,0,-0.0939853949714334,0,0,0,-0.167427892470779,0,0,0,0,-0.15310024009519,0,0,0.127116929208124,0,0.125789267341984
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.910327935719161,0,0,0,0,0.0590591474493739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117240469289861,0,0,-0.066890549375649,0,0,0,-0.0933856467067293,0,-0.018016938231701,0,0,0,0,0,0,0,-0.0477352609865359,0,-0.00179226601299778
X601328.CH.EQUITY,0,0,0.0859515731909813,0.330066511359806,0,0,0.145241357524982,0.108679553653641,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489734230175818,0,0,0,0,0,0,0,0,0,0,0,0.0129438664222514,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.00432180147227954,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.843907893839678,0,0,0,0,0,-0.0628314543770013,0,0,-0.113664446676995,0,0,-0.345138490453203,0,0,0,0,0,-0.130602295355764,0,0,0,0,0,0,0,0,-0.0864982881369541,-0.129935230990621,0.0550098002797866,0,0,-0.121324162642918,0,0,0.586991718622918,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.113051463442349,0.0323726192888119,0,0,0.171433328211124,0.0506839325701997,0,0,0,0,0,0,0.119295007599028,0,0.0531610079581438,0,0,0,0,0,0,0,0.0557236248491692,0.026244161088816,-0.0126050082532987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934682628698529,0,0,0,0,0
