,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.162220276331757,0.01683720762952,0,0,0.196851678898307,0,0,0.0323181351192124,0,0,0,0.247524709152191,0,0,0.160767631775255,0,0,0,0,0,0,0,0,0,0,0,0.114901882139504,0,0,0,0.0959386486017084,0,0,0,0,0,0,0,0.018643540062738,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,-5.55111512312578e-17,0,0,0,0,0.472145136562834,0,0,0,0,0,0,0.155186034062276,0,0,-0.11697613098467,0.102252436884754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311010210373061,0,0.16188829939091,0,0,0,-0.191762953647461,0,0,-0.0905200905651456,0,0,0,0,0,0,0,0,0,0,-0.0698222297871464,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.344826291718724,0,0,0.376139422493726,0,0,0,0,0.0569151335664272,0,0,0,0,0.055148208704083,0.0650270388101425,0.108408252374981,0,0,0,0,0,0,0,0,0,0,0,0.039564856042236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.374263610938877,0,0,0,0,0.141582425587148,0,0,0,0,0,0.00811270653927723,0.116394613032144,0.212583777097399,0,0,0,0,0,0,0,0,0,0.00519923373347852,0,0.0255799353206325,0,0,0,0,0.0190954286088824,0,0,0,0,0,0,0.0304068105824959,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.107352396861432,0,0.00281951357659159,0,0.409795381736892,0,0,0,0,0.0607748240660876,0,0,0,0,0,0,0.00503467213654214,0,0,0,0,0.243484713476971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080167644489967,0,0,0,0,0
X600036.CH.EQUITY,0.195852022605911,0,0,0,0,0,0.409744093959335,0,0,0,0,0,0.0153258113010975,0,0,0,0,0,0,0,0.113980253401182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106723170762228,0,0,0,0.00232238899481239,0,0,0,0,0
X601166.CH.EQUITY,0.290641325495157,0,0,0.123410165925534,0,0.185180502246978,0,0.0279485976590695,0,0,0,0,0.26438095108519,0,0,0.00202885934630357,0,0,0,0.0624399084813324,0,0,0,0,0,0,0,0,0.00846362971588206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298256653628541,0,0,0,0
X601169.CH.EQUITY,0.0644046852331119,0,0.227657941951249,0.0582201750513759,0,0,0.00842052259565626,0,0.0603696835243841,0,0.0546865588355501,0.208922617603718,0,0,0,0,0,0,0,0,0,0,0.00783648050450443,0,0.123118946816234,0,0,0.0435134058544763,0,0,0,0,0.153593668435685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129936557010829
X601229.CH.EQUITY,0,0.0183631217745931,0,0,0,0,0.233194275821044,0.201779617671458,0,0,0,0,0,0.0143240853879928,0,0,0.0602222736032649,0,0,0,-0.0322964894287359,0,0,0,0,0.105949883617548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172821438559925,0,0,0,0,0,0.19315258185474,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0462177529211296,0,0,0.299794663677621,0,0.102312693439763,0.352290594532652,0,0,0,0.00569353431471878,0,0.00772280862199343,0.106429685510583,0,0,0,0,0,0,0,0.0250511819606029,0,0,0,0,0,0,0.0596839975030461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.712869113358,0,0.140661526698347,0,0,0,0.0967477383587449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0.0818580335128462,0,0.0838869757570154,0,0,0,0.274605406026795,0,0,0,0,0,0,0,0,0,0.0264687947698715,0,0,0,0,0,0,0.0342776452249996,0,0,0.106348518228923,0,0,0,0,0.267325137482908,0,0,0,0,0,0.0245780026884507,0,0,0.0899783515053242,0,0,0,0,0,0,0,-0.0136908010235252
X601818.CH.EQUITY,0.496319587748407,0,0,0.00115353933692294,0,0,6.93889390390723e-18,0,0,0.108511583536146,0.0745563357602159,0,0,0,0,0.23020122968547,0,0,0,0,0,0,0,-0.0406807675194134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153925884791745,0,0,0.134468108299571,0,0,0,0,0,0,0,0,-0.0333332412766263,0,0
X601939.CH.EQUITY,0,0.0437557217207366,0.422957229031309,0,0,0,0,0,0,0.268663278122434,0,0.0607765630901443,0,0,0.0503287428046185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660267399148221,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.195681463730332,0,0,0,0,0.223774602441241,0,0.0103366720495409,0,0,0,0,0,0,0,0,0.286720604505992,0,0.0548146726903417,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.168236123220242,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.294235458255875,0.14718302231222,-0.0707061004750451,0,0,0,0,0.208019681319155,0,0.0959905390834428,0,0.142011455962981,0,0,0,0,0,0,0,0,0,0,0,0.00250341093646351,0,0,-0.00164341843934528,0,0,0.230014755028188,0,0,0,0,0,0,0.0918561198423308,0,0,0,0.0326994010771753,0,-0.111151793738709,0,0,-0.122764955486178,0,0,0
X601658.CH.Equity,0,0,0,0.437980666805951,0,-0.35410460368326,0,0,0.594639994647388,0,0,0,0,0,0,0,0,0,0,0,-0.0371993842411933,0,0,0,0,0,0,0,0,0,0,0,-0.00194877272056347,0,0,0,-0.136170596767702,0,0.27980600884818,-0.04359619690953,0.117595081015463,0,0,0,-0.244759889531502,-0.0456463925249955,0,0,0,0,0,0.141774650400082
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469302705190288,0,0,0,0,0,0,0,0,0,0,0.0809476580358826,0,0,0,0,0,0.138898438894597,0,0,0,0,0,0,0,0,0.0506127937378724,0.13016776222366,0,0,0,1.73472347597681e-18,0,-0.0146458269261989
X2388.HK.EQUITY,0,0,0.0256221730872192,0,0,0,0,0,0,0.025806456533342,0,0,0,0,0,0,0,0.307605321479828,0,0.171509981072843,0,0.103277302869238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0621487895630366,0.0811812399144477,0.111043875460265,0.12515971146199,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749938838649958,0.0683120464089537,0,0.0352160661365071,0,0,0,0,0,0.0971302467591154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554008169259117,0,0,0,0.14493756080792,0,0,0,0,0
X2886.TT.EQUITY,0,-0.0741727290072407,0,0,0,0,-0.121974408063832,0,0,0,0,0.584872367299958,-0.410524931081353,0,0,0,0.105591402209917,0,0,0.163418361893848,0,0.269841150643378,0,0,0,-0.185664655514417,0,0,0,0.0817409217105732,0,0,0,0,0,0,0.125571485490225,0.2937840179776,0.0710384924433193,0,0,0,0,0,0,-0.281544358771987,0,0,0,0,0.0467165920586304,-0.0331506658387224
X2891.TT.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0,0,0.106709144565292,0,0,0,-0.149765599003959,0.584986381797864,0,0,0,0,0,0,0.567375494521297,0,0,0,0,0,0,0,-0.203127162054442,0,0,0,0,0,0,-0.0773796477604612,0,0,-0.0734172970550619,0,0.171783451281151,0,0,0,0,0,0,0,0,-0.0343475023910291,0,0.0430303166294097
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237261297714492,0,0,0,0,0,0,-0.0419849032107421,0,0,0,0.469010221937606,0.295965573741093,0,0.0511182169397879,0.020472284624633,0,0,0,0,0,0,0,0,0,0,0.171550982203193,0.028640784386096,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144794544130797,0,0.0734061230252075,0,0,0.48783847312351,0.155307562338024,0,0.0100014651890074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168706773237103,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955559207680699,0,0,0,0,0,0,0,0,0.246246876437106,0,0,0,0.0604724925871462,0,0.474985727758385,0,0,0,0,0,0,0,0,0,-0.00735564855306079,0,0,0,0,0.128215023179837,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0512429746697895,0,0,0,0,0,0,0.208512740500729,0,0.0763645011088215,0,0.103309275721137,0.454682976835955,0,0.0493423500241206,0,0,0.0386398453900176,0,0,0,0,0,0,0.0263066229130804,0,-0.0258661777986538,0,0,0,0,0,0,-0.00662920074551049,0,0,0.028337750597631
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103445992678279,0,0,0,0,0,0,0.169184134547282,0.438938611308435,0.128347103456573,0,0,0,0,0,0.1290242792058,0.0182604538375358,0,0.315491406860143,0,0,0,0.0450233895922911,0,0,0,0,0,0,0,0,0,0,0,-0.229137255598146,-0.0478043597056754
X601211.CH.EQUITY,0,0,0,0,0.3438753702112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205401084663949,0.0929454078776583,0,0.244933087569586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963800444219954,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0137181393314253,0.010917590942871,0,0,-1.38777878078145e-17,0,0.0335806911171826,0.125829365893875,0.0699212962687459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.12008373826145,0,0.332995625020715,0,0,0,0,0,0,0,0,0,0,0,0,0.234816551023663,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.0559315741145723,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.355719794853601,0.0764889488776911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144770990312088,0.0459661236882686,0.141806061490656,0,0,0,0.0105489510987863,0,6.93889390390723e-18,0.131943298293759,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.241286563728763,0.122615450889343,0,0,0,0,0,0,0,0,0,0.13176921947467,0,0,0,0.0316428580697162,0,0.0451868166611919,0,0,0,0.0893002267379703,0,0,0,0.048694567287873,0,-8.67361737988404e-19,0,0,0,0,0,0,0.184579513764486,0,0.0557397824783551,0,0,0,-0.0596682287944291,0,0.148664724594469,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.179958990080249,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19544030664479,0,0.141554649334473,0,0,0,0.393247362866937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0765701806469361,0,0.235787990976461,3.46944695195361e-18,0,0,0,0,0,0,0,0.0443418800489599,0,0,0,0,0,0,0,0,0,0.164334803782491,0,0.246597539496544,0,0,0,0,0,0.0335592633212968,0.0471408180505925,0,0.101442399357284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.326329421031096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727573124113893,0,0,0,0,0.243116078495805,0.145848529507623,0,0.018838541539567,0,0.231522212714351,0,0.0262075808867254,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0.133755362692448,0,0,0,0,0,0,0.0624074554711118,0.0886051403245477,0,0,0,0,0,0,0,0,0.17868611072162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0.22964246922419,0,0.0260098364694651,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170817905627698,0,0,0,0,0,0,0,0,0,0,0,0.3787033483104,0,0,0,0.0133265210784861,0,0,0,0,0,0,0,0,0,0,0,0,0.272655481706778,0,0.0714921965512101,0,0,0
X2881.TT.EQUITY,0,0.187645027011559,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0787910681437535,0.0712568699505058,0,0,0,0,0,0,0,0.00655688199582144,0.284080675132945,0,0,0,0.0514138870653272,0,0,0.112065669814057,0,0,0,0,0,0,0,0,0,0,0.115247836800643,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.31543119686509,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.170699951955121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074479470899748,0,0.137844238809783,0,0,0,0,0.017974938199339,0.0795188315339601,0,0,0,0,3.46944695195361e-18,0.192690912666037,0,0,0
X000002.CH.EQUITY,0.0022604044529917,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.149614190832212,0.0257903754163609,0,0,0,0,0,0,0,0,0,0,0,0,-0.152500041764736,0,0,0,0,0,0,0,0.0486222507670516,0,0,0,0,0,0.22178078003467,0.501585134049447,0,0.0133999844517948,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.392943535939284,0,0,0,0.00564048843019187,0,0,0,0,0,0,0,0.00495585725665183,0,0,0,0,0,0,0.151504280952852,0,0,0.0849114620350177,0,0,0,0,0,0.0337997182251215,0,0,0,0,0,0,0.226770595626088,0,0,0.0299013139877888,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0.0290581484509079,0,0,0,0,0,0.20092063346717,0,0,0,0.316824701493092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189352710773235,0.00234761255186716,0,0,0,0,0.0228986582531915,0,0,0,0.0903839918777578,0,0,0
X1109.HK.EQUITY,0,0,0,-0.342811252210549,0,0,0,0,0,0,0,0,0,0,0,0,-0.177614133378961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147889809073214,0,0,0,0,0,0.83533081607608,0,0.24259213976738,0,0,-0.092796749553229
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017625287053411,0,0,0.0630035319414538,0,0,0,0,0,0,0,0,0.0118918129169103,0,0.167651068232982,0,0,0.0752520097361341,0,0,0,0,0.147478548242216,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.511225536249649,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.11490220052559,0,0,0,0,0,0,0,0,0,0.15192412416581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210085638362573,0,0,0,0,0,0,0,0,0.363965082841309,0.0140197394218619,0,0.0115041649035094,0.0347696199587656,0.133672629811101,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429426613175224,3.46944695195361e-18,0.466515326775068,0,0,0.119688780863405,0,0,0,0,0,0,0,0.131862478227703,0,0,0,0,0,0,0,0,0,0,0,0.0852144104617662,0.0786340592011877,0.0115434035558548,0,0,0,0,0,0.108622700533386,0,-0.123683608847006
X1997.HK.EQUITY,0,0,0.0159856383873058,0,0,0,0,0,0,0,0,0,0,0.0452778610847215,0,0,0,0.0518734984191082,0,0,0,0.0450145952182463,0,0,0,0,-0.0518449293201769,0,0,0,0.0728806753333424,0,0,0,0,0,0,0.0931820337392212,0.0586178225822656,0,0,0,0.129692526349504,0.435117010381454,0,0,0,0.0389795424464297,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.117087427276807,0,0,0,0,0.0785879457790081,0.018280668737582,0,0,0,0,0.0574702350055151,0,0,0,0.0332345196142197,0.117019663451716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384558226211009,0,0.253519344667188,0,0,0,0.106555592936037,0,0.0642917721974443,0.107339045951099,0,0.0422508040085832,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.121264416330126,0,0,0,0,0,0,0,0.197928950783216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781462058490332,0,0.0400469705547567,0,0,0,0,0,0.135864051951055,0,0,0,0.150681708254456,0,0.0659313114645188,0.153242144913148,0.00174494588932341,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0615693364771454,0,0,0.0545523186635165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180002785180894,0,0,0,0,0,0,0.670213771264702,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248578572900658,0,0,0.0381698908544279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0307987802097266,0,0,0,0,0.100971033608546,0.545325332829199,0,0,0,0,0,-0.0642190751766676
MKRturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470900464600575,0.172101348286277,0,0,0,0,0,-0.417260597414436,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.123765813972725,0.014151221960392,0,0,0,0,0.0942496169538603,0,0,0,0
RealEstateDiff,0,0,0,0,0,-0.280434130356112,0,0,-0.0827156494383741,0,0,0,0,0,0,0,0.50389059795869,0,0,0,0,0,-0.502379858362748,0,0,0,-0.0250994754396598,0,0,0,0,0,0,-0.230618257008265,0.427359719778575,0,0.0947364960875925,0,0.014558186436987,0,0,0,0,0,0,0,0.170510428303938,0,0,0.231893986416628,0,0
