,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.229772726357532,0,0,0,0.228607473981749,0,0,0,0,0,0,0,0,0,0,0,0,0.0595456819102177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288605765932961,0,0,0.022418024045948,0,0.0421727399238062,0.0472771946847149,0,0,-0.0595850672532268
X002142.CH.EQUITY,0.0993776320259158,0,0,0,0,0.20871104044746,0.130273880796633,0,0,0.058478020129383,0,0,0.0401692516534218,0,0,0.14230914609812,0,0,0,0,0,0,0,0,0,0,-0.0708928125120347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0101850371723124,0,0,0.0176506984707647,0,0,0
X600000.CH.EQUITY,0,0,0,0.208344889960616,0.02915272984658,0.0927813504588119,0,0,0,0,0,0.100540990376215,0.0240834068830846,0.237804142472179,0,0,0.0557748806550152,0,0.0605002599302995,0,0,0,0,0,0,0,0.0594996329211743,0.106965876106394,0,0,0,0,0,0,0,0,0,0.0897064190133551,0,0,0.0304219849176128,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.220100431057996,0,0,0,0,0,0,0,0.18746858471307,0,0,0.106262142837123,0.0707762372510294,0,0,0,0.0289967671064627,0,0,0,0,0,0.416704465866609,0,0,0,0.0348789107078308,0.0433548642787594,0,0,-0.128424486537009,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103329968795692,0,0,0,-0.0902065720108545,-0.0628011951154052,0
X600016.CH.EQUITY,0,0,0.0358302926993951,0.224131318499703,0,0,0,0,0,0,0,0,0,0,0.126932420998744,0.0398666635216475,0,0.239485583668585,0,0,0.111779400563319,0,0,0.130695361134951,0,0,0,0,0,0,0.0414504167020466,0,0.028147260447388,0,0,0,0,0,0.12577365577634,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.198157618860841,0.414026107535091,0.0386893119635706,0,0,0,0,0,0,0.0128264051004022,0,0,0,0,0,0,0.0272245064517459,0,0,0,0,0.011921138423595,0,0,0,0,0.159835602520938,0,0,0,0.13590653894988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0431823306041395,0,0,0,0,0,0,0.0283198166520695,0,0,0,0,0.159409757491049,0.0608167404596204,0,0,0,0,0,0.158431163919473,0.0230478244311094,0.0341599212526645,0,0,0,0,0,0,0,-0.065522502024362,0,0,0,0,0,0,0,0,0,0.163413125172076,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.32809330345649,0,0,0,0.0248347527348725,0.185311598419117,0,0,0,0,0,0,0,0,0,0,0,0.0315091507463809,0,0.00401728130713754,-0.0238918371703907,0,0,0,0,0,0.0552502736866783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320828859320405,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.283131043347766,0.181496170827834,0,0.28318631989248,0,0,0,0,0,0,0,0,0,0.0091636845490737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424380504012201,0.0399490494326325,0.128262501451569,0,0,0,0,0,0,0.0914545938565911,-0.217910960453279,0
X601166.CH.EQUITY,0,0.0879057460199687,0,0,0,0.0939181308247936,0.00732698905936414,0,0.207856071411447,0,0,0,0.193585875108439,0,0,0,0,0,0,0.132961106957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250894387217954,0,0.0130938227404164,0
