,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.290728530874041,0,0,0.170807259819769,0.423988149925935,0,0,0,0,0,0,0,0,0.0142141267255471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14573812753039,0,0,0,0,0,0,0,-0.134446235883958,0,0,0,0,-0.00140375495331609,-0.0287855461211634,0,0,0,0.217813925496986
X002142.CH.EQUITY,0.241637511405719,0,0,0,0.0786667112660374,0.0444106700159328,0.0252777943587731,0,0,0,0.0297448611691627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201979681389358,0,0,0,0,0,-0.0598715962335059,0,0.212964125279369,0,0,0,0,-0.0212583572192847,0,0.0435804316345532,0,0.00473506326795678,0,0,0,0,0,0,0.015323622530033,0,-0.052727342312796,-0.0192728568699762
X600000.CH.EQUITY,-0.00528624345505042,0,0,0.109250213774479,0,0,0,0,0.33695417429934,0,0,0,0,0,0,0.0383694654732664,0,0,0.108337655323591,0,0.0773767380581223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139473954654456,0.0774288090338956,0,0.106312200969995,0,0,0,0,0,-2.16840434497101e-19,0,-0.0153579793205183,0
X600016.CH.EQUITY,0,0,0,0,0.129067406672204,0,0,0,0.318635192993077,0,0,0.152763508349145,0,0,-0.106578067057371,0,0.105848747687451,0,-0.0901003266476377,0,0,0,0,0,0,0,0,0.608527493032086,0,0,0.11404783581095,0,0,0,0,0,-0.0530595101564536,0,0,0,0,0,0,0,0,0,-0.0237039651982347,0,0,0,0,0
X600036.CH.EQUITY,0.145698806948493,0,0.16188588380736,0.399811678659715,0,0,0,0,0,0,0.0316951964902431,0,0,0,-0.0999545329427611,0,0,0.0624003976931163,0,0,0,0,0,0,0,0,0,0,0,-0.103508359160553,0,0,0,0,0,0.155474888212489,0,0,0.154765984998929,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.425038338837557,0,0,0,0.025978823559551,0,-0.03260324149144,0,0,0,0.330419128790144,0,0,0,0,-0.0683178682416609,0,0,0,0,0,-0.0827965805883838,0,0,-0.00903666763314502,0,0,0,0,-0.0785761877847704,0,0,0.110945552838766,-0.0569656590128135,0,0,0.00496847212840366,0,0,0,0.116990863393813,0,0,0,-0.109297909504681,0,0.00072362683423476,0,0.112681137492654,0,0,0
X601229.CH.EQUITY,0,0.162268376035411,0,0,0,0,0,0,0,0,0.573064797487717,0,0,0,0,0,0.117207557562857,0,0,0,0,0,0,0,0.127522108259438,0,-0.0276327176316719,0,0,0,0,0.0395766675476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0402748727504395,0,0,0,0,0,0,0,0.094766253458457,0,0.476668647026361,0.173830218338357,0.0436582482220334,0.0584670760945733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798210744375094,0,0,0,0,0,0,0.026111539991029,0,0,0,0,0,0,0,-0.00339895165924258,0,0,0,0.0996580691895695,0,0.0773493856861276,0
X601328.CH.EQUITY,0,0,0.331896071771375,0.0989993806027905,0,0,0,0,0,0,0,0,0.0543034872058156,0.0317461474515126,0.17373050212988,0,0,0,0,0,0,0,0,0,0,0,0.113174340104534,0,0,0,0,0,0,0,0.00239791909173995,0,0,0,0,0,0,0,0,0,0,0,0,0.143808134189649,0,0,0.050864492182988,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.222843122955315,0.372389316629004,0.254582830343284,0,0,0,0,0,0,0,0,0,0,0.0257056613931152,0,0,0,0,0,0,0,0,0.0285626198862928,0,0,0,0,0,0,0,0.0173435404160108,0,0,0,-0.0898789145956822,0,0.06081546503114,0.0729562243542864,0,0,0
