,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.00662275071665392,0,0,0,0,0.0390123173961986,0,0,0,0,0,0,0,0.143423828371245,0,0,0,0,0,0.0467592357193791,0,0,0,0,0,0.201588515000943,0,0,0.266358960418473,0,0,0,0,0,0,0,0,0,0,0,0,0.0338362671522068,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.133017237988039,0,0,0,0,0.0172772976691606,0,0,0.0420762503867378,0,0,0,0,0.230076910253036,0.0413613315403118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4603078859648,0,0.0638604137958206,0,0,0,0,-0.118710041241074,0.0375269889441754,0,0,-0.226805563924208,0,0,0,0,0,-0.0379786312821644,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.26459058218163,0.186310995952892,0,0,0,0.26924476820697,0,0,0,0,0,0,0,0,0,0,0,0,-0.279519280042126,0,0,0,0,-0.167013437083172,0,0,0,0,0,0,0,0,0,0,0,0.161363359086859,0,0,4.33680868994202e-19,0,0,0,0.136032554373253,0,0,0
X600015.CH.EQUITY,0,0,0.0986267911822162,0,0.0693293702757423,0,0,0.431550289642658,0.0287124851685961,0,0,0,0.0765576550140682,0,0,0.0996407520397235,-3.46944695195361e-18,0,0,0,0,0,0.186967763849152,0,0.0495635670286258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917747380405619,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0760888680336865,0.505926584300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205451804177659,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.137332125614479,0,0,0,0,-0.199813038642567,0,0,0.499275953559207,0,0.141977431831044,-0.0305940636030222,0.0242610513198647,0,0.0425816503362436,0,0,0,0,0,0,0,0,0,0,0.00495751015497838,0,0.426807524091818,0,0,0,-0.0261221449385512,0,0,0.0421268435610767,0,-0.147084743210391,0,0,0,0,0,0,0,0.288998735395117,0,0,0,0.190112336590057
X601166.CH.EQUITY,0,0,0.180281907700796,0,0,0,0,0,0,0.21848646354256,0,0.0539122028952721,0,0,-0.0631492345417497,0,0,0,0,0,0,0,0,0,0,-0.2491936563363,0,0,0,0,0,0,0,0.0696331295577354,0,0,0,0.125764843814761,0,0.203191693176306,0,0,0,0,0,0,0,0.104193741779292,0,-0.0817335941818741,-0.0845525214142721
X601169.CH.EQUITY,-0.0652636454187075,0,0,0.791121218135281,0,-0.119493231017726,0,0,0,0,0,0,0,0,0,0.0257401077846586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715976179370462,-0.0152873215063314,0,0,0,0,0.593639781262606,0,0,0,0,0.0426522919621369,0,0,0,0,0.046240622896618,0,0
X601229.CH.EQUITY,0,0.116767129338271,0,0,0,0,0,0,0,0,0,0.448037092113365,0,0,0,0.0300331550198474,0,0,-0.0119178806781901,0,0,0,0,0,0.368147277759935,0,0,0,0,0,-0.0200254150466866,0,0.104963535165198,0,0,0.142925550254145,0,0.0594228682479753,0,0,0,0,0,0,0,0,0,0,-0.0982310251177326,0,-0.0462511460806692
X601288.CH.EQUITY,0,0,0,0,0,0,0.686244086104494,0,0,0,0,0,0,0,0,0.00449866186479844,-0.271213475998423,0,0,0,0.162923772180166,0,0,0,0.225887243949982,0,0,-0.239646704506579,0,0,0,0,0,0,-0.235384362604308,0,0,0.0938844797620059,0,0,0,0,0,0.327412698438785,0,0,-0.44770744389739,0,0,0,0.486962377434325
