,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.339378288512211,0,0,0,0,0,0,-0.0633769016390142,0,0,0,0,0,0,0,0,0,0,0,-0.0787861881121807,0,0,0,0.0242908117455533,0,0,0,0,0,0,0,0.0144482025063541,0,0,0,0,0,0.374304175607956,0,0.0136672227483529,0,0,0,0,0,0.0792099062425387,0
X002142.CH.EQUITY,0.116201081698015,0,0,0,0,0.26985046316272,0,0.0273218626904406,0,0,0,0,0,0,0,0.0491132099011552,0,0,0,0,0,0.288683160511617,0,0,0,0,0,0,0,0,0.118567257579829,0,0,0,0,0,-0.0479085885450821,0.0854282233708906,0,0,0,0.192652019277439,0,0,0,0,0,0,-0.0345430075822121,-0.040576313207148,0,0.0258743087410548
X600000.CH.EQUITY,0,0,0,0,0.00770303221417389,0.0805546849658872,0,-0.0267596875187613,0,0,0,0,0,0,0,0,0.770838533158807,0,0,0,0,0,0.0384048401388544,0,-0.0791132383262843,0,0,0,0,0,0,-0.0317700025291012,0,0,0,0,0,0,0,0.108722865788565,0.109538228206387,0,0,0,0,0,0,0,-0.114575985173811,-0.0864672006720111,-0.0201615970434485,0
X600015.CH.EQUITY,0,0.210635399567726,0,0,0,0,0,0.0775077905336785,0,0,0.111248089096535,0,0,0,0,0,0.221626877533452,0,0,0,0.0649956091809799,0.0761990389175653,0,0,0,0,0,0,0,0,0,-0.143649563693542,0,0,0,0,0,0.0119082610626141,0.923591233267097,0,1.38777878078145e-17,0,0,-0.0137286948340856,0,0,0,0,0,0,0.0985670034229941,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0540048146149918,0,0,0,0.265193394744873,0,0,0.0749453252179864,0,0.188937440279483,0,0.123099337232717,0.00731422576632969,0,0,0,0,0,0.0164841770407889,0,0,0,0,0,0,0,0.245655291923617,0,0,0,0,0.126759185204063,0,0,0,0,0,0,0,0,0,0.0536798084522879,0,0
X600036.CH.EQUITY,0.501693525170254,0.0298179272558865,0,0,0,0,0,0,0,0,0,0,0,0.0144115406792154,0,0,0,0,0,0,0,0,0.0701216654942197,0,0,0.0994200435786391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123374156914517,0,0.144518427244518,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.162769670428564,-0.044228485694271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158787968865162,0,-0.224621301881578,0,0,0,0,0,0.0519393586468701,0,0,0,0.356050855753208,0,0,0,0,0,0.392569480370612,0,0.0228745518529456,0,0,0,0,0,-0.13868879765951,0.0871060923409487
X600926.CH.EQUITY,0,0.131500883490904,0,0,0,0,0,0,-0.108448143930784,0,0,0,0,0,0,0.228293974366883,0,0.434776848611816,0,0,0,0,-0.0442247790905345,0,0,0,3.46944695195361e-18,0,-0.133035150366973,0,-0.110267471365862,0.0431891412100106,0,0,-0.0344158657100664,0,0,0,0,0,0,0,0,0,0.10063919203059,0,0,-0.0139442463108128,0,0,-0.00788252501428337,0.126675210545362
X601009.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0.0357998926298754,0,0,0,0,0,0,0,0.0167777975767566,0,0.221969006916511,0.0215606028756813,0,0.0473046978674564,0.0478473973254328,0,0,0.00799440840559929,0,0.07408017326247,0,0,0,0,0.0710332638293484,0,0.0319246918171637,0,0,0,0.0939503127513235,0.0477327081987932,0.0682386882970039,0.289780105380562,0,0,0,0,0,0,0,0,0.0671174643273083,0,0
X601166.CH.EQUITY,0.0221723670487057,0,0.0695253714474893,0.018177457830672,-3.46944695195361e-18,0.127438887884283,0,0,0,0,0.0374586424588045,0,0,0,0,0.0524743163473786,0,0,0,0,0,0,0,0,0,0,0.0927726777163744,0,0,0,0,0,0,0.130723139355693,0.377086293775505,0,0.04626672149425,0,0,0,0,0,0,0,0,0.00881125843351023,0.0137563186428562,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0497308279426647,0.417898148446862,0,0.00233887849232626,0,0,0,0,0,0.106343082060482,0,0,0,0,0,0,0,0,0,0,0,0,0.0133271757732638,0.0539232979715261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345877872164805,0,-0.0440907555832251,-0.161775344278772,0,0,0.211051494754269
X601229.CH.EQUITY,0,0,0,0.0617797479741105,0,0,0,0,-0.0848595442486902,0,0,0,0,0,0.773884515669714,0.0784705387825605,0,0,0,0,0,-0.137744459469756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403105808997616,0,0,0.229655759824493,0,0,0,0,0,0.0513564073308043,0,0,0,0,0,0.136762211686954,0
X601288.CH.EQUITY,0,0,0,0,0.162093053290444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448010210556153,0,0,0.107787125998868,-0.0273943058922473,0.0042699081013405,0.203683863687173,0,0,0,0,0,0,0,0,0,0.0229150193301133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325603613542051,-0.0696269918321429,0
X601328.CH.EQUITY,0,0,0,0,0.215065713207112,0,0,0,0,0.158786021336786,0,0,0,0,0.0249540458172203,0.0942039339544258,0,0,0,0,0,0,0,0,0,0,-0.0184339533132654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733600970000041,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,1.07525304348824,0,0,0,0.0245641330421119,0,0.0229801661734521,0,0,0,0,0.0071415113976517,0,0,-0.080074622170287,-0.0435661973932478,0,0,0.0166940215095826,0,0,0,-0.014752677666526,-0.0359859725384819,0,0,0,0,-0.0809552099579695,0,0,0,0,0,0,-0.0765629300811573,0,0,0,-0.0830388027999613,0
X601577.CH.EQUITY,0.272783490712187,0,0,0,0,0,0.32337905864888,0.343513467601469,0,0,0,0.30701222514903,0,0.0615760338449613,0,0,0,0,0.0193673150714991,0,0,0,0,0,0,0,0,-0.0321692318182947,0,0,0,0,0,0,-0.271181826757917,0,0,0,0.0799653811049745,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,1.06219438785527,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112972137230792,0,0,0,0,-0.126511642243426,0,0.0668259000362812,0,0,0,0,0,0,-0.0993795508456005,0,0,0,0,0,0,0.0656026362371494,0
X601838.CH.EQUITY,0,0,0,0,0,0,0.236370630845276,0.125826142128012,0.142586597340838,0,0,0.259913327849474,0,0,0,0,0,0,0.167719043255778,0,0,0.118936670520048,0,0,-0.0899544414792825,0,0,0,0,0,0,-0.0768850598028563,0,0,0,0,0,0,0,0,0,0,0.0704860037210561,0,0.112828911909837,0,0,0,0,0,-0.148318073300868,0
X601939.CH.EQUITY,0,0,0,0.0371469709933036,0,0,0,0,0,0,0,0,0,0,0,0,0.0160427224023233,0.0763492562453382,0,0.194564660264493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261727338002423,-0.124386045213738,0.511918750586623,0,0,0,-0.162826127549241,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.356507357868531,0.0463924402368115,0,0,0,0,0,0,0.185738967323847,0.0547131019085349,0,0,0,0,0,0,0,0.0727977031027745,0.100253074395224,0,0,0,0.0827795821747501,0,0,0.0443159615961944,0,0,0,0,0.026716072317941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.108090845320451,0,0,0,0,0,0,0,0.063826934275326,0,0.119983886596954,0,0,0,0,0,0,0.0776652144432781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376402082361185,0,0,0,0,0,0,0,0.00680865400663067,0,-0.0405578437008164,0
X601658.CH.Equity,0.019944419345823,0,0,0,0,0,0,0,0.103556310445759,0.408925151475484,0,0,0,0,0,0,0,0,0,0,0,0,0.0398312510069727,0,0,0,-0.012366873200823,-0.030650480311298,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.102879345994463,0,0,0,0,-0.223419276110603,0,0,0,-0.0555638833657283,0.182677442742731,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0998331939393081,0,0,0,0,0,0,0,0,0.421688569850337,0,0.128344894649563,0,0,0,0,0,0.074363285457363,0,0,0,0,0,0,0,0.0856300337468142,0,0,0,0,0.791910075251738,0,-0.22544631029947,0,-0.0519095846882214,0,0,0,0.308090461435213,0.170541899882185,0,0
X601077.CH.Equity,0,0,0,0,0.326496718692771,0,0,0,0.134609943187556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459626865613868,0,0,0,0,0,0,0.0203396299730762,0,0.039660543980314,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.105682026420575,0,0,0.189433237508713,-0.233102613429998,0,0,-0.0213822675590252,0,0.063806055340013,0,0,-0.109915632016538,0,0,0,0,0.102406524719351,0,-0.040950360631141,0,0,0.0759497570553783,0.370100112106328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130102066234896,0,0,-0.0349412112602568,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.17469903369858,0,0,-0.112555883972186,0,0,0,0,0,0,0.0118079035589278,0,0,-0.0187551597488068,0,0.207463247572676,0,0,0,0,0.45635698870407,0,0,0,0,0,0,0,-0.0334441583080046,0,0,0,0.355015540113285,0,0,0.0294432440938213,0,0,0,0,0.093496195108536,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0500523263603773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210838697951614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917088755673192,0,0,0,0,0.140033561367769,0,0,0.27395672300634,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,-0.0605381724064518,-0.00064807517259395,0,0,0,0.108456118725818,0,0,-0.0782153038943414,0,0.0495826248168677,0,0,0,0,0,0,0,0,0,0,0.339350288195198,0.396178727045024,0,0.121156840031351,0.417747669974611,0,0,0,0,0,0,0.170167124875707,0,0,0,0,0,0,0,0.00384271027627694,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.0120814605821649,0,0,0,0,-0.0733242317892909,0,-0.107173349168183,0,0.0311587566083977,0,0,0,0,4.33680868994202e-19,0,0,-0.0319233845488136,0,0,0.77032634517452,0,0,0,0,0,0,-0.0742891516745969,0.0473085425644347,0.0341256962564046,0,0,0,0,-0.263376657329258,0,0,0,0,0,0.12596216130073,0,0,0,-0.0275754366157104
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127803376115736,0,-0.0306886729997581,0.384244657377939,0,0,0,0,0.246036178160632,0,0,0,0,0,0,0,0,0,0,0,0.0667057122729802,0,0,0,0,0,0,-0.369319785587258
X2891.TT.EQUITY,0,0.141356038221554,0,0,0,0,0.0538444253869098,0,0,0,0,0,0,0,0,0.0125454145692157,-0.201909414577562,0.135577447343186,0,0,0,0,0,0,0,-0.0499359659841693,0,0,0.399600742269383,0,0,0,0.143883725450244,0,0,0,0,0,0,0,0,0,0,0,0,0.310339797951482,0,0.322703907875767,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880797969492958,0,0,-0.215051949431677,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.332875398333515,0,0.0481922765167314,0.0423487721265304,0,0,0,0,0,0,0,0.115060582296958,0.0932361571695803,0,0,0.137519042065079,0.254836859357412,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719742712037579,0,0,0,-0.00476557821773747,0,0,0,0.0263699037763677,0,0,0,-0.0411977564742107,0,0,0.0328622980538728,0.213901886436764,0,0,0,0.0145387711950534,0,0,0,0.732058388799572,0,0,0,0,0,0,-0.265909744519582,0,0,0,0,0,0
X600030.CH.EQUITY,0.0648092803645519,0,0,0,0,0.353732790262702,0,0,0,0,-0.0735542178183638,0,0,0,-0.0910299560406639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194917043989584,0.29205563339379,0.203571191754174,0,0,-3.46944695195361e-18,0,0,0.0212621405039031,0,0.134066051464897,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.126115204114532,0,0,0,0,0,0.062337427477613,0.0313193924842727,0,0,0,0,0,0,0,0,0,0,0.00981186455219882,0,0,0,0,0,0,0,0,0,0,0,0,0.0862907714928978,0,0.105839756399979,0,0.127656555149659,0,0,0.141082354332927,0,0,0,0,0,0,0,0,-0.0214962015094027,-0.0353322760996663,0
X600999.CH.EQUITY,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333704572418369,0,0,0,0,0,0,0,0.199641976110604,0,0.0701397310116447,0.0052564893088851,0,0,0,0,0,0,-0.0257856783636254,0.653200104958802,0,0,0,0.0168676740521566,0,0,0,0,0,0,0,0,0,0,0,0,0.0350400401794045,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.351866977285846,0,-0.0511290768730092,0,0,-0.175933767121243,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.151971721639307,0,0,0,0,0,0,0,0.725088825875159,0,-0.0633817601429094,0,0,0,0,0,0,0.0874760795524236,-0.178407280035098,0,0,0,0,0,-0.165961198962298,-0.233194190785781,0
X601688.CH.EQUITY,0,0.302230232011655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102665057994964,0,0,0,-0.114074156283373,0,0,-0.0410021435182126,-0.134546311287608,0,0,0,0,0.00655335983517799,0,0.00449345677009569,0.0808988431206177,0,0.124645687800023,0,0,0,0,0.259598335455107,0,0,0,0,0,0,0,0.0456852615507086,0.415021802590479,0
X2885.TT.EQUITY,0,0,0,0.646537340523534,0,0,0,-0.0548753919144781,0,0,0,0,-0.0698532983119459,0.000657661565380437,0,0,0.00489371743126941,0,0,0,0,-0.158742470073894,0,0,0.226054803194671,0.0751542957660685,0,-0.104628135688239,0,0,0,-0.0433647568972414,0.595804162404997,-0.0917351814078922,0,0,0,0,0,0,0,0,0,0,-0.212655964242336,0,0,0,0,0,0,0
