,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.231549057709378,0,0,0.00426462116177536,0,0,0,0,0,0,1.38777878078145e-17,0.134139358947246,0.238517073938666,0,0,0,0.0429746139628987,0,0,0,-0.0127257942874645,0,0,0,0,0,0,0,0,0,-0.0190083741772407,0.171047284227788,0,0,0.138516131372165,0,0,0,0,0,0,0,0,0,0.0314623694518446,0,0,0,0,0.0908402100140902,0
X002142.CH.EQUITY,0,0,0,0.18695509274453,0.355407567519023,0,0,0,0,0,0,0,0,0,0,0.0457402567322882,0,0,0,0,0,0,0,0,0,0,0,-0.0756432782722985,0,0,0,0.0423381412607528,0,0,0.195958854267884,0,0.149517402900051,0,0,0.000970666840122119,0,0,0,0,0,0,0,0,0,0,-0.175902869739999,0
X600000.CH.EQUITY,0,0,0,0,0.0785267099776551,0.567406304909216,0,0,0,0,0,0,0.0788552547991923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452072349348406,0.00120425457449731,0,0,0
X600016.CH.EQUITY,0,0.0898503628490773,0,0,0,0.051974206213367,0,0,0,0,0,0.125163025787695,0,0,0,0,0,-0.13154698851628,0,0.750937312522827,-1.15012819253699,0,0,0,0,0,0,0,0,0,0,0.00642400890976475,0,0,0,0,0,3.3881317890172e-21,-0.0368809888412205,0,0,0.00859648404718568,0.0430918369922071,0,0,0.0881173035676754,0.21828758226205,0,0,0,0,0
X600036.CH.EQUITY,0,0.245314023510389,0.123278376775159,0,0,0,0,0.0528021388446207,0,0,0,0.385342345976222,0,0,0,0.0151452572109889,0.0487712052938555,0.0640197229936017,0,0,0,-0.0210104207281598,0,0,0,0,0,0,0,0,-0.0687210680676033,-0.0550865587131612,0,0,0,0.018112747458164,0,0.0933880874349061,0,0,0,0,0,0,0,0,0,0,0,0.0562275374195827,0.0821893856629827,0
X601166.CH.EQUITY,0.0531598658240924,0,0.463478667231662,0.0400024707097744,0,0,0,0.0708404753239732,0,0,0,0,0,0.0792307514322466,0.00384914973375693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324533669349354,0,0.160989503735316,0.00234067731591083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334434298345374,0
X601229.CH.EQUITY,0,0.134134244892773,0,0,0,0,0,0.0136167697965782,0,0,0,0.391096497688337,0,0,0,0,0,0.139987735880945,0,0,0,0,0,0,0,0,0,0,-0.123835024479867,0,0,-0.119906496605102,0,0,0,0,-0.5195992081728,0,0,0.1885248353684,0,0,0,0,0,0.0339694931264382,0,-0.0320081584638856,0,0,1.73472347597681e-18,0
X601288.CH.EQUITY,-0.00452635565418295,-0.00677104712744072,0,0,0,0,0,0,0.274653746792969,0,0,0.751599346628168,0,0,0,0,0.0437880102523819,0,0,0,0,0,-0.0484884370431643,0,-0.0505176244221921,0,0,0,0,0,-0.0287368756799759,0,0,0.133069300984886,0,0,-0.02479751341485,0,0,0.0166896795600828,-0.107127261243561,0,-0.0941323787404802,0,0,0,0,0,0,0,-0.0152296162909602,-0.0101975392386115
X601328.CH.EQUITY,0,0,0.0172070720505562,0,0,0,-1.73472347597681e-18,0.252992688270391,0,0.391083341066085,0,0,0,0,0,0,0.0298071572629752,0,0.00603584950531454,0,0,0,0.1124582635374,0,0.0259496278017272,0,0.061052173992747,0,-0.0154959802330153,0.0239239664998337,0,0,0,0,0,0,0,0,0,0,0,0.0278443210735662,0,0,0,0,0,0,0,0,0,0.0362492013548161
X601398.CH.EQUITY,0,0.280287189654728,0,0,0.0334483000617592,0,0,0.152871520920237,0,0,0,0,0,0.216218951786209,0,0,0,0,0,0,0,-0.122109898729818,0,0,-0.169336239012462,0,0,0,-0.123646202708564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527563048558066,0,0,0,0,0,0.0596453440146321,0,0.0065850943633413,0
