,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.155103586382549,0,0,0,0,0,0,0,0,0.0110202857794607,0,0,0,0.151682450111524,0,0,0,0,0,0,0,0,0,0,0,0.0760320831255399,0,0,0,0.35319257780087,0,0,0,0,0,0,0.0855133724651302,0.125959673450314,0,0,0,0.0264776953093355,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384701424794944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00728819997260132,0.167180056216324,0.029266433219819,0,0,0,0,0,0,0.177432846597811,0,0.0504370475168217,0,0
X600000.CH.EQUITY,0,0,0,0,0.200546435196933,0,0,0,0.134822160598035,0,0.270671359975084,0,0,0,0,0.231969657249326,0,0,0,0,0,0.12256777342585,0,0,0,0,0,0,-5.42101086242752e-20,0.00687285766527834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0.308193043969868,0.0384217445124425,0,0,-2.77555756156289e-17,0.247645458446655,0,0.114572277243818,0,0,0,0,0,-0.0688840207362479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325099409003758,0,0,0,0,0.00173877461687615,0.00401208791212671,0.0931302197480896
X600016.CH.EQUITY,0,0,0.254843290208692,0.0100535890513094,0,0,0,0.136920702522911,0.181337685974565,0.10302963664355,0.141280087097926,0,0.096377489200295,0.0125866645444713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526856901887733,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0876378042043958,0,0,0,0,0.371415305698398,0,0,0,0,0,0,0,0,0,0,0.0355281764039263,0.0245496253593315,0,0.279390810034743,0,0,0.0546181736472303,0,0,0,0.124142617726221,0,0.0130979410662018,0,0.0350771605655424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0899465199941058,0,0,0.118482069105035,0.0563637264559755,0.284848209184288,0,0.0552130862367499,0,0,0.0764582305105422,0.0282687249939826,0.163561879227377,0.0612124304428454,0,0,0,0,0,0,0.0335548234521698,0,0,0,0.0182513783641444,0,0,0,0.0283401614096371,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00188165635197925,0,0
X601169.CH.EQUITY,0,0.0406281917240644,0.0286293053433013,0.404054331965283,0.152265353853373,0,0,0,0,0,0,0,0,0,0,0.0604644270209393,0.0158995895777558,0,0,0,0,0,0,0,0,0.21767396646432,0,0,0,0,0,0,0,0.0170971996030206,0,0,0,0,0,0,0.0739765982232668,0,0,0,0,0,0,0,0,0,0.027586190764328,0
X601229.CH.EQUITY,0,0.0718646793541139,0.394300311899242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15440951206487,0.112683123385566,0,0.112983413757803,0,0,0,0.000518860151571389,0,0,0.0252395740746491,0,0,0,0,0,0,0,0,0.106074256052825,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0123462452042263,0,0,0,0,0,0.073447402245375,0,0,0.313600802273,0,0.137926720953635,0.131972129230516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171810919894202,0.0367675043363712,0,0,0.160681519278633,0,0,0,0,0,0.0999961980050809,0,0,0,0,0,0,0,0,0,0,0,0,0
