,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.337047900543881,0.0851836120823894,0.13366128542588,0,0.114304400137613,0,0.238512443982403,0,0,0,0,0,0,0,0.0217350249959518,0,0,-0.0245678315306927,0,0,0,0,0,0,0,0,0,0,0,0.0499374143652798,0,0,0,0,0.188618702991828,0,0,0,0,0,0,0,-0.0965017560651228,0,0,0,0,0,0,0.104484924345253,0.0174969578868186
X002142.CH.EQUITY,0,0,0,0,0,0.171448003299305,0,0.370240628191176,0,0.0741673958595487,0,0,-0.237230182787657,0,0,0,0,-0.177441118078529,0.294977700912243,0,0,0,0,0,0,0.0397306761134259,0,0,0,0,0,0,0,0.0771873896721609,0,0,0,0,0,0,0,0,0.0356451243779111,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.163695530211112,0,0.105134588967226,0.213436299279491,0,0,0,0,-0.0134514672811783,0,0,0,0,0,0,0.322102559602756,0,0,-0.0113513272803466,-0.0578606557009459,0,0,0,0,0,0.10957934428127,0,0.178113265162133,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,-0.0256536162120017,0
X600015.CH.EQUITY,0.208502787598263,0,0,0,0,0,0,0,0,0,0.212124224231076,0.0568542655392277,0,0.107429172282775,0,0,0.0174927501727948,0.177692548836078,-0.0693421287977964,0,0,0.0855457670381596,0,0,0,0,-0.0567365600262087,0,0,0,0,0,0,0,0,0,-0.0641182017507661,0,0,0,0,0,-0.013965102376507,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.278732654323022,0.438424888896093,0,0,0,0,0,0,0,-0.365895230869083,0,0,-0.17067123145183,0,0,0,0,-0.00460091489031303,-0.280356590070052,0,0.290732763816677,-0.131557036621507,0,0.621190058294259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276041991473603,0,0,0,0,0.00596228149012823,-0.249080295175569,-0.0138091656768085,0,0,0,0.26308113181345,0,0.0360654796327809
X600036.CH.EQUITY,0,0.165455296619085,0.0541175922324788,0,0,0,0,0,2.16840434497101e-19,0.197834585888765,0,0,0,0,0,0,0.246072412140664,0,0,0,0,0,0,0,6.93889390390723e-18,0.0685043551149673,0,0,0,0,0,0,0,0,0.0600510858212795,0,0,0,0,0,0,0.0626658075609762,0,0,0.174618708844014,0,0,0,0,0,0.00105150105873262,0
X600919.CH.EQUITY,0,0,0,0,0,0.0135369626656228,0,0.242543847552854,0.055630567842662,0,0.060578988259971,0.133476080837819,0,0,0,0,0,0,0.0797426507318285,0,0.133916902641266,0,0,0,0,0,-0.110284618342741,0,0,0,0,0,0,0,0,-0.0140352788670712,0,0,0,0,0,0,0,0.057460081123243,0,0,0,0,0,0,-0.0165547171681799,0
X600926.CH.EQUITY,0.186595518977301,0.244225208196317,0,0,0,0,0.0820765001250623,0,0,0,-0.0959891940287815,0,0,0,0,0.375080084893744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046009350923881,0,-0.114287743408296,0,0,0,-0.0610632634289243,-0.00888379671947148
X601009.CH.EQUITY,0,0.156774864567031,0,0,0,0,0,0,0,0.00883414009156194,0,0.233494508897118,0,0.0111007348334907,0,0,0,0,0,0,0.325692185561399,0,0.142789095569221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499185293897141,0,0,0,0,1.73472347597681e-18,0,0.0711970484043908,0,0,0,-0.0766721526228742,0,-0.141856427932195,0,-0.0080391714739436
X601166.CH.EQUITY,0.235675338093837,0,0,0,0,0.634413530563443,0,0,0,0,3.46944695195361e-18,0.195752718234596,0,0,0,0,0,0,0,0,0,0,0.0156299357189922,0,0,0,0,-0.0941398312396723,0,0,0,0,0,0,0,0,-0.135812394382746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501994781170569
