,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.312802779342529,0,0,0.248147844058203,0,0,0,0.196240761227392,0,0.000796119252850167,0,0,-0.0278590001129501,0.102124157018193,0,0,-0.00611051540611004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197249294801153,0,0.0646781943297117,0,0,0,0.102057809598199,0,0,-0.200796393610105,0,0,0,0,0,0,0,-0.0735057624849716,8.67361737988404e-19,0
X002142.CH.EQUITY,0,0,0,0,0,0.217417889696288,0,0.26216554412704,-6.93889390390723e-18,0.0355598994516174,-0.0761299980224553,0.0569202207151954,0,0,0,0,0,-0.321912725023328,0,0,0,0.0542958477060696,0,-0.129251374495523,0,0,-0.0502578002718158,0,0,0,0,0,0,0,0.135118437328254,0,0,0,0,0,0,0,0,0.137876121244465,0,0,0,0,0.228604419160167,0,0,0
X600000.CH.EQUITY,0.073458467329613,0.169649594928648,0,0,0.161882627349397,0,0,0,0,0.0778289253330201,0.0156892628760042,0,0,0,0,0.173855596455513,0,0,0,0,0.0447694426280599,0,0,0,0,0,0.0377018870655659,0,0,0,0,0,0,0,0,0,0,0,0.0750528672363206,0,0,0,0,0,0,0,0,0,0,0,-0.207736985498149,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.120384166086046,0,0,0,0,0,0,0,0,0.0784431540786719,0,0,0,0,0.273501599672292,0,0,0.12153271403131,0.0558339736653164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102233692009371,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.115515678296994,0.44829857060929,0,0,0.147557461006545,0,0.0965158193597667,0,0,0.105877291634678,0,8.67361737988404e-19,0,0,0.0721258156831178,0,0,0.0720583686016603,0,-0.0267327576954859,0,0,0,0,-0.0251288899470997,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548341404646603,0,0,0,0,0.0126965972299191
X600036.CH.EQUITY,0.0713024833378586,0,0,0,0,0,0,0,0.0848103725691779,0.326354816169237,0.226937954220872,0.145283625165224,0,0,0,0,0,0.0506985004576957,0,0,0,0,0,-0.0615344065481681,0,0.135311016675197,0,0,0,0,0,0,0,0,0.00621815924637004,0,0,0,0.0686274570930888,0,0,0,0.0775282488129224,0.0314293368473085,0,0,0,0,0,0.00732011017045334,0,-0.00191968277748536
X600919.CH.EQUITY,0,0,0,0,-0.0805845474345637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237958580543235,0,0.4720697060028,0,0.257083914620079,0,0,0,0,0,0.0657267124290462,0,0.177717882065621,0.228064976572986,0.000207694687774099,0,0,0,0,0,0,0.0300040625389492,0,0,0,-0.0494246904982942,0,0,-0.18997529069633,0,0,0,0,-0.0077714137558135
X600926.CH.EQUITY,0,0.13148863560968,0.0465658526050497,-0.0547028506435233,0,0,0,0,0,0.614378237395457,0,0,0,0,-0.230858176674747,0,0,0.0901538147438306,0,0,0,0,0.0157442001103104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.113391737016607,0.0682419998238731,0,0.142863110583185,0,0.0590317032652193,0.00924155106167386,0,0,0.044913338365549,0,0.222056590132422,0,0,0,0,0,0,0,0,0.0389665880592435,0,0,0,0,-0.0362209115129703,0,0,-0.0100388401272691,0,0,0.0715867021142648,0,0,0,0,0,0,0,0,0,0,0.1708933072821,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.403975066329447,0,0,0,0.015214292894981,0.243026122686144,-0.00410052621216418,0.270738916799349,0,0,0,-0.0675732803563639,0,0,0,0,0,0,0,0,0,0,0.0246411216264677,0,0,0.0335423585463519,-0.151970928603202,0.135325541719282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151330624870321,0.00860561984651251,0,0,-0.0219133613153467
