,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.163245330008304,0.118045661654239,0,0.0595975345175729,0.0835982579377094,0,0,0,0,0,0.105522639958835,0,0,0,0,0,0,0,0,0,0.0175376380801311,0,0,0,0.0234299072864606,0,0,0,0,0,0.122184535978218,0,0,0.146414202536781,0,0,0.0491593533470317,0,0.0429104630299226,0,0,0,0,0,0.000491618265804579,0,-0.0183549819115781,0,0.0832362002591769,0,0
X002142.CH.EQUITY,0.197980019720539,0,0,0.136230817397981,0.417222397573911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245906089575836,0,0,0.0803510004090664,0,0,0,0,0,0,0.038551972270419,0.174615376273251,0,0,0.399604780860414,0,0.0108778867394281,0,0,0,0,0,0,0,0,0,0,0,-0.124197255770676,0,0,-3.46944695195361e-18,0
X600000.CH.EQUITY,0,0,0,0,0.332267545583027,0,0,0,0,0,0,0,0.319401675435959,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596647871,0,0,-0.0858229720521473,0,-0.00698259621236657,0,0,0,0,0,0,0.0882910079894903,0,0.678157195873412,0,-0.093084458896058,0,0,0,0,-0.167645426004033,0,0,0,0,0
X600016.CH.EQUITY,0,0.234686443730977,0,0,0,0.091764077161159,0,0,0.01758055364937,0.124064480912115,0.086622784117311,0.0125971228458642,0,0,0,0,0,0.0966870625489545,-0.0627560886037522,0,0.263625080469642,-0.164903973962862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997298858461362,0,0,-6.93889390390723e-18,0,0,0,0.104736743848193,0,0,0,0,0.0082598705961444,0,0
X600036.CH.EQUITY,0,0.275419855551863,0.146512646126906,0,0,0,0,0.0257727736353297,0,0,0,0,0.366764298372123,0,0,0,0,0.0968686871282907,0.046338914161212,0,0,0,0,0,0,0,0,0,0,0,-0.00593304501083921,0,0,0,0.00358551956097793,0,0,0,0,0,0,0,0,0,0,0.0477366996697171,0,0,0,0,0.0429571065495746,0
X601166.CH.EQUITY,0,0,0.0293316497109313,0.0720333205492068,0.107735926123268,0,0.415259851616716,0,0,0,0,0.120222483583122,6.93889390390723e-18,0.215914951389931,0,0.0529044492449989,0,0,0,0,0,0,0,0,0,0.00788454211152521,0,0,0,-0.0152742020608348,0,0,0,0.038026589373661,0,0,0,0,0,0,0,0,0,0.00747535432831637,0,0,0,0.0102831913126831,0,0,0,0
X601169.CH.EQUITY,0,-0.0643310026912609,0,0,0,0,0,0,0,0.00939802513201064,0,0,0,0.793687855072355,0.0571620441896846,0,0,0,0,0,0.0485279821915582,0,0.0396211961571079,0,0,-0.0145746453480157,0,0,0,0,0,0,0,0,0,0,0,0,0.0702035391843727,0.0105863806654603,0,0,0,0,0,0,0,0,0,0,0,-0.0240995389284132
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.933001323198983,0,0,0,0,0,0,0,0.32786362935002,0,0,0,0,0,0,0,0,0,0.106991676875475,0,0,0,0,0,0,0,0,-0.039441916073506,0,0,0,0,-0.0352433857414914,0,0,0,0,-0.21683173546844,0,0,0.0182891422496802,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0306371423111334,0.0766998814119591,0.919620769053542,0,0,0,0.0481363687929897,0,0,0,0,-0.00397825524186901,0,0,0,0,0,0,0,0,0,0,0.0400243719211673,0,0,-0.0374515187669825,0,0,0,-0.076468149214959,0,-0.0662257258458607,0,0,0,0,0,0,0,0,-0.0486473692037425,-0.0280875385889636
X601328.CH.EQUITY,0,0,0.0290767588317118,0.37286856580926,0.112949327042121,0,0,0.247027309246264,0.0462935969717125,0,0,0,0,0.0205436234605089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
