,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.403034224000469,0,0,0,0,0,0,0.0856221360781735,0,0,0,0,0,0.0880174707180087,0,0,0,0,0,0,0,0.0295672647450379,0,0,0,0.095442200303185,0,0,0.0110799915761413,0,0,0,0,0.320752525272316,0,0,0,0.0158005178474983,0,-0.235550051138686,0,0.0389661290151292,0,0,0,0,0,0,0,-0.0246673132695222
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.00757613644491672,0.0514263924060833,-0.0318662708031008,0,0,0,0.275069995829991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739153155562582,0,0,0,0,0,0,-0.0816115512582846,0.0377382857881874,0,0,-0.129771569624946,0,0,0,0,0,-0.0586501252891327,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.567622117576862,0,0,0,0,0,0.00144281233189249,0,0,0,0,0,0,0,0,0,-0.139435571780668,0,-0.0215893331939566,0,0,0,0,0,0,0,0,0,0,0,0,-0.31196794810202,0,0,0.0395364550901993,0.249499977411189,0.117940151015531,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0916991611961683,0,0,0,0,0,0,0.456928868113071,0,0,0,0,0.0896570467020781,0,0.154462315113444,0,0,0,0,0,0,0,0.0367271442342648,0,0.0433556896569258,0,0,0,0.135028445331759,0,0,0,0,0,0,0,0,0.018236440973117,0,0,0,0,0.0370466243759539,0,0,0,0,0,0,-2.16840434497101e-19,0
X600016.CH.EQUITY,0,0,0.00108637337268428,0,0,0,0,0,0,0.0476681043803607,0,0,0.199908617222897,0,0.348315783411613,0,0,0,0,0,0,0.194915291324368,0,0,0,-0.0409191471433086,1.38777878078145e-17,0,0,0,0,0,0.0455751157547719,0,0,0,0,0,0,0,0.201563166220484,0,0,0,0,0.0334924407375636,0,0,0,0.205623976643239,0
X600036.CH.EQUITY,0,0,0.344714388230534,0,0,0,0,0,0,0,0.304935726455777,0,0.0751642967157372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212895228530269,0,0,0,-0.171945562369614,0,0.014909233525321,0.0690344263862699,0,0,0.144537159331146,0,0,0,0,0,0,0.166974380609115,0,0,0,0.124526632051152
X601166.CH.EQUITY,0,0.181130088473441,0,0,0,0,0,0,0,0.230421307285435,0,0,-0.0302173647266492,0,0,0,0,-0.0689286144649383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539182324301769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758739632961822
X601169.CH.EQUITY,0,0,0,0.892881799160486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680313227529102,0,0,-0.0409352724119893,0,0,0,0,0,0,0,0,0,0,0,-0.107228845848683,-0.418017157987219,0,0,0,-0.0993332444664495,0.43687340302796,-0.103574680321988,0,0,0,0,0,0,0.0669103345555947,-0.0697761514549243,0.0827329095931793,0,0.0149941109583329
X601229.CH.EQUITY,0,0,0.177256065969462,0,0,0,0,0,0,0,0,0.452251134453668,-0.0818841230140375,0,0,0.0930192162843636,0,0.00739410372542278,0,0,0,0,0,0.142188393043866,0,0.0174032241667679,0,0,0,0,0,0,0.125828035378677,0,0,0.227922946957447,0,0,0,0,-0.240874010480077,0,0,0.015934841844749,0,0,0,0,0,0,-0.0841950630228672
X601288.CH.EQUITY,0,-0.196418085438348,0,0,0,-0.497947568086599,0.885004621187161,0,0,0,0,0,0.15413252039115,0,0,0,-0.0479002540704608,0,0,0,0,0,0,0,0,0,0,-0.278683297106049,0,0,0,0,0,0.311598723063222,-0.320642368172936,0,0,0,0,0,0,0,0,0.0865814162983666,0,0,1.38777878078145e-17,0,0,0,0.453187842226674
X601328.CH.EQUITY,0,0,0,0,0.038853396485138,0.516359350323738,0,0.0104773011305538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717248023750023,0,0,0,0.113497840981474,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.000138064948873312,0.257302553044806,0,0,0,0.17971205510611
X601398.CH.EQUITY,0,0,-0.0969609104198951,0,0,0,-0.0219755229602547,3.46944695195361e-18,0.850590387511168,0,0,0,-0.183564214546924,0,0,0,0,0,0,0.3203796814137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114330847876883,-0.0304205812880892,0,0,-0.378351237490827,0,0,0,0,0,-0.204866465185438,0,0,0,-0.00884809615660507,0,0
X601818.CH.EQUITY,0,0,0,0.117981184366859,0,0.347745474160445,0,4.33680868994202e-19,0,0,0,0,0,0,0.278167632122195,0,-0.00394266289552728,0,0,0,0,0,0,0,-0.0625938696153896,0.0777063545816276,0,0,0,0,0,0,0,0,0,-0.0276452663784024,-0.0636802567677361,0,0,0,0,0,0,0,0.157678672828758,0,0,0,-0.0546153000622113,0,0
X601939.CH.EQUITY,0,0.470503820447281,0,0.0901217255917461,0,0,0,0,0,0,0,0.372817165303711,0,0,0.0489390228131404,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.171315275064613,0,0.29099279193636,0,0,0,0,0,-1.35525271560688e-20,0,-0.0314313747892194,0,-0.214231176317793,0,0,0.00497457514629623,0,0,0,0,0,0,0.0696438084765308,0,0
X601988.CH.EQUITY,0,0.0615929643717365,0,0,0.0176082525659781,0,0.241181254323513,0.279030147233353,0,0.378499484813567,0,0,0,0.116984649898349,0,0,0.0234197916421005,0,0.10409195224499,0,0,0,0,0,0,-0.0392909094133399,0,0,0.125053173081972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0498746699071847,0,0,0,0,0.295074179649256,0.0198122925380241,0,0,0,0,0,0,0,0,0,0.0291603031702347,0.0117762750106652,0.184456538765122,0,0,0,0,0,0,0,0.133677026235549,0,0.260864729734932,0,0,0,0,0,0,0,-0.0783908262595175,0,0,0,0,0,0.0943091732073483,0,0,1.38777878078145e-17,0,0,0
X11.HK.EQUITY,0,0,0,0.0765251886353159,0,0,0,0,0,0,0,0.136459924369272,0,0,0.0891520982798515,0,0,0.284895093577098,0.0462367896266406,0,0,0,0,0,0,0,0,0,0,0,0,0.0122373453638495,0,0,0,0,0,0,0,0.143207220989955,0,0,0,1.73472347597681e-18,0,0,0,0.0356240946501887,0,0,0.118703708297125
X2388.HK.EQUITY,0,0,0,-0.0669245853268949,0,0,0,0,0,-0.0160189371217295,0,-0.0568096286484627,0,0,0,0,0.401454803276866,0,0.11631743818937,0,0,0,0,0,0,0.0429077055111176,0,0,0.0750858773777378,0,0,0.00932286529535287,0,0,0,0,0,0,0,0.146751978106804,0,0.203557472659462,0.167334791532471,0,0,0.028668496878195,0.113042219946931,0,0.0639701384241068,0.113818861096172,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.192937664212189,0,0,1.73472347597681e-18,0.344678559279789,0,0.229599591026915,0,0,0,-0.0832744126690488,0,0,0,0,0,0,0,-0.123829109572857,0,0,0,0,0,0,0.235811543639351,0.395600387344624,0,-0.0416325877110839,0,-0.0342992521360168,0,0,-0.126044515068826,0.0612489257760266,0.160129834496093,0,0,0,-0.0533694678890082
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232186233314003,0,0,0,0,0,0.0029980702208925,0.398087363033406,0,0,0.102626595546974,0,0.0928071558555821,0,0,0,0.223982516723006,0.0028876920317535,0,0,0,0,0,0,0,0,0.0319126360347247,0.0406913930391087,0,0,0,0,0,0,0,-0.0508052332670473,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.137997637168602,0,0,0,0,0,0,0.0761469184698961,0,0.0887404085385463,0,-0.0179043331426142,0,0,0,0,0.241046422591638,0,0.217174598055426,0.096828377028471,0,0,0,0,0,0,0,0,0,-0.00513979034645212,0,-0.0784472586654296,0.0747659596943912,0.185434854415585,0,0,0,0.0985035694239281,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138247707102439,0,0,0,0,0,0,0,0.439664086308581,0,0,0,0,0,0,0.117229557155106,0,0,0,0.0528808667480095,0,0.037993820475581,0,0.105121484940903,0,0,-0.055360169742559,0,0,0,0,0,0,0,-0.0541949749538681,0
X600030.CH.EQUITY,0.0824413729667505,0,0,0,0,0,0,0,0,0,0,0.0780765589573825,0,0,0.195317312142926,0,0,0,0,0,0,0,0,0.403337482612327,0.220270677107595,0,0,0,0,0,0.0764103919138225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
