,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.282991943765274,0.114349472814553,0.113024939185274,0,0.269194975653211,1.73472347597681e-18,4.33680868994202e-19,0,0,0,0,0.200346051575784,0,0,0.0240944945779783,0,0,0,0,0,0,0,0,0,0.13568211770387,0,0,0,0,0,0.0813284110859433,0,0,0,0,0,0,0,0,0,0.151285637795672,0,-0.0786228135889955,0,0,0,0,0,-0.259340477287896,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.623541193326081,0,0,0,0,0,0,0.0400686725013098,0.0598257024522958,0,0,0.0141290493349976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174754573224772,0,0.0866323948164319,0,0,0,0,-0.26023907864879,0,-0.138412254091119,0,0,0.0434723512574283,0.00890882247282423,0,0,0,0,0,0.0242327093617352,0,-0.178889011594168
X600000.CH.EQUITY,0.0767770365768979,0,0,0.276914842002324,0,0.194565011036682,0,0,0,0,0.310138594346262,0,0,0,0,0,0,0,0,0.109323690194638,0,0,0,0,0,0.1157158595298,0,0,0,0,0.111395251608084,0,0,0,0,-0.0618953317850952,0,0,0,0,0,0,0,0,0,0,0,-0.0822635819392283,0,0,0,0.137070560342176
X600015.CH.EQUITY,0,-0.0759210538422351,0,0,0.193780052140443,-0.0222410322950835,0,0.177983697327563,0.0390605776032351,0,0,0,0.266223134214234,0,0,0,0,0,0,0,0,0,0.0145839677311157,0,0,0,0.075706034126612,0,0,0,0,0,0.231995751517494,0,0,0,0.0322350716355039,0,0,0,0,-0.00172326772795851,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.212711260645919,0.397740776396784,0,0,0,0,0.038984378728545,0,0.182768384365844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255012672368593,0,0,0,-0.117783101658002,0.0836991661026142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113560348102003,0,0.0516478824124147
X600036.CH.EQUITY,0.203907817074374,0.108291384340621,0.304105516029714,0,0,0,0.0374821714717116,0,0,0,0,0,0,0,-0.0740483794233142,0,-0.0541482993450995,0,0,0.0472868988680163,0,0,0,0,0.0543992004380575,0,0.026279034713824,0,0.0261818277530993,0,0,0,0,0,0,0.294366424686049,0,0.0308599244926667,0,0,0,0,0.00915513596382028,0,0,0,0,0,0.0520878951711634,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.427670190654315,0,0,0,0,0,0,0.390495445249027,0.0260038574881153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106818975705985,0,0,0,0,0,0.0424366202079961,0,0,0,0,0,0,0,0,0,0,0,0.089713613088573,0,0,0,0
X601169.CH.EQUITY,0,0,0.354127462392797,0.417694739259938,0,0,0.0643477040172303,0,0,0,0.130157026470991,0,0,0,0.0248665746645958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231867988892902,0.152288257076278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253180619766073,0
X601229.CH.EQUITY,0,0,0,0.0537659490119576,0,0,0,0,0,0.019011321459668,0,0,0,0.0956183346142578,0,0,0.0680729333480634,0,0,0.238760551847184,0,0,0.531108863116744,0,0,0,0,0.131771019505121,0,0,-0.100796192385921,0,0,0,0,0,0,-0.311823943534802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121021909399553
X601288.CH.EQUITY,0,0,-1.0842021724855e-19,-0.077934562250693,0,0,0.0108745738245095,0,0.214684228686799,0,0,0.24286885200645,0,0.117051271001128,0.431197682645384,0,0,0.168751235711823,0,0,0,0,0,-0.0959422749636126,0,0,0,0,0,0.0375908216194658,0,0,0,0,0,0,0.0912797568921915,0,0,0,0,0,0,0,0,0,0,-0.182382804536928,0.0636790933665964,0,0,0.109507081084753
