,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0122935171590665,0,0,0,0.151319410121146,0,0,0,0,0,0,0,0.156056091283657,0,0,0,0,0,0,0,0,0.0405162952519792,0,0,0.214365983744777,0,0,0,0,0.0358105377728531,0,0,0.179559605111265,0,0,0,0,0,0.0564524297239934,0,0.133563216384506,0,-0.114408357598895,0,0,0,0,0.0218534999120814,-0.192234496497731,0,-0.129768977817575
X002142.CH.EQUITY,0.406260203911382,0,0,0,0,0.0289683455004579,0,0,0,0,0,0,0,0,0,-0.0866414116774311,0,0,0,0,0,0,0,0,0,-0.137978968515527,0,0,0,0.110958516235075,0.247807120852491,0,0.223263119969435,0,0,0,0,0,0,-0.0602318425503881,0,0,0.0208101213335635,0,0,0,0,0,0,0.0420783908928856,-0.0126115192034264,-0.0889956307055748
X600000.CH.EQUITY,0.0475941480948146,0,0,0,0.0325028327773043,0.124887415814995,0,0,0,0,0.446890804526111,0,0,0,0,0,0,0,0,0,0.156027536664248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145838190368441,0,0,0,0,0.0567802858003319,0,0,0,0,0,0,0,0,0,0,0.123739043244954
X600015.CH.EQUITY,0,0,0,0,0.0754090430782145,0,0,0,0,0,0,0,0.17274754130124,0.135657327683964,0,0.02486550619777,0,0,0,0,0,0,0.0048553756112744,0,0,0,0.0793846924704473,0.0987444138648894,0,0,0,0,0.25483875447765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.117819651810934,0.150728267176397,0,0,0,0,0.0321583812924409,0,0.346975799889953,0,0,0,0.0362279156185299,0,0.0430182467526241,0,0,0,0,0,0,0,0,0.194273153031975,0,0,0,0,0.0470144266194767,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.259788815805606,0.0688753142901876,0.311283341364097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241239023342395,0,0,0.0763726083378088,0,0,0,0,0.145314623655265,0,0,0,0,0,0,0,0,0,0,0.241672032896384,0,0.0354148814165729,0,0,0,0,0.0987220978888741,0,0,0,0,0,0,0,0,-0.0209934336604697
X601166.CH.EQUITY,0,0,0,0.185142262263613,0,0.469032752888005,0,1.38777878078145e-17,0,0,3.46944695195361e-18,0.00698616017080424,0.0473052219955444,0.0322660189407074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155514482329869,0,0.214738941979862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.237533437215829,0.204896694046292,0,0,0.0294671131877347,0,0,0,0.329399567751582,0,0.0278343715173666,0,0.090390922949994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260904025902074,0,0.0718650384315868,0,0.0962387665753354,0.0698212792037544,0,0,0,0,0,-0.0410684465799641,0,0,0,-0.132490792480638,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.00576289370229171,0,0,0,0,0.14757192552944,0,0,0,0.396412628247363,0,0,0,0,0,0,-0.117430885650212,0,0.462940994744366,0,0,0,0,0.0513515240025948,0,0,0,0,0,0.0634016804224384,0,0,0,-0.0855312915981443,0,0,0.107936888371423,0,-0.0962324516910554,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.107051086517834,0,0,0.326699871287124,0,0.234980939952686,0.210794518092827,0,-0.0183755743857217,0,0,0,0,0,0.213188396539842,0,0,0,0,0,0,0,0,0,0,-0.0600897480372254,0.0684209655519224,0,0,0,0.0254467827138199,0,0,0,0,0,0.0473626787531859,0,0,-0.04972551538729,0,0.0138395650080613,0,0.0309699654570643
X601328.CH.EQUITY,0,0,0.356511331121842,0.0923990210006899,0.0324793907909199,0,0,0.127023837019298,0,0,0,0.0102829557681359,0,0,0.105526114804482,0.156450678437375,0,0,0.134234384060395,3.46944695195361e-18,0,0.00029483684845535,0,0.0757951180011113,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00732389744066189,0,0,0,-0.13608099326661,0,0,0.0282040395336641,0
