,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.177008519243089,0.177135752349061,0,0,0,0,0,0,0.0550991473696346,0,0,0,0.0613953720484453,0,0,0,0,0.0395222223682478,0,0,0.18125985388387,0,0,0,0.138497994722828,0,0,0,0,-0.0262343121391795,0,0,0,0,0.0855056941826939,0,0.15227814939317,0,-0.0962091111987443,0,0,0,0,0,-0.292604040200641,0,-0.098540906295777
X002142.CH.EQUITY,0.271275267693558,0,0,0,0,0.154623878562096,0,0,0,0,0,0,0,0,0,-0.0785709232412454,0,0,-0.0428615013281441,0,0,0,0,0,0,-0.170739101787386,0,0,0,0.104153361963435,0.259320364715582,0,0.260818807560585,0,0,0,0,-0.0407739410255319,0,-0.0486472218721122,0,0,0.0145075219287685,0,0,0,0,0,0,0.0611515597975332,-0.0366666883830866,-0.0981128476506652
X600000.CH.EQUITY,0.124810269316845,0,0,0.0935977614811386,0,0.0809153220506067,0,0,0,0.0752823349189361,0.367496355835218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887296861580534,0,0,0,0,0.101174610809431,0,0,0,0,-0.0656279639554783,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0321399794138146,0,0,0,0.0750194660623868
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.147973075110956,0.0395747341492646,0,0,0,0.249110768813503,0.0685610014882566,0,0.10184785467182,0,0,0,0.00414734289000191,0,0,0,0,0.130772086806033,0,0,0,0,0,0,0,0.195828480991153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113983403316059,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.143461934455282,0,0,0.179545087324193,0,0.122675972841312,0,0.224096438289284,0,0,0,0,0,0.0154519945605616,0,0,0,0,0,0,0,-2.16840434497101e-19,0.339022604186597,0,0,0,0,0.0588012421644451,0,0,0,0,0,0,0,0,0,0,0,0,0.050393528365874,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.226223517954344,0.0535686842342118,0.352543853559519,0,0,0,0.0272310260551012,0,0,0,0,0,0,0,-0.0804849672293607,0,-0.0423606071205025,0.0547197366871664,0,0.0579162736918647,0,0,0.0597563228618699,0,0.0713216733590064,0,0,0,0,0,0,0,0,0,0,0.14187073835762,0,0.121304122767828,0,0,-0.00737744743529475,0,0.039589998406762,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0739996657018969,0,0,0,0,0.427123228382688,0,0,0,0,0,0,0.304831484423266,0,0,0,0,0,0,0,0,0,0,-0.00308583861317156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125991223978157,0,0,0,0
X601169.CH.EQUITY,0,0,0.236830490968627,0.393291456871857,0,0,0,0,0,0,0.286349216976136,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192261975657105,0,0,0,0,0,0,0,0,0,-0.00809121941040315,0,0,0,0,0,0,-0.0218324368365671,0
X601229.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0804792715009342,0,0.170574618568458,0,0.3347841739405,0,0,0,0,0,0.0409029621583627,0,0,0.56650198325117,0,0,0,0,0,0,0,0,0,0,0.0811016993524209,0,-0.0170379418670222,0,-0.063283790139882,0.00541507298363707,0,-2.16840434497101e-19,0.029870025961493,-0.143185635783117,0,0,0.0731423463531225,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.127025063422094,0,0,0.178366720817002,0,0.287318662350292,0.310163971301159,0,-0.19405992371036,0,0,0.131809028491031,0,0,0,0,0,0,0,0,0,0.10716769237905,0,0,0,0,0.0086815895839361,0,0,0,0,0,0,-0.0160005439759534,0,0,0,0,0,-0.177649192274103,0,0,0,0.0355396028650264
X601328.CH.EQUITY,0,0,0.506100788878436,0,0,0,0,0.0699791497037121,0.0998378404143708,0,0,0,0.0640798592810076,0,0,0.197416099739322,0,0,0,0,0,0,0,0,0.000629868906606786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646459354403671,0,0,0,0,0,0,0.000399124824147036,0
X601398.CH.EQUITY,0,0.0380400754890932,0,0,0,0,0,0,0,0.0916739240985053,0.39319858742673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103249007915441,0,0,-0.0974584847230936,0,-0.0368402255079036,0.0684489718065652,0,0,0,0,0,0,0,0,0.151609092237863,0,0,0,0.113782282117039,0,0
X601818.CH.EQUITY,0.304347964439455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244569164055931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152568943760731,0,-0.1284264194138,0,0,0,0,0.152148653720092,0.173020091616563,0,0,-0.0381425418092977,-0.045654024016011,-0.0440289089127602,0,0,0,0,0,0.0804666949401019
X601939.CH.EQUITY,0.119047618645299,0,0,0,0,0,0,8.67361737988404e-19,0.367154730314382,0.257957273102689,0,0.328029593621501,0,0,0.134061903480792,0.0773420369406173,0,0,-0.0652531547714321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251081069670569,0,0,0,0,0,0,-0.0996049646458893,0,0
