,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.110375552413789,0.116418437935381,0,0.11661372210655,0.127893636071599,0,0,0,0,0,0,0,0,0,0,0.0969051958708252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814114165535095,0,0.0746360941075783,0.092172474728151,0,0,0.0138023349219001,0,0.0296564979539739,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.244645088793544,0,0,0.187198365283841,0.415816618896307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356681213499524,-0.0282680381091767,-1.38777878078145e-17,0,0,0,0,0.0407034973586688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203239709951317,0,-0.0280868612309935,0,0,-0.172605655472049,-0.131212357833981,0,0,0,-0.0288773131112515
X600000.CH.EQUITY,0,0,0,0,0.164323818680772,0,0,0,0.14518545633416,0,0,0,0.177353727976015,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.263722540800107,0,0,0,0,-0.0140341164145099,0,0,0,0,0,0,0.0884754925274893,0,0.690747711810936,0,-0.123427732578053,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.164952453335396,0,0,0,0.245851428307746,0,0,0,0.131189914561263,0,0,0,0,0,0,0,0,0,0,0,0.639250757752438,-0.590460591081641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019240851884381,0,0,0.0174299557122526,0,0,0,0,0,0,0,0,0,-0.0487194726397852
X600036.CH.EQUITY,0,0.312653026678381,0.18211689192312,0,0,0,0,0.0617500679087103,0,0,0,0,0.301633351789505,0,0,0,0,0.110671782633765,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212278105912732,-0.00713015862931994,0,0,0,0.034037887669926,0,0,0,0,0,0,0,0,0,0,0.111566763122562,0,0,0.0173824471515807,0.0850957581737861,-0.0325695787102274
X601166.CH.EQUITY,0.0916465999839237,0,0.0736080382015938,0.052608868801966,0,0,2.77555756156289e-17,0,0,0,0,0,0.0241091298024016,0.544147063805889,0.0527742928112891,0.0715468569371457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338719872516921,0.0254749157702447,0,0,0,0,0,0,0,0.0136557206699226,0,0,0.0768700560886328,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0245657840412192,-0.0232183407972678,0,0,0,0,0,0,0,0,-0.0097747640102169,0,0,0.798223701184661,0.0511760895768634,0,0,0,0,-0.0382490680250942,0,0.0739873096171914,0,0.0175314618340982,0,0,-0.0118333391898473,0,0,0,0.0286304571823157,0,0,0,0,0,0,0,0,0.108754030194516,0,0,0,0,0,0,-0.0204383359811121,0,0,0,-0.0101943133811661,-0.0338456412169288
X601229.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.988905709505237,0,0,0,0,0,0,0,0.42470382439811,0,0,0,0,0,0,0,0,0,0,0.0757079264366882,0,0,0,0,0,0,0,0,0,0,0,0,-0.107266290595952,0,0,0,0,-0.294761514587144,0,0,0.0248600632833225,0.0806730238659849
X601288.CH.EQUITY,0,0,0.00452794850497339,0,0,0,0,0,0,0.0224149580059845,0.077116215014771,0,0.845611634381888,0,0,0,0,0.049678149534119,0,0,0,0,0,0,0,0,-0.024518715602461,0,0,0,0,0,0,0.0928599211871466,0,0,-0.0570636649451042,0,0,0.0837575650596662,-0.161998095074243,0,-0.0400454197110907,0,0,0,0,0,0,0,-0.0427299503991234,0
X601328.CH.EQUITY,0,0,0.0315314455466994,0.238524483616874,0,0,0,0.253898647991422,0.231629704920519,0,0,0,0,0.0315307160150224,0,0,0,0.0194988091166677,0,0,0,0,0.0417879952735738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316765371142476,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.244593194781595,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.67581229143599,0,0,0,0,0,-0.0116772149599083,0,0,-0.112069453437009,0,0,-0.311838950478604,0,0,0,0,-0.0409562848668128,0,0,0,0,0,0,0,0,-0.0574472908186116,-0.199459199727272,0.00655785116656103,0,0,0,0,0,0.530835662178822,0,0,0
X601818.CH.EQUITY,0,0,0.0896808205017565,0,0,0,0,0,0.256874638752907,0.00983695825393662,0,0,0,0.0662496662464679,0,0,0,0,0,0,0.145092203103835,0,0,0,0,0,0,0.0491898264306763,0,0,0.044887908855455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0627345711944704,0.0460390630137863,0,0,0.0106992919604792,0,0,0,0.828655609734006,0,0,0,0,0.0253464975298866,0,0,0,0,0,0.0199300457447183,0.00314059684981095,0,0,0,0.00168524944811243,0,0,0,0,0,0.0683235339775198,0,0,0,0.00511087837277351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,1.00172122729682,0.0138108317743044,0.131114426608819,0,0,0,0,0,0,0,0,0,0,-0.103658296993787,0,0,0.0126339216593399,0,0,0,0,0,0,0,0,0,0,0,-0.130659786502059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839302837146078
X601998.CH.EQUITY,0,-0.0089556383782546,0,0,0,0.0478523284370177,0.469949131302068,0,0,0,0.257898764064954,0,0,0,0,0,0,0,0,0,0,0.281494394685036,0,0,0,0,0.00263619564079569,-0.0173383579271049,0,0,0,-0.0140771227351145,0,0,0,0,0,0,-0.0152983792882765,0,0.0518379338077197,0,0,0,0,0,0,0,0,0,-0.0875373018958644,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.155277324276501,0,0,0,0.0508596176137925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304972707574861,0,0,0,0,0,0.0681416464336134,0,0.00629377201669194,-0.017075126952767,0,0.212472187746209,-0.0331699147022298,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.11770816823879,0,0,0,0,0,0,0.285210244396257,0.410158212278121,0.0104609983691679,0,0,0,0,0,0,0,0,0,0,0,-0.17568080151281,0,0,0.0715074976899246,0,0.143531044202705,0.0662231027576013,0,0,0,0,0,0.00380568821068553,0,0.0490705126498955,0,0,0,0,0.0347109515130037,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.00654406115526581,0.0450622145792336,0,0,0,0,0,0,0,0.337503168111319,0,0,0,0,0,0,0,0,0.0635779811032736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726309631927139,0,0,0,0.493068627382221,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.064320005474748,0,0,0,0,0,0,0,0,0.374676661670845,0,0,0,0,0,0,0,0,-0.131891028482379,0,0,0,0,-0.184735794487625,0,0,0,0,0,0,0,0.0712107602052095,0.155205885591086,0,0,0.0226548694631483,0,0,0,0.0637736632008127,0.0252763565559883,0.265100278722717,0,0.228336067922298,0.220128976592319
X2886.TT.EQUITY,0,0.33235494670195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430054677398301,0,0.0761312657796838,0,-0.0260459869400213,0,0,0.0163000614421763,0,0,0,-0.33324948530861,0,0,0.0938558347732239,0.00549248151591219,0,0,0.192823947582239,0,0,0,0.50768450144505,0,0.0449895902149957,0,0,0,0,0,0,0,0,0,0.0801733395528667,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0662637231574228,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0592926020108038,0,0.0795433868279579,0,0.550899041830972,0,0,0,0,0.0477355527284973,0,0,0.057546716521918,0.0788372823030414,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0506710174596222,0,0
X000776.CH.EQUITY,0,-0.127219395906286,0,0.256571302402961,0,0,0,0.0773927712541652,0,0,0,0,0,0,0,0,0,0,0,0,0.0599170031390686,0,0,0.0316138782318015,0,0,0.0300463777571406,0,0,0.324467181462546,0,0,0,0.422060102699843,0,0,0,0,0,0,0,0,0,0,0,0.0349422707267029,0,0,0,0,-0.0208142830044548,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129188501391733,0,-0.00954925792434252,0,0.19338049844322,0,-0.0547544619766853,0,0,0,-0.0738532872163385,-8.67361737988404e-19,0,0,0,0.443813369283649,0,0,0,0,0.320971645950228,-0.0193008800686332,0.0307528905391747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290413521224405,0,0,0,0,0,0.0336849124566011
X300059.CH.EQUITY,0,0,0,0,-0.0265382794402612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129840211141044,0,0.0754686205840496,0,0,0.119532719296458,0.0778312524334406,0,0.181589064922745,0,0.154773562170763,0,0.121802548066559,0,0,0,0,0,0,0,0,0,0,0,-0.24257614453229,0.0583403238401614,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00978383385209301,0,0,0.0164630770696337,0,0.0480179811928105,0,0,0,0,0,0,0,0,0,0,0,0,0.037513570470306,0.0374400997571056,0,0,-0.0671659839610554,0.0639630013641485,0,0.650212430798022,0.021751731671181,0.0264120653469377,0,0,0,0,0.147292507003901,0,0,0,0,0,0,0,0,0,0.0215541033973946,0,0,0,-0.047331454936105,-0.00158923956841608
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118237462483439,0,0,0,0,0.0247500318316307,0,0,0.200350823327164,0,0.0346815567518659,0.0675667099051542,0,0.477275517326868,0,-0.00491047930761524,0,0,0.0612900285091359,0,0,0,0,0,0,0,0,0.0663684601981852,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.583391019691572,0.0682576634972204,0,0,0,0,0,0.00521445872250073,0,0,0,0,0,0,-0.152288070757733,0,0,0,0,0,0,0,0,0,0,0.487025483551863,0,0,0,-0.0452964725130749,0,0,0,-0.0807468283999196,-0.248292047518612,0,0,0,-0.702949723854071,0.172486782414786,0,0,0,0,0,0.110719806651769,0,0,0,0.191672694370176
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.170611051404187,0.339099116275663,0.277135092384759,0,0,0,0.109092609973942,0.0387627444574893,0,0,0,0,0,0,0,0.0686478379976889,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.0702644806715536,0,0,0,0,0,0,0,0.00768815852633262,0,0,0,0,0,0,0,0.0466500246811056,0,0,0,0,0,0,0,0.509491642559021,0.0311576597664726,0,0,0.0274588317888511,0.0439524490232846,0,0,0.0583070750328093,0,0.0646578775133925,0,0,0,0,0,0,0,0,0,0,0,0
