,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0176124053726576,0,0,-0.153050744434917,0,0.108524322540119,0.00472291015121487,0,0.504580007663743,0,0,-0.0517766378792004,0,0,0,0,-0.0162338696942886,0,0,0,0,0,0,0,0.0497652594330316,0,0.00881810220888743,0,0,0,0,0,0,0,0,0.224066258507114,0,0,0,0,0,0,0.181668901931708,0,0,0,0,0,0.0475293766347196,0,0
X002142.CH.EQUITY,0.119368496541143,0,0,0,0,0.244954431845732,0,0,0,0,0,0,0,0.211274151638756,0.271363644001766,0,0,-0.0812099863529582,0,0,0,0,0.0323648446318833,0,0,0,0,0.112854991008173,0,0,0,0,-0.0860272608647492,-0.17887440974307,0,0,0,0,0,0,0,0,0,0,0.043656995878181,0,0,0,0,0,0.0956330010464275,0
X600000.CH.EQUITY,0.0254187419747363,0.182740360586203,0,0,0,0.148470429506188,0,0.0794372161831126,0.106797949175759,0,0,0.143830449992951,-2.16840434497101e-19,0.00187558071284045,0,0,0,0,0,0,0,0.0225713553237342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278750389208759,0,0,0,0,0,0,0,0,0,0.0259449008282627
X600015.CH.EQUITY,0,0,0.15357681910281,0,0,0,0.0246288204827594,0,0,0,0,0,0,0.222753574807892,0,0.171594359280973,0,0,0,0,0,0.00696391274809032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15626380261475,0,0,0,0,0,0.00347208771729887,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.197309697465047,0,0,0,0,0,0,0,0.103707287583673,0,0,0,0.279131429875263,0,0,0,0,0.340295027370323,0,-0.135857299204169,0,0,-0.160863769636256,0,0.0672092830094322,0,0,0,0,0,0,0,0,0,-0.0864903874124735,-0.340637838423266,0,0,0.34089571681174,0,-0.127643401487927,0,0,0,-0.0431808771946211,-0.074356655164428
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.4241571552656,-0.0913976452726793,0,0,0,0,0,0,0,0.41025128130401,0,0,0,0,0,0,0,0.0862549832187872,0,0,0,0,0,0,0.231061191658405,0,0,0,0,0,0,0,0.123717083192903,0,0,0,0,0,0,0,0.0144518175702454,0.0497230647693811,0
X600919.CH.EQUITY,0.240565711216416,0.214718164834344,0,0,0,0,0,0.228667421634725,0,0,0,0,0,0.402287864709638,0,0,0.0232840713433286,0,0,0.107501881400429,0,0,0,0,0.081049646782575,0.15789698686416,0,0,0,0,0,-0.115209542119044,0,0,0,0,0,0,0,-0.189169004755129,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.220142802340916,0,0,0,0.00908726505983739,0.304432795931117,0,-2.16840434497101e-19,0.0281681403053134,0,0,0,0,0,0,0,0,0,0,0,0,0.248627842979742,0,0,0,0,0,0,0,0.0828378076006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234136057490848,0,0,0,0,0.0191012985149898
X601009.CH.EQUITY,0,0.206018366338306,0,0,-0.24260213348904,-0.556141688713646,0,0.266900678223732,0,0,0,0,0,0.210481814499608,0,0.279447747307684,0,0,0,0,0,0,0,0.278057469265755,0,0,0,0,0,0.339004117053116,0,-0.1143618830681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562955750662686,0,0.250639814258274,0,0,0.0714522188742592,-0.169207554156783
X601166.CH.EQUITY,0.431239616380166,0,0,0,0,0,0,0,0.364102250301289,0,0,0,6.93889390390723e-18,0,0,0,0,0.110963934564273,0,0.128196918656768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235523289843985,0,0,0,-0.183556046864706,0,0,0,-0.10526667034157,-0.0134824077213843
