,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0902683076396715,-4.33680868994202e-19,0,0,0.312575173108452,0,0,0,0.0501304514355849,0,0,0,0,0,0,0.0981489075491404,0,0,0,0,0,0.177369455364463,0,0,0,0,0,0,0,-0.126346042132777,0,0,0,0,0,0,0,0.0211513609324745,0.218705779729754,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.122996579064235,0,0,0,0,0.125640473915267,0,0,0.201708518516563,0,0,0,0,0,0,0,0.32180297924127,0,0,0,0,0.0098338954856946,0,0,0,0,0,-0.313354078576736,0,0,0.183721520275932,0,0,0,0,0,0,0,0,0,-0.105294554980055,0,0,0.165925263415566,0.127853509700725,0,0,0,0,0.0389400129769257,0,0
X600000.CH.EQUITY,0.109971700828874,0,0,0.245228862557511,0,0,0,0,0,0.0785740050847128,0,0,0,0,0,0,0,0.153060030156048,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819609804199417,0.0537581158610347,0.0532995403327948,0,0,0,0,0,0.0684611360596234,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0881414637669754,0,0,0,0,0,0,0.0295652989816073,0.146054739232344,0,0,0,0,0,0,0,0,0,0,0.0296104866411376,0,0,0,0,0.398403072102856,0,0,0,0.0893936313941837,0,0,0,0,-0.0694113747778996,0,0,0,0.00937173645038497,0,0.0576251118573837,0.135380257271063,0,0,0,0,0,0,0,-0.16107372778527,0,0,-0.0231470117752838
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0761104976553215,-0.399483859342078,0,-1.73472347597681e-18,0,0,0,0,0,0.0521697798859301,0,0,0,0,0,0,0.362312333191404,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.156237977732151,0.200647753980894,0,0,0.151244352265511,0,0,0,0,-0.042061292942137,0.30053766745141,0,-0.0249633588990592
X600036.CH.EQUITY,0.149773320931706,0.093958262568798,0,0.112373761495208,0,0,0,0,0.195248717764398,0,0.0255177068535316,0,0.242666291741188,0,0,0,0,0,0,0,0,0,0.0383570077885249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0801135604271971,0,0,0,0,0.101447524965652,0.12778037326797,0,0.00722803348671576,0,0,0,0,0,0,0.143361301542973,0,0,0.297159425066041,0,0,0,0,0,0.0334738373543007,0,0,0,0,-0.251955900160946,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354486433334018,0,0,0,0,0
X600926.CH.EQUITY,0.100032889276395,0,0.0369142935779362,0,0,0,0,0,0.120475335402609,0.108625262619036,0,0,0,0,0,0.0358855136962267,0,0.283566913995752,0,0,0,0,0,0,0,0,0,0.0133646048472259,0,0,0,-0.111245393556068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177670435348466,0,0,0,0,0,0.0457349506461131
X601009.CH.EQUITY,0,0.0753956216386527,0,0.22693325779923,0,0,0,0.355516323793559,0,0,0,0,0,0,0,0,0,0.0465647638827931,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0829689446608459,0,0,0,-0.0997510886166232,0,0,0,0,0,0,0.0581210896856223,0,0.0691277774582018,0,0,0.0161951522408659,0,0,0,0,0,0,-0.00625490392854472,0
X601166.CH.EQUITY,0.551395330331435,0.0712006392472454,0,0,0.0977665139021178,0.205664236146436,0,0.139432817926218,0,0,0,0,0.0690660013774711,0,0,0,0,0,0,0,0,-0.099438921861929,0,0,-0.182490617958416,0,0,0,0,0,0,-0.104346130869461,0,0,0,0.0367420648846474,0,0,0,0,0,0,0,0,0,0,0.0529929247458251,0,0,0,0,0
