,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.0618915773366322,0.153334930379088,0.295148582388265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112914177218198,0,0,0,0,0,0,0,0,0,0,0,0.0114379159823981,0,0,0,0.129897021621133,0,0,0,0,0,0,0,0,0.0390999294134513,0.0133177457545049,0,0,0,0
X002142.CH.EQUITY,0.342281040546915,0,0,0,0,0,-1.73472347597681e-18,0,0.132694190670674,0,0,0,0,0,0,0,-0.0143271886202472,0,0,0,0,0,0,0.239745297394781,0,0,0,0,0,0,0,0,0,0.128904271098368,0,0,0,0,0,0,0,0,0.168344406653356,0,0,0,0,0,0,0,0.0330726040560193
X600000.CH.EQUITY,0,0.00866259543127036,0,0,0,0.183730855944001,0.0409291724118191,0,0.0126177069068875,0,0.136136653455857,0,0,0,0.00934757245874054,0,0,0,0,0,0.106551731566303,0,0,0,0,0,0,0,0,0.044456323068958,0,0.16806998542389,0,0,0.103914854174173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.600037692976852,0,0,0.0434852345390494,0.235745667544163,0.0248213507988376,0,0,0,0,0,0,0.0267631399250907,0,0,0.00643507179241824,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780805516790006,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0709636281456403,0,0,0.170515507999433,0,0.0372771277630886,0.00895636432229647,0.315663041746744,0,0,0,0.025383935800134,0.166811607602082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273348952726664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.35249438440575,0,0.290792154790866,0,0,0,0.10068170494865,0,0,0,0,0,0,0,0,0,0,-0.0546057476812408,0,0,0,-0.0347244287366002,0,0,0,0,0,0,0.0966641846173867,0.100415421917069,0,0,0.00587347015339842,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0365141605361123,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.191606651965254,0.123159646671449,0,0,0.0523036340348558,0.105800102997658,0,0,0,0,0,0,0,0.0833063391884599,0.188995183502263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978138507994388,0,0,0,0,0,0,0.0132929912136762,0,0,-0.0131176928000071,0,0,0,0,0,0,0,0,0,0.0476778356814851,0
X601169.CH.EQUITY,0,0,0,0.0771887861298336,0.0129578233849255,0.130897342479539,0,0,0,0,0,0,0,0,0.19529794107058,0,0,0,0,0,0.252392417572807,0,0.0790184559927944,0,0,0,0,0,0.0629686509706446,0,0,0.0336886091993062,0,0.0222615578708481,0.0168820949991808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.00349750912414589,0,0,0,0,0,0,0.136188315774148,0.0286128716778574,0.179173687792159,0,0,0,0,0,0,0,0,0,0,0,0.384856930054537,-0.0305223251085251,0.182007742988657,0,0,0,0,0.0420752670736223,0,0,0,0,0,0.1165320617084,0,0,0.00323439931030889,0,0,0,1.73472347597681e-18,-0.0577327255112585,0,0,0,0,0
X601288.CH.EQUITY,0.0563522501473155,0,0,0,0,0,0,0,0,0,0.175061568996842,0.439548284702041,0,0,0,0,0,0,0,0,0,0,0,-0.0461351005420271,0,0,0,0,0,0,0,0,0.127418625314848,0,0,0,0,0,0,0.0866247505602001,0,0.117691178392969,0,0,0,0.0425305990405095,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.111535156988056,0,-4.33680868994202e-19,0.0982750509791408,0,0.251793574451345,0.192547482104483,0,0,0,0,0,0,0.179337501675201,0.00519514865511016,0,0,0,0,0,0,0,0,0,0,0,0,0.04577768207627,0,0,0,0,0,0,0,0.0555652070559357,0.0260210428683138,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.114220116963424,0,0,0,0,0.0437978566814442,0,0,0,0.043700120965257,0,0,0,0.534372273149606,0,0,0.0386043270823391,0,0.037396167291332,0,0,0,0,0,0,0,0,0,0.0690271826845186,0,0,0,0.0203363608417694,0,0,0,0,0.0090242485801791,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0707720351568363,0,0.0902956988539858,0,0,0.0962685867477225,0.166393673280446,0,0.0384517078993069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959933969250593,0,0,0,0,0.1259060016329,0,0,0,0.104056575860867,0,0.0629610820309937,0,0,0,0,0,0.200070557880635,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.0958609889655725,0.0109879533693066,0,0.146350825997419,0.0490277363331993,0.344787000043699,0,0,0.187379412088599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060368064359507,0,0,0,0,0,0,0,0,0.0010558448143696,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.460827257446693,0,0,0,0.0282962988844381,0,0,0,0,0.289795393987676,0,0,0.0734158110770395,0,0,0.03763057128777,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.100809971302428,0.0485878249945132,0.025656028712403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463711581831389,0
X601998.CH.EQUITY,0,0,0,0.203119457019005,0,0,0,0.0467304144813124,0,0,0.311945729669809,0,0,0,0.116101097842676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700374416881623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208213475052578,0,0,0,0.0678027799109696,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.128182981436658,0,0,0,0,0,0,0,0,0,0,0,0.0689521880708408,0,0,0,0.299586973936068,0,0,0,0,0,0,0.176541664893479,-0.0837116717369023,0,0,0,0.194252062599624,0,0,0,0.252672950585669,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163033980401288,0,0.060452189064317,0,0,0,0,0,0,0,0.023472458277805,0,0,0,0,0,0.0589558548357751,0,0,0,0,0,0,0,0,0,0,0.038740165945178,0,0.0778292037936447,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184382458393881,0,0,0.0267155966689285,0,0,0,0,0,0,0,-0.490434505537556,0,0,0,0,0,0,-0.13033551525401,0,0.0677751851921285,0,0,-0.0390144031617548,0.38205805795055,0,0,0.118282332822775,0,-0.33248001695591,0,0.31005070321776,0,3.46944695195361e-18,0,0.327661644342577,-0.175721272786637
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58349454938155,0,0.0031431046861021,0,0,0,0.0328105483801061,0.327145863367204,0,0,0,0,0,0,0,0,0,0,0,0,0.0476539769586744,0,0.00224282217776143,0,0,0,0,0,0,0,-0.0638160733997278
X000776.CH.EQUITY,0,0,0,0.151592763541806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370109644410381,0,0,0.654546408946764,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0785786882444609,0,0,0,0,0,0,0.0200086578056757,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628017888787313,0.0580101450212661,0,0,0,0,0.0827231262298689,0.427351750218283,0,0,0.353979637497011,0,0,-0.0500647728324421,0.189769029294627,0,0,0,-0.08306386492524,-0.050721332180836,0,0,0,0,0,0,-0.0651186337507913,0,0.0679712399612509,0,0,0,0,0,-0.0499769698896136
X600030.CH.EQUITY,0,-0.0372582140150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345024857851908,0,0,0.00866542618513172,0,0.0522355835741347,0,0.0489063297175138,0,0,0.0396241817206655,0.751016268386146,0,0,0.0312172770419864,0,0,0,0,0,0.126598932277584,0,0,0,0,0,0,0.00521558726955669,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.056402789399063,0,0.15445869594893,0.105698322068426,0,0.20564794263766,0,0.118560707729296,0,0,0,0,0,0.0786231053455993,0,0,0,0.0260138533637729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0313970455798815,0,0,0.316837292977783,0.0630832177259459,0.0675465589001972,0.423618236827501,0,0,-0.0399653909001447,0.166668350286912,0,0.0506788264345414,0,-0.0409461030400314,0,0,0,0,0,0,0,0,-0.0357639589414731,-0.00331151613443927,0,0,0.0143448701936314,0,0,0,0,0.00865082722985527,-0.0105102250553837,-0.0325908970550593
