,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0417747868518142,0,0,0,0,0,0,0,0.151371391693306,0,0,0,0,-0.0254869347756554,0,0,0,0,0,0,0.225909434993284,0,0,0.209996982868562,0,0.0354591925527251,0,0,0,0,0,0.0290481689027183,0,0,0,0,0.0290663291945302,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.200419797571539,0,0,0,0,0,0,0,0.057625567221614,0,0,-0.0862038718359081,0,0.247555972935388,0.00627325059419022,0,0,0,0,0.0113410263710417,0,0,0,0,0,0,0,0,0,0.304722768066995,0,0.135009248760103,0,0,0,0,-0.0847936434829301,0.0241820270191103,0,0,-0.21891128754087,0,0,0,0,0,0,0.0261269979847568,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.251269989370248,0.411231977189049,0,0,0,0.180881292668361,0,0,0.268707266741203,0,0.0408714037527873,0,0,0,0.319328778821615,0,0,0,-0.199778717865079,0,-0.0535570298420949,0,0,-0.0979316162272701,0,0,0,0,0,0,-0.0651325894066211,-0.0295723179383309,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0576846580903853
X600015.CH.EQUITY,0,0,0.178867172520752,0,0.0705154333868038,0,0,0.469846691831435,0,0,0,0,0,0,0,0.0671835267969009,0,0,0,0,0.0259450972022702,0,0.197971945306201,0,0.0495759893018811,0,0,0,0,0,0,0,0,0,0,0,0,0.016121741506721,0,0.101202767385467,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0754043195220977,0.502690327217799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206117769219028,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.122237166580791,0,0,0,0,0,0,0,0.437767112483205,0,0.12830818725745,0,0,0,0.00553724173383536,0,0,0,0,0,0,0,0,0,0,0,0,0.271733798257411,0,0,0,0,0,0,0,0,-0.177183145980526,0,0,0,0,0,0,0,0.263251042937937,0,0,-3.46944695195361e-18,0.15527852451293
X601166.CH.EQUITY,0,0,0.11859398763042,0,0,0.0136921556679156,0,0,0,0.195371546804834,0,0.0600766585160498,0,0,-0.0291581873535645,0,0,0,0,-0.142736352385128,0,0,0,0,0,-0.226441741160501,0,0,0,0,0,0,0,0.0968381350880446,0,0,0,0,0,0.287235508302311,0,0.131281905663173,0,0,0,0,0,0.0548001679928482,0,-0.139512399137913,-0.0630687580532609
X601169.CH.EQUITY,0,-0.0278945093126258,0,0.950882405032875,0,-0.127129964716048,0,0,0,0,0,0,0,0,-0.108552675966773,0,0,0,-0.0355822732416763,0,0,-0.0563367238319684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401825661582805,0,0,0,0,0,0,0,0,0,0.0765547321815923,0,0
X601229.CH.EQUITY,0,0.176629830361343,0,0,0,0,0,0,0,0,0,0.399756565980535,0,0,0,0,0,0,-0.0109640649906207,-0.0223893486033864,0,0,0,0,0.329681381120312,0,0,0,0,2.66577308136599e-05,0,0,0.0861853840993817,0,0,0.0967943271088992,0,0,0,0,0,0,0,0,0,0.0777333296494701,0,0,-0.1089254605847,0,-0.0791520514554273
X601288.CH.EQUITY,0,0,0,0,0,0,0.695041656895552,0,0,0,0,0,0,0,0,0,-0.297103690095336,0,0,0,0,0.0478165045171918,0.0815846279001139,0,0.196134252168154,0,0,-0.308184153508741,0,0,0.0854075343674565,0,0,0,-0.209652850723756,0,0,0.0960527814367702,0,0,0,0,0,0.300331842813991,0,0,-0.395245840265304,0,0,0,0.422337320507934
