,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.114852401735174,0.113053332094545,0,0.132093621836697,0.130050380755314,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0964649843591012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668018996546925,0,0.0694759802650001,0.0948340523643004,0,0,0.0157258237621302,0.00387831094035873,0,0.0325687222732806,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.22642989745948,0,0,0.182606124726126,0.404485292218549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374735025568801,-0.0184837866357112,0,0,0,0,0,0.0379743637673305,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.200057823617249,0,0,-0.0280163528761941,0,-0.172976921215723,-0.125677443430856,0,0,0,-0.0305495515280151
X600000.CH.EQUITY,0,0,0,0,0.145577331549384,0,0,0.200949414711192,0,0,0,0.140781031681653,0.00687881687261481,0,0,0,0,0,0,0,0,0,0,0,0,0.264367559587479,0,0,0,0,-0.0268537395452645,0,0,0,0,0,0,0.0940556590929821,0,0,0.698846899672493,0,-0.0856680778015579,0,0,0,-0.0547887449888992,0,0,0,0,0
X600016.CH.EQUITY,0,0.13752145306562,0,0,0,0.20083739181018,0,0,0.146233437383293,0,0.0189351412967014,0,0,0,0,0,0.0639358184368455,0,0,0,0.370975987624044,-0.359880969611743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409714812926905,0,0,0.0378687186740141,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.203209996288908,0.137569862268634,0,0,0,0,0,0,0,0,0.37690110361714,0,0,0,0,0.14596767870738,0.0159844007009816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202072146175348,0,0,0,0.0128963961493813,0,0,0.0172985468873418,0,0,0,0,0,0,0,0,0.0813116231153207,0,0,0,0.0708218638892762,0
X601166.CH.EQUITY,0.0605406404925821,0.00799837176195679,0.0736340227201086,0.0592560035096386,0,0,0,0,0,0,0,3.46944695195361e-18,0.540150838737131,0.0610706531603546,0.0628898929781481,0,0,0,0,0,0,0,0,0,0,0.0183710401735209,0,0,0,-0.0376086589472684,0.0134648714610781,0.0616571368034308,0,0,0,0,0,0,0,0.0456298977942714,0,0,0.0713067214938108,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.00383010228993646,0,0,0,0,0,0,0.727495699508332,0,0,0,0,0,0,0,0.486917461229173,0,0,0,0,0,0,0,0,0,0,0.132218533563311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260023366548688,0,0,0,0,-0.156023286144146,0,0,0.0721493165490342,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.922611785114636,0,0,0,0,0.0589722179341109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116170976379544,0,0,-0.0678449727149376,0,0,0,0,-0.10434708677729,0,-0.0148107672727443,0,0,0,0,0,0,0,-0.04769478584756,0
X601328.CH.EQUITY,0,0,0,0.327663721848183,-1.38777878078145e-17,0,0.248321039269022,0.212817376618177,0,0,0,0,0.0105538572109979,0,0,0,0.00468395984270256,0,0,0,0,0.0473789358934865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260257909631076,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0844075923359036,0,0,0,0,0,0,0,0,0,0,0,0.712270665506831,0,0,0,0,0,0,0,0,-0.122887214796737,0,0,-0.341847395570358,0,0,0,0,-0.149658083340463,0,0,0,0,0,0,0,0,0,-0.12408269332352,-0.0921390663396946,0.0417515008985763,0,0,-0.115497793456014,0,0,0.486173168170928,0,0,0
