,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.113776218659457,0.117673359532813,0,0.116148564745223,0.128700580878717,0,0,0,0,0,0,0,0,0,0,0.0964559811168856,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.084101317315665,0,0.0731627579550301,0.0930346340969566,0,0,0.0140190913081585,0,0.0294805416689233,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.226400921126653,0,0,0.182456473089184,0.403962141572935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38023873895026,-0.0184523539601885,0,0,0,0,0,0.0381466215507632,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.199551658972998,0,0,-0.0280055713031504,0,-0.171064332770483,-0.124674772148647,0,0,0,-0.0307266333035978
X600000.CH.EQUITY,0,0,0,0,0.164216271959515,0,0,0,0.143151261716399,0,0,0,0.175335027808616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260094899761546,0,0,0,0,-0.0137968408581009,0,0,0,0,0,0,0.0891826826760714,0,0.681957809833203,0,-0.122610120922594,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.208841341672846,0,0,0,0.216429474560724,0,0,0,0.128069343929223,0,0,0,0,0,0,0,0,0,0,0,0.576854272940598,-0.513733596116657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223564147008685,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.268716684889826,0.161790012843473,0,0,0,0,0.0199437954781144,0,-2.16840434497101e-19,0,0,0.344206793152221,0,0,0,0,0.124808143639639,0.0169399398619964,0,0,0,0,0,0,0,0,0,0,0,-0.00748716196514149,-0.0212673830511225,0,0,0,0.0230632684800715,0,0,0,0,0,0,0,0,0,0,0.0972839812326075,0,0,0,0.0873329606822918,0
X601166.CH.EQUITY,0.0166677988092351,0.0361471703130145,0.0912045552549401,0.0482480435272531,0.0120669437787153,0,0.0733348957564728,0,0,0,0,0.0418112459623023,0,0.469246145126328,0.056992823927966,0.0715607044526558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309519447189087,0.0259071342028944,0,0,0,0,0,0,0,0.0513148042057131,0,0,0.0712681828827524,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0103672980863215,0,0,0,0,0,0,0,0,0,0,0,0.751240858846389,0.0873638928966111,0,0,0,0,0,0,0.0489400474024637,0,0.0449342820366335,0,0,-0.00452747484694,0,0.00507858841283139,0,0.0257721094049041,0,0,0,0,0,0,0,0,0.0958944661514152,0,0,0,0,0,0,-0.0405650886013567,0,0,0,0,-0.0519208799914584
X601229.CH.EQUITY,0,0,0.00379935286396915,0,0,0,0,0,0,0,0.721211990600435,0,0,0,0,0,0,0,0.490277051953429,0,0,0,0,0,0,0,0,0,0,0.131478677455125,0,0,0,0,0,0,0,0,0,0,0,0,-0.25694730931607,0,0,0,0,-0.153906844481143,0,0,0.0708176771280238,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.922591933509385,0,0,0,0,0.0588971384290409,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.115902912126568,0,0,-0.0685388801287579,0,0,0,-0.102952102311126,0,-0.0147573797837675,0,0,0,0,0,0,0,-0.0472344640822123,0
X601328.CH.EQUITY,0,0,0,0.327815709107255,0,0,0,0.250030025420703,0.212393628620627,0,0,0,0,0.0103974377631779,0,0,0,0.00466631977048225,0,0,0,0,0.0474874786371202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256269662019111,0,0,0,0,0,0,0,0,0,0,0
