,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.121641155802077,0,0,0.638996470764835,0,0.0253734155412353,0,0,0,0,0,0,0.0685158252525312,0,0,0,0,0,0,0,0,0,0.0452351493406601,0,0,0,0,0,0.0948437455832862,0,0,0,0,0.0518775280116978,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.241855076302569,0,-0.137006362468781,0,0,0.00474270268521961
X002142.CH.EQUITY,0,0,0.103926968606686,0,0.555959420259559,0,0,-1.73472347597681e-18,-0.126243007192067,0,0,0.0650579906173113,-0.101846487785348,0,0,-0.0169495619799133,0,0,0,0,0,0.11651361924504,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.253560936718768,0.0446677607405671,0,-0.236924917994792,0,-0.00902451126707775,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0463517027557294,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.373290123010979,8.67361737988404e-19,0,0,0,0.0417968315500713,0.0157438863653782,0,0.0162110191459289,0,0,0,0,0,0,0,0,0,0,0,0,0.1926140106525,0,0,0,0,0,0,0,0,0,0.0513839544749849,0,0,0.0484117815446274,0,0,0,0.00147024232637816,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.19114898660181,0,0,0,-0.0869215031659676,0,0,-0.348924665041612,0,0,0,0,0,0,0,0,0.750809763597814,0,0,0,0,0,0,0,0,0,0,0.297477254218796,0.0906141165066982,0.051098067782796,0,0,0.0465261958380239,0,0.0748450165131371,0,0,0,0.0383027833898654,0
X600036.CH.EQUITY,0.17398347094084,0.290600916503387,0,0,0,0,0,0,0,0,0,0,0,0.111536255071707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0,0,0.117214226487143,0,0.00870095036559775,0,0,0.130523654365408,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.132439335099492,0.134859789236133,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.386073658236415,0.0855354123342329,0,0,0.0458627025317577,0,0,0,0,0,0,0,0,0,0,0,0,0.0553337151779822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050333623551276
X601169.CH.EQUITY,0,0,0,0,0,0.0964944356051275,0,0.273900954852577,0,0.264515922908311,0.0115631648672869,0.0124417489527666,0,0,0.0636589763310434,0.0595654649449771,0,0,0,0.126485820343021,0,0,0,0,0,0.0509035472323792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479596025953322,0,0,0,0,0,0,0,0,0,0,-0.00915702053761704,0,0.0137163346609214
X601229.CH.EQUITY,0,0.152662181981864,0,0,0,0.0530612868845931,0.478804098369514,0,0,0,0,0.272530529240695,0,0,0,0,0,0,0.219737938880605,0,0,0,0,0,0,0.16820130788265,0.0992178335674374,0,0,-0.208414993857524,0,0.108358657649245,0,-0.103240813344807,0,0,0,-0.355814864618372,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0613931254855727
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.138222948894441,0,0.0972165111066857,0.399451632349758,0,0,0,0,0,0,0,0,0.0205407502193141,0,0,0,0,0,0,0,0,0,0,0,0.0328751522009774,0,0,0,-0.00558889800888481,0.201303352473697,0,0,0,0,0,0,0,0,0,0,0.130013330057414,-0.0282147200998745
X601328.CH.EQUITY,0,0,0.443763301093584,0.116300015903198,0,0,0,0,0,0,0.0425250981345576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029732278848179,0,0,0.0149121014853576,0,0,0,0,0,0,0,0.0178378759864311,0,0,0,0.0832706468805504,0.116383281245068,0,0,0,0,0,0,0.0913817885406202,0,0,0,0
X601398.CH.EQUITY,0,0.0822984135902688,0.120916564370526,0,0,0,0.198446764667369,0.0179019686383058,0.44845334450391,0,0,0,0,0,0,0,0,-0.0512622210584574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982310836438432,0.0875243526558706,0,0.0787380430181056,0,0,0,0.042057744830056,0,0,0,0.0292241676899839,0,0,0,0.012090922839359,-0.105423596237404,-0.0211677712461977
