,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.232751273721796,0,0,0.556158005510985,0,0.0175468759689585,0,0,0,0,0,0.0665516365501548,0.0170210177011759,0,0,0.0619067478249535,0.0602593400653285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0729875863387345,0,0.45225682257386,0,0,0.0704340924000583,-0.195588944521056,0,0,-3.46944695195361e-18,-0.0301090759969371,0,0,0,0,0,0,0,-0.0973819046256732,0.117221241107041,0,0,0,0,0,0,0,0,0.0558118502398473,0,0,0.470763572545815,0,0,-0.257631086733568,0.0423191276286127,0,0,0,0,0,0,0,0,0,0,-0.037544984180768,0,0,0.01451568129989
X600000.CH.EQUITY,0,0,0,0,0.0261375443499675,0.0161234894281979,0,0.033870761260416,0,0.395989260155105,0,0.0566638312653835,0,0,0,0,0,0,0,0,0.0471642952487727,0,0,0,0,0,0,0,0,0,0,0.126670511716077,0,0,0,0,0,0,0,0,0,0.0195727228472601,0,0,0.0317172720360538,0,0,0.0154053017839185,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0606730940123307,0,0.0264108194820894,0.121609419998539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608009754235015,-0.439875075858669,0,0,0.0116195469806485,0,0,0.222079428767074,0,0,0.0371688915028739,0,0.207990754065846,0.230406747750781,0.0383032769201712,0,0,0.1546441555527,0,0,0,0,0.0271677236528159,0
X600036.CH.EQUITY,0.242416722013878,0.298840333946804,0,0,0,0,0,0.0161001100930884,0,0,0,0,0,0.0781728151731816,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0,0,0,0,0,0.179246824985486,0,0,0,0.10465030739336,0.0430697643545067,-0.0520881253858725,0,0,0,0,0,0,0,0,0,0,0.111595117474693,0.0489503023723864,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.244022996527926,0,0,0,0.346279682185401,0.0390296182568601,0,0,0,0,0,0,0,0.186325755299607,0,0.0744402722391857,0,0,0.00827410419759655,0,0,0,0,0,0,0,0,0.0592851826685703,0,0,0,0,0,0,0,0.00650748428202217,0,0,0,0,0,0,0,0.0109807157039533,0
X601169.CH.EQUITY,0,0,0,0,0,0.00129743188436309,0,0.306714805233484,0,0.18131954031683,0.0264893234984783,0,0,0,0.115346750586597,0.0977270461497094,0,0,0,0.00176846736319401,0.179446213507657,0.0244925531619304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608354251603076,0,0,0,0,0,0,0,0,0,-0.00192686025124944,0,0
X601229.CH.EQUITY,0,0.0463119665813045,0,0,0,0.462505720569733,0.356133181543331,0,0,0,0,0.227516138567879,0,0,0,0,0,0,0.127338748843268,0,0,0,0,0,0,0,0.165507776282937,0,0,0,-0.183338686018824,0,0.0564712043805712,0,-0.146958000459252,0,0,0,-0.154367476499262,0,0,0,0,0,0,0.0369838911033411,0,-0.299252401575562,0,0,0.0790795426779648,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0486376767976345,0.115434737067565,0,0.0739963095120043,0.421785354372973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860597970515421,0,0,0,0,0.192513029163852,0,0,0,0,0,0,0,0,0,0.108804427229465,0
X601328.CH.EQUITY,0,0,0.337268508628904,0.0574255155137879,0,0,0,0,0,0,0,0,0,0.0759824520905729,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0333275258578111,0,0,0,0.0737522508907252,0,0,0.0211234433668803,0,0,0,0,0,0,0.204035849466179,0,0,0,0,0,0,0,0,0,0
